"Immunity_other" "Immunityboost_001-061" "Immunityboost_062-122" "Immunityboost_123-183" "Immunityboost_184-244" "Immunityboost_245-305" "Immunityboost_306-366" "Immunityboost_367-427" "Immunityboost_428-488" "Immunityfull_123-183" "Immunityfull_184-244" "Immunityfull_245-305" "Immunityfull_306-366" "Immunityfull_367-427" "Immunityfull_428-488" "Immunityfull_489-549" "Immunityhybridboost_001-061" "Immunityhybridboost_062-122" "Immunityhybridboost_123-183" "Immunityhybridboost_184-244" "Immunityhybridboost_245-305" "Immunityhybridboost_306-366" "Immunityhybridboost_367-427" "Immunityhybridboost_428-488" "Immunityhybridfull_123-183" "Immunityhybridfull_184-244" "Immunityhybridfull_245-305" "Immunityhybridfull_306-366" "Immunityhybridfull_367-427" "Immunityhybridfull_428-488" "Immunityhybridfull_489-549" "Immunityinf_123-183" "Immunityinf_184-244" "Immunityinf_245-305" "Immunityinf_306-366" "Immunityinf_367-427" "Immunityinf_428-488" "Immunityinf_489-549" "Immunitysecboost_001-061" "Immunitysecboost_062-122" "Immunitysecboost_123-183" "AgeGr0-11" "AgeGr12-15" "AgeGr16-17" "AgeGr18-24" "AgeGr25-29" "AgeGr30-34" "AgeGr35-39" "AgeGr45-49" "AgeGr50-54" "AgeGr55-59" "AgeGr60-64" "AgeGr65-69" "AgeGr70-74" "AgeGr75-79" "AgeGr80+" "SexM"
"AgeGr18-24" -7.97428512842389e-05 -0.000481051841800312 -0.00130956640967191 -0.000909068665753021 0.000356668197275858 0.000382482501410973 0.000404913288829304 0.000402936176070776 0.000490861481901631 -0.00146150276071287 -0.00145076506218387 -0.00183631433044054 -0.00296573963876454 -0.002245144688017 -0.00021271821290731 0.000607661788851416 0.000317405393659847 0.000248939376900332 0.000490087578470649 0.000868875873930801 0.000974976732682705 0.00103076378405919 0.000696050051545998 0.000925845271283316 -0.00027890495533639 -0.00114830872012627 -0.000589381387270676 -0.000218910813042149 0.000111024961522883 0.000325597371078123 0.0013079952278867 0.000251448560335904 -0.000178489657661961 -0.000190662541960248 -0.000149069682660043 2.1509038314413e-05 -0.000595283406542543 -0.000117850952724032 0.000245970322116413 0.000302057159463554 0.000332668487488679 0.125078945938534 0.125672089042494 0.125595698968744 0.625381879749821 0.125265873713847 0.125192414177205 0.125097545296235 0.124915028600831 0.124865376541167 0.124810803305519 0.124749180070552 0.124682937553399 0.124639284316032 0.124621178538999 0.124635679636388 -2.83445371047137e-05
"AgeGr25-29" -0.000222592321245011 -0.000162008815295146 -0.000417157429322042 7.37137856409271e-05 0.000843909469877962 0.000713273747516904 0.000639162359697555 0.000502800358812747 0.000505303288589242 -0.00126737483037275 -0.000950777719227802 -0.00102700950111808 -0.00157611361122836 -0.000714914722110806 0.000582286312915386 0.000929085557636756 0.000526153393442297 0.000483254427351914 0.000713513012960624 0.00116060257225788 0.00120596208852486 0.00117534785285139 0.000718389047705881 0.000752413946257022 -0.000303419757474258 5.84684226592111e-05 0.000695866141892381 0.000938285295146901 0.000790989335492933 0.000862655144391457 0.00138860463100426 -0.000236453298028854 -0.000241045172782903 -9.10982409901771e-05 2.4956600574868e-05 0.000143249668140017 -0.000289077559662213 -0.000196455181824916 0.000457825259069533 0.000446961541655002 0.000428808819871874 0.125466160523859 0.125540534386416 0.12535488551267 0.125265873713847 0.291916755082996 0.125182237565734 0.125117048540401 0.124936262506109 0.124916072252993 0.124881711885126 0.124841378843068 0.124785147829427 0.124792556329044 0.124800792482 0.124876110854389 -1.36849395394764e-05
"AgeGr30-34" -0.000217350040204735 -0.000267850969832954 -0.000334863843393797 9.05490060143824e-05 0.000594455731438145 0.000482498614516803 0.000412672600520683 0.000315033521105327 0.000325091559355931 -0.00120585166922524 -0.000747807979810798 -0.000828726663822324 -0.00111564181412831 -0.000532268626053597 0.000375545293901143 0.000577379272491521 0.000348584675425606 0.000362462633704469 0.000496458559257684 0.000838011809605051 0.000880366929470818 0.000867526914196807 0.000537044751813763 0.000625895418247009 -0.000523410023402379 -0.000153665910229888 0.000371337287843027 0.000666057051511016 0.000742095503421533 0.000840447504049272 0.001090140526872 -0.00074837865374961 -0.000649893456483422 -0.000439075829107695 -0.000281849134170633 -8.37825697018056e-05 -0.000107277599508521 -0.000270385476770576 0.000280539447577736 0.000261636495835513 0.000243831099319875 0.125406677176968 0.12543809120242 0.125280008829203 0.125192414177205 0.125182237565734 0.250137563407355 0.125085840303037 0.124952191098551 0.124935032192143 0.124908788911334 0.124879524441319 0.124838941173491 0.124843282900918 0.1248512071031 0.1249073940736 3.45547629955123e-05
"AgeGr35-39" 0.000118210859173485 0.000153811324447809 0.000137403399279366 0.000341486377962091 0.000571899270037757 0.000485560982853434 0.000448558880234537 0.000369657068539467 0.000363576908939532 -0.000367947885142645 -0.00012902105554243 -0.0001475977427298 -0.000269374882026609 4.87364945792893e-05 0.000542945601353693 0.000611375574163713 0.000430282038513023 0.000456322160648962 0.000530256083370682 0.000763110764138101 0.000789436545181968 0.000771700411141 0.000500979165325838 0.000405236931612915 2.10510999026553e-05 0.000306895023776732 0.000598276727616482 0.000752918269280483 0.000778595738711519 0.000916883331016366 0.00100275964766873 -0.000226421584329836 -0.000172485822219522 -8.52320506695238e-05 2.26136022999986e-05 0.000121578135333994 0.000283039518105778 0.000106989478043399 0.000339194560305545 0.000330196685736622 0.000320261337997501 0.125321448548825 0.125221672091674 0.125109415321841 0.125097545296235 0.125117048540401 0.125085840303037 0.291732508273644 0.124974273626764 0.124973611972851 0.124961210184838 0.124946348313749 0.124922591088597 0.12494216765993 0.124952746288875 0.125011177185202 6.05305585079998e-06
"AgeGr45-49" 0.000138899338393469 -4.12002523350733e-06 0.000153301162368784 9.40599866943293e-06 -0.000261877331553289 -0.000233223717935176 -0.000160577746626653 -0.000103521128101208 -5.84927752022035e-05 0.000140076995519881 0.000205241107747735 0.000253546335550629 0.000371639792223646 0.000516267592095104 0.000175573416034147 7.89137128842088e-05 -9.07554520684437e-05 -6.92004043057636e-06 -0.000138793658540358 -0.000247841237108322 -0.000285937701316687 -0.000245732782056894 -0.000233821799156112 -0.000348684097797724 0.000152878522561046 0.000531451444712258 0.000590255833592033 0.000575516728526347 0.000549970782414352 0.000345377129836279 0.000255696392809803 0.000104357938569734 0.00022257116532034 0.000357090460940011 0.000473787136329407 0.000584885347718342 0.000581843524692027 0.000138164882228066 -9.60450755521076e-05 -7.11217891901561e-05 -5.82062372129678e-05 0.124904581705643 0.124826298752974 0.124845923410875 0.124915028600831 0.124936262506109 0.124952191098551 0.124974273626764 0.196462815527615 0.125052355332819 0.125071767532922 0.125101154587719 0.125133893390751 0.125140274906533 0.125142331165463 0.125126486737033 2.46389802988942e-05
"AgeGr50-54" 0.000352361464009442 0.000224159737559661 0.000521784161750525 0.000471831540576581 -0.00015012167254362 -0.00018907236439252 -0.000135602177353743 -0.000126759290160799 -8.92330668645116e-05 0.000412645109973039 0.000481018263231949 0.000608181946146506 0.000777838983405544 0.000964661639450293 0.000396096093899469 0.0002074366641865 -7.45230749881086e-05 4.26651985173607e-05 -7.94124425250808e-05 -0.000109374932258519 -0.000189638893206323 -0.000167337381216765 -0.000270841874635171 -2.42762723197226e-05 0.00058356232228935 0.0013422329423149 0.0014395818632593 0.00136775712877838 0.0011411112555422 0.000783063933798046 0.000599640700876279 0.000402249480465413 0.000739047067908314 0.000920244888539614 0.00107063807851973 0.00117264979978265 0.00117601998314368 0.000375639030635376 -7.89503679873648e-05 -7.37116509510663e-05 -7.03847030772445e-05 0.12489280609395 0.124693438815273 0.124713452921145 0.124865376541167 0.124916072252993 0.124935032192143 0.124973611972851 0.125052355332819 0.187590675329019 0.125125105118448 0.125177350258721 0.125230595924016 0.125258794090392 0.125272536000847 0.125274886074256 7.69474250134682e-05
"AgeGr55-59" 0.000359016062477176 7.46517683286498e-05 0.000592378785149529 0.000712826919466751 -0.000145630874118776 -0.000301079069721072 -0.000281443952570784 -0.000390374960883083 -0.000299490531928521 0.000630125577002423 0.000679031186210177 0.000828352903510201 0.00102552599970222 0.00126363925266545 0.000520968757803664 0.000216565611064348 -0.000292777299837596 -0.000128307463309365 -0.000107561736854729 -4.34175454524765e-05 -0.000224448451001037 -0.000246475305261764 -0.000634876466757673 -0.000421223682006857 0.000953378923701144 0.00204145391816438 0.00194515398854666 0.00171950394596976 0.00137508128272485 0.00104638856645149 0.000749732673198748 0.000540895910798846 0.00108448413802257 0.00124851648676997 0.00139085101792111 0.00142712313841138 0.00152156984273432 0.000585325149846188 -0.000231092548931665 -0.000260942660128491 -0.000283080950248534 0.124859281955999 0.124572779043161 0.124597716548029 0.124810803305519 0.124881711885126 0.124908788911334 0.124961210184838 0.125071767532922 0.125125105118448 0.177808240952477 0.125254235149993 0.125332228878435 0.125376599232127 0.12540052317586 0.125399597768571 7.88296898329065e-05
"AgeGr60-64" 0.000450878931270872 -5.00452291932977e-05 0.00065496434360924 0.000984744765832223 -0.000141942658313687 -0.000516310534507039 -0.000533076863592301 -0.000838257443050586 -0.000521719893603265 0.000680494449413594 0.000699293237606721 0.00099410229719707 0.00126010308521498 0.00156419861660646 0.000704150703985285 0.000287193969477993 -0.000728664036535507 -0.000529027566900605 -0.000144815059102818 8.70182497053367e-05 -0.000204639075236307 -0.000291279828365278 -0.00105358433973619 -0.000422807593132652 0.0016707241244676 0.00294378600015132 0.00264552161461301 0.00227757123689583 0.00195272742658781 0.0019911103461912 0.00163121550090556 0.00108668672562408 0.00163716842791567 0.0017282566240892 0.00178704745541887 0.00169400650498471 0.00175526134543784 0.000903288020600106 -0.000600139301495262 -0.00067447856939697 -0.000728648744462044 0.124809582659896 0.124438948535869 0.124462267321939 0.124749180070552 0.124841378843068 0.124879524441319 0.124946348313749 0.125101154587719 0.125177350258721 0.125254235149993 0.149187962933966 0.125502014774158 0.125570718014336 0.125614322809656 0.125614030638343 0.000197578309960683
"AgeGr65-69" 0.000685061020007707 -0.000221612895366906 0.000508831292222072 0.00100093200450127 -0.00039276870628324 -0.000856714476382283 -0.000817374597050094 -0.00116535633900377 -0.000629710543805191 0.00087007697903065 0.000846579214897022 0.00110722659192276 0.00143565328355184 0.0018159711752237 0.000846613672333077 0.000300913689699261 -0.000993769195756132 -0.000755882415593468 -0.000202469062933693 0.000307948477748149 7.66484577913148e-05 -1.05926123974476e-05 -0.000933066503587467 -0.000182874052884206 0.00225272805975114 0.0036556229452562 0.003164373052171 0.00267598850018599 0.00236133425780736 0.00264154184243241 0.00217120699474737 0.00145834641771387 0.00209701231076164 0.00212398244986679 0.00215089937527364 0.00200736387601297 0.00210344481277184 0.00133281247873366 -0.00111028254535774 -0.00118907451446159 -0.00124863239823878 0.124679627222847 0.124287322689583 0.124334779928517 0.124682937553399 0.124785147829427 0.124838941173491 0.124922591088597 0.125133893390751 0.125230595924016 0.125332228878435 0.125502014774158 0.136097472660709 0.125763945185254 0.125819883048344 0.12580327459776 0.000294322723187361
"AgeGr70-74" 0.000839852291734739 6.59396323201833e-05 0.000910822590621573 0.00159915643731584 0.000217924504767496 -0.000536196826314738 -0.000796587137569026 -0.00142445512041425 -0.00115228750731574 0.00134253440567611 0.00133628651144447 0.00162947210935987 0.00196644873020184 0.00244526431734894 0.00131554428933877 0.000431585926032781 -0.000865418774130367 -0.000669289322609126 8.88728376109235e-05 0.000805886939045387 0.000485824297272666 0.000165801676883529 -0.00102612078728269 -0.000543475721408182 0.00275378831264167 0.00422812187538424 0.00370933803976489 0.00317483584252872 0.00288857387197097 0.00326920992807715 0.00257274783102101 0.00190284962682935 0.00255442506352782 0.00251292100147726 0.00243902420254871 0.00220013810343681 0.00243618542873888 0.00186042630486135 -0.00121284612181104 -0.00140760706452994 -0.00158739905253243 0.12483524328433 0.124198243113165 0.124203884798474 0.124639284316032 0.124792556329044 0.124843282900918 0.12494216765993 0.125140274906533 0.125258794090392 0.125376599232127 0.125570718014336 0.125763945185254 0.132521512697428 0.125988604048892 0.126023018020709 0.000346654305406586
"AgeGr75-79" 0.00080678682398912 -1.0255974509002e-06 0.000866953331226208 0.00183708984645669 0.000605178662493101 -0.000374869913739014 -0.000926976861044999 -0.00173704881439007 -0.00179347709165636 0.00152305724977084 0.00152051457734361 0.00177143048318613 0.00206975408218132 0.00271226150701659 0.00157159154145622 0.000474985445817081 -0.000983114544945774 -0.000923592304583764 5.63387881885249e-05 0.00099161807406056 0.00066475457423798 0.000210970889754421 -0.00115241318732783 -0.00108409396874787 0.00291036994562215 0.00449383159622748 0.00394594365786238 0.00333128394969101 0.00300707126510629 0.00336168506214131 0.00256330617353099 0.00210001225022181 0.00271849405854047 0.00260284937461803 0.0024506742183977 0.00213090692357577 0.00254516577362101 0.00213621448112708 -0.00141714797947896 -0.00173370916685196 -0.00198405932457469 0.124940699913768 0.124178067731856 0.124148967883288 0.124621178538999 0.124800792482 0.1248512071031 0.124952746288875 0.125142331165463 0.125272536000847 0.12540052317586 0.125614322809656 0.125819883048344 0.125988604048892 0.130551852424675 0.126178394076261 0.000486823419507648
"AgeGr80+" 0.000964208155029264 0.000440878922126048 0.00141273059269447 0.00259547146345319 0.00145123746761458 0.000333430097384568 -0.00041708298412112 -0.00132005491715363 -0.0018237442481394 0.00192778911742229 0.0020102982537982 0.00232083849132667 0.00268626827722733 0.00342391581869071 0.00224059584295818 0.000945232308158385 -0.000539704269616282 -0.000520155109103797 0.000646963468170293 0.00170743408784377 0.00132034695704469 0.00074550875485671 -0.000723499137935406 -0.000928578974313128 0.00346706201052731 0.00506591404828674 0.00456039738555347 0.00399513221414309 0.00372999702301931 0.00400792816001794 0.00299053546857803 0.00248245201798237 0.00310850768641948 0.00295735880144222 0.00276646023649814 0.00240617439751978 0.00285511289628057 0.00254646648215271 -0.000985767462375388 -0.00140140879187028 -0.00173833890670718 0.12526976416789 0.124207785796539 0.12409943064546 0.124635679636388 0.124876110854389 0.1249073940736 0.125011177185202 0.125126486737033 0.125274886074256 0.125399597768571 0.125614030638343 0.12580327459776 0.126023018020709 0.126178394076261 0.128530969831245 0.000846904567289867
"SexM" 0.000138047883508678 1.40497414194569e-05 9.50235328102483e-06 5.92184837796505e-05 4.7229161020928e-06 -4.9627189814117e-05 -7.82322038456437e-05 -6.08807354290095e-05 -0.000180504597217074 0.000205386184900711 0.0001135682625422 1.06945040712384e-05 -1.30358614046412e-05 4.31819896971751e-05 0.000129271854725958 0.00021133755513918 -0.000284505446219637 -0.000291441642937096 -0.000197992718120077 -0.00012194401489957 -9.13441640683677e-05 -9.03973804759581e-05 -6.90837238210437e-05 -0.000113398253457667 0.000260933928118008 0.000161220644561096 7.47612001147087e-05 2.61406219330437e-05 1.6641195331694e-05 5.37790139158009e-05 8.50190883767876e-05 0.000150163378539495 0.000126288420428096 0.000103715309402838 8.08787956377416e-05 6.90390436182034e-05 3.58310505072454e-05 5.71397695354739e-05 -0.000300196316892868 -0.000355429455759778 -0.000471865967665852 -3.43386508416901e-05 -2.44085656862431e-05 1.86802660620302e-05 -2.83445371047137e-05 -1.36849395394764e-05 3.45547629955123e-05 6.05305585079998e-06 2.46389802988942e-05 7.69474250134682e-05 7.88296898329065e-05 0.000197578309960683 0.000294322723187361 0.000346654305406586 0.000486823419507648 0.000846904567289867 0.00371126228846071
