"Immunity_other" "Immunitybnew_001-061" "Immunitybnew_062-122" "Immunitybnew_123-183" "Immunityboost_001-061" "Immunityboost_062-122" "Immunityboost_123-183" "Immunityboost_184-244" "Immunityboost_245-305" "Immunityboost_306-366" "Immunityboost_367-427" "Immunityboost_428-488" "Immunityboost_489-549" "Immunityfull_001-061" "Immunityfull_062-122" "Immunityfull_123-183" "Immunityfull_184-244" "Immunityfull_245-305" "Immunityfull_306-366" "Immunityfull_367-427" "Immunityfull_428-488" "Immunityfull_489-549" "Immunityhybridboost_001-061" "Immunityhybridboost_062-122" "Immunityhybridboost_123-183" "Immunityhybridboost_184-244" "Immunityhybridboost_245-305" "Immunityhybridboost_306-366" "Immunityhybridboost_367-427" "Immunityhybridboost_428-488" "Immunityhybridboost_489-549" "Immunityhybridfull_001-061" "Immunityhybridfull_062-122" "Immunityhybridfull_123-183" "Immunityhybridfull_184-244" "Immunityhybridfull_245-305" "Immunityhybridfull_306-366" "Immunityhybridfull_367-427" "Immunityhybridfull_428-488" "Immunityhybridfull_489-549" "Immunityinf_062-122" "Immunityinf_123-183" "Immunityinf_184-244" "Immunityinf_245-305" "Immunityinf_306-366" "Immunityinf_367-427" "Immunityinf_428-488" "Immunityinf_489-549" "Immunitysecbnew_001-061" "Immunitysecbnew_062-122" "Immunitysecbnew_123-183" "Immunitysecboost_001-061" "Immunitysecboost_062-122" "Immunitysecboost_123-183" "Immunitysecboost_184-244" "AgeGr45-49" "AgeGr50-54" "AgeGr55-59" "AgeGr60-64" "AgeGr65-69" "SexM"
"Immunityinf_184-244" 0.000256665611906337 0.0002366295399261 0.000218683145351337 0.000216813540129137 0.000284506628646493 0.000284791944648294 0.000287375574306213 0.000289984886936442 0.000277123890826303 0.000247529316935826 0.000221551965696528 0.000215463076216648 0.000220913466529108 0.000278024321977379 0.000281196267673002 0.000286269374155624 0.000290091051101875 0.000285686936149029 0.000278933698367986 0.000284940137172338 0.000268410562127243 0.000240701399870465 0.000273367753338558 0.000263905584541439 0.000279058008345806 0.000286554246232645 0.000273037347540987 0.000241229202852327 0.000222796645005904 0.000218779806240607 0.000222608056593933 0.000281133787247965 0.000270851184120809 0.000287600942379079 0.000290538786578883 0.000280731736573853 0.000266219311272508 0.000263927524720243 0.000256782902306402 0.000241176502628389 0.000269268607459117 0.000287208128667614 0.00161231826362067 0.000281134637926989 0.000262004606453174 0.000231756645586332 0.000239145710188369 0.000285964092183421 0.000232751984435736 0.000213794299972498 0.000212417942682697 0.000268609432888446 0.000233930619367371 0.000213266109444798 0.000211274393358989 -9.79074504999054e-06 -1.91740599623373e-06 7.44169627188706e-06 2.39884993737762e-05 3.08317629255541e-05 1.0902687067832e-05
"Immunityinf_245-305" 0.000260358710652281 0.000267072897619861 0.000226725166924121 0.00021946288551055 0.000278504184360539 0.000277616932009725 0.000271922226575484 0.000275462770977522 0.000277754630571368 0.000271739517072261 0.000230953897748976 0.000218454807949435 0.00022280488450573 0.000275988930862872 0.000274379033103592 0.000272091830130214 0.000275928051888655 0.000280252820397336 0.000277518822244755 0.000277029676379093 0.000277177414631873 0.000261057331470625 0.00027633192259162 0.000268666002115482 0.000269650539540403 0.000277737690184581 0.000279983026930818 0.000262409083178213 0.000229572353000789 0.000221596404126026 0.000224437927544254 0.000281152117098072 0.00027542752743316 0.000274577131426216 0.000281340579238839 0.000282858831814858 0.000274850374081771 0.000264844305813017 0.000265016776904511 0.000255940353468039 0.000274909615223866 0.000274099807888906 0.000281134637926989 0.00145694003462415 0.000275538632102686 0.000244663829718306 0.000239525215795187 0.000274199900315728 0.000264232145208683 0.000221809430198119 0.000214930403035398 0.000272458854217691 0.000259587673712838 0.000221431892144253 0.000214241691366841 -7.18615136870677e-06 2.81801866549443e-06 1.18955210561708e-05 2.62151112430534e-05 3.17328715030255e-05 9.96716914274237e-06
"Immunityinf_306-366" 0.000282798521942221 0.00031222819431567 0.000298792947008423 0.000276267080060013 0.000261163109449895 0.000258375178779938 0.000245065891290463 0.000242256166381856 0.000272559906941727 0.0003052066814197 0.00030012565793235 0.000277697326537823 0.00027752963736318 0.000267334965836191 0.000257359568855364 0.000243040897416507 0.000243158406564006 0.000264803827936996 0.000264943667917527 0.000259219564248625 0.000287075516740299 0.000308670870039 0.000274383370335543 0.000279580539588974 0.000255681906507782 0.000257521399689507 0.00028346590072819 0.000309578475487132 0.000295524103574442 0.000280213097886204 0.000278050490083736 0.000274227920367336 0.000280981824148285 0.000250029693306608 0.000260186112335385 0.000276094932440098 0.000288325554064793 0.000279107614447859 0.000290240740595035 0.000303035005970587 0.000281731009955528 0.000249272429942934 0.000262004606453174 0.000275538632102686 0.0021793930473902 0.00030266655460485 0.000281619566214051 0.000251016257606267 0.000309130044290525 0.000294768533143313 0.000272433135329827 0.000271126830379856 0.000304181001208307 0.000290571304674127 0.000273909634112486 -7.14250652509806e-06 2.46261958814912e-06 1.07418960916223e-05 2.29509788953396e-05 2.78024645158325e-05 1.11868558588149e-05
"Immunityinf_367-427" 0.000343984283555029 0.000345838828314739 0.000480681301000081 0.000514305161785263 0.000227965167103414 0.000233438508235312 0.000224496373288732 0.000216866592890567 0.000230655291910104 0.000311497492365397 0.000474147692003784 0.000509162843374642 0.000520380405632553 0.00024491222559028 0.000242689334598787 0.00022360306578329 0.000217780965638368 0.000227681578264406 0.000242137709678647 0.000238619486758175 0.000267685439801041 0.000369647129548219 0.000249922231765424 0.00028991256180111 0.000259167611561475 0.000232729072488086 0.000249862858893152 0.000363935451193985 0.000491677178670396 0.000512477379358614 0.000522794221093778 0.000246575509670097 0.000274212801453227 0.000240728657352147 0.00023045219625608 0.00024315831614354 0.000288731935052145 0.000324706765705052 0.000336130464773944 0.000393558533839939 0.000274964694562011 0.00023972653614504 0.000231756645586332 0.000244663829718306 0.00030266655460485 0.00444812031236877 0.000438091731843078 0.000243580446950454 0.000335388459355791 0.00047656540056034 0.000510832744368464 0.000233915192025445 0.00033561687434117 0.000477835567992621 0.000506665218566116 -9.10489029919002e-06 -4.93139671276752e-07 7.55548875709168e-06 1.93778438469432e-05 2.49561012464315e-05 1.22666347596949e-05
"Immunityinf_428-488" 0.000346073540021795 0.00029216648078531 0.000488303411158025 0.000542667096255272 0.000234241833199157 0.000242890681680544 0.000251996482550762 0.000234390787384229 0.000227096039919078 0.000265103636702519 0.000478238977113714 0.000535243621911716 0.000546550644691505 0.000246004971961264 0.000252621129254395 0.000247742294016379 0.000237602784635679 0.000231355209967466 0.00024460322941588 0.000245695618017067 0.000257255327676106 0.000327416269084941 0.000242288176961408 0.000283035778228403 0.000273507655205654 0.000241249245214562 0.000238782224578322 0.000324539485710649 0.000505791504435213 0.000538756164932309 0.000548297820736168 0.000244384691721343 0.000267106162118623 0.000260018299978552 0.000239226485472198 0.000238140165056955 0.000273810594889585 0.000325940862559807 0.000332193544875396 0.000370391127689061 0.00026706897133515 0.000258652392973551 0.000239145710188369 0.000239525215795187 0.000281619566214051 0.000438091731843078 0.00839776862928513 0.000259458159412954 0.000278363647570172 0.000483717709121359 0.000539149410066453 0.000225902842808935 0.000292818921775207 0.000484254800234165 0.000535036560658963 -6.95291335144525e-06 1.63065075672553e-06 8.93582528352487e-06 2.07114124326083e-05 2.57131328792227e-05 9.97686098687415e-06
"Immunityinf_489-549" 0.000260778878937655 0.000232129152942642 0.00023494025521502 0.000252692317661517 0.000282201908412304 0.00028819753839058 0.000299933078591599 0.000300452668001894 0.000264971629056594 0.000238760667221901 0.000236275456433285 0.000249563636586101 0.000261036715726619 0.000274954129919697 0.000286573047396559 0.000299512364919555 0.000301675051234757 0.000278952304065582 0.000281623892023064 0.000285769970415825 0.000256299765977422 0.000239722880638574 0.000266951281624739 0.000263966673076069 0.000288167719070746 0.000287059066386585 0.000260230705990905 0.000238373229405494 0.000242346653563376 0.000252795341746011 0.000264571695918544 0.000273762091641688 0.00026871705884909 0.000299088831701049 0.000288491750815635 0.000272441398983246 0.000261112046608265 0.000267284164998229 0.000254569764539093 0.000245373826609814 0.000266954600119478 0.000298963019934517 0.000285964092183421 0.000274199900315728 0.000251016257606267 0.000243580446950454 0.000259458159412954 0.00510231104803635 0.000228240768114183 0.000231067567088608 0.000249278022263775 0.000258568897471527 0.000230096026728272 0.000233651765401862 0.000245458147199832 -1.0575287966144e-05 -6.61152541049695e-06 1.20031125624948e-07 1.45374272396072e-05 2.20691777260462e-05 5.30505847818419e-06
"Immunitysecbnew_001-061" 0.000283237018682107 0.000407045233457596 0.000321259222588811 0.000288573863568203 0.000242020517354641 0.000242731683000671 0.00022504175864512 0.00022385472063733 0.000260603086572823 0.000378401816225665 0.000326948802750284 0.00029719403280327 0.000286378068555573 0.000255796905380024 0.000243665778883263 0.000222727368280521 0.000220660722527756 0.000239272052172901 0.000262034426306638 0.000238824237032088 0.000283986621688495 0.000375542784150131 0.000278760654116574 0.000293229030751397 0.000244191960261314 0.000236825375313541 0.000280334203350234 0.000371472171390835 0.000310138140551892 0.000292159894788325 0.000282997211682897 0.000258875079483671 0.00028720674395217 0.00022850475515241 0.000230012959941044 0.000263219312825723 0.000298420042673798 0.000274846639323225 0.000291357986255844 0.000344266765459671 0.000291254696789629 0.000229322892228742 0.000232751984435736 0.000264232145208683 0.000309130044290525 0.000335388459355791 0.000278363647570172 0.000228240768114183 0.015345994752251 0.000330777061023612 0.000297015520487085 0.000281747949467107 0.000388696252181027 0.000332732072466371 0.000300610641721559 -1.79347111675344e-05 -2.13059434168982e-05 -2.96724830511891e-05 -5.10651015740992e-05 -7.27470966606167e-05 4.2879803315311e-06
"Immunitysecbnew_062-122" 0.000356772843705616 0.000332223818384331 0.000577698977239015 0.000547365063014226 0.000213990245209185 0.000216652778399098 0.000210346757044886 0.000207738426681092 0.000225742249074521 0.000297471216792385 0.000558409390041332 0.000558110457643332 0.000531978529266922 0.000233233758336907 0.000228167932613497 0.000209397716613861 0.000204111235652762 0.000211921145819816 0.000223377411972055 0.000228071524585768 0.000256844037292487 0.000374121038508964 0.000241470747556564 0.000293267531259635 0.000257048711473862 0.000221452017990852 0.000237333173434267 0.000369859357148435 0.000561917599080279 0.000552587383442483 0.000522929232776886 0.000229708301570988 0.000260393814147153 0.000227949306247861 0.00021133212560024 0.000221762020465473 0.000279477251635833 0.000330306583944935 0.000340668377114163 0.000407309482890073 0.000262192908338247 0.000228629634518507 0.000213794299972498 0.000221809430198119 0.000294768533143313 0.00047656540056034 0.000483717709121359 0.000231067567088608 0.000330777061023612 0.0144764421281918 0.000556650986827475 0.000238835403813187 0.00035288997445726 0.000569102041141539 0.000569213656003975 -1.86745739282629e-05 -2.23836962354863e-05 -3.10875810146613e-05 -5.40548324496892e-05 -7.50954624652928e-05 4.41010895062853e-06
"Immunitysecbnew_123-183" 0.00038151048669034 0.000302387349118578 0.000549237977856616 0.000780923705099978 0.000209862012225823 0.000210578704888681 0.000207215962915783 0.000205295865848395 0.000221063431069865 0.000268967371904438 0.000539844124193293 0.000757565124278528 0.000822834804648945 0.000228589857009891 0.000223517898912308 0.000206908907536667 0.000201613603387619 0.000207890592057587 0.00021529882044734 0.00022120079665615 0.000259053995911647 0.000335964755130775 0.000235020374460706 0.000277748146153401 0.000261553811458674 0.000221156732912011 0.000230211394022555 0.000337639892949734 0.000606060200503011 0.000758683197104272 0.000838397899369743 0.00022742738383425 0.000247262751366448 0.000226683848178451 0.000209712072904971 0.000215278051791978 0.000259814350728559 0.000341406762771821 0.000365006370222664 0.000407838755425549 0.000249015131356595 0.0002268473521877 0.000212417942682697 0.000214930403035398 0.000272433135329827 0.000510832744368464 0.000539149410066453 0.000249278022263775 0.000297015520487085 0.000556650986827475 0.0310916644175392 0.000232335911319804 0.00031431402781239 0.000592892999694926 0.000755796974217935 -1.83423501091816e-05 -2.23250273480702e-05 -3.17648015428997e-05 -5.36792920131619e-05 -7.54710299681986e-05 5.48093823006655e-06
"Immunitysecboost_001-061" 0.000254926611032707 0.000270466725588115 0.000229326461443688 0.000223717997690338 0.000272171607507687 0.000263045273204514 0.000252732489471546 0.000261885445929945 0.000290735225223132 0.000280315973824058 0.000231773103070276 0.000229313607592119 0.00022230275940011 0.000271290529473315 0.000258650392965255 0.000252078408078009 0.000257003143440533 0.000275032481294725 0.000264243525026733 0.00026545305918437 0.000282439245848643 0.000257125485320673 0.000280907894361041 0.000267164296974587 0.000258144824261561 0.000269011530393529 0.00028583702473002 0.000262237127679152 0.000225160845827258 0.000224502863331677 0.000219575683810893 0.000274868894520807 0.000265906909841699 0.000251763040822565 0.000266164684839081 0.000274771928046987 0.000267392220862019 0.000253847584346889 0.000262490712071366 0.000248591546872132 0.000267289640732409 0.0002528488258533 0.000268609432888446 0.000272458854217691 0.000271126830379856 0.000233915192025445 0.000225902842808935 0.000258568897471527 0.000281747949467107 0.000238835403813187 0.000232335911319804 0.00497017345389751 0.000281860859464618 0.000240423337884051 0.000234315219432706 -1.64793098052373e-05 -2.00134291261677e-05 -2.74468958170178e-05 -5.04232616145063e-05 -8.13643212765169e-05 1.44643016141449e-06
"Immunitysecboost_062-122" 0.000287173081942547 0.000376187863979538 0.000342010199544007 0.000304683431664077 0.000242406962946538 0.000240905587419484 0.000225198433638379 0.000224612166373567 0.000263288156937553 0.000354228306969484 0.0003427348785524 0.000314834340193183 0.000300161140382983 0.000255194883432807 0.000242085579118221 0.000223173282403885 0.000221256792048882 0.000240855749173759 0.000256240617077389 0.000239814241826669 0.000282426192018561 0.000358052333350374 0.000274965867381678 0.000290154170878469 0.00024580296152325 0.000237926708174453 0.000277976730990253 0.000355990894865716 0.000326963720197429 0.00030900193851936 0.000295700168371623 0.000257452338491032 0.000280978137942307 0.000228823469020916 0.000230939250611688 0.000259702594835759 0.000292480412414429 0.000277124550354138 0.000293014006743202 0.00033716252524935 0.000284588407348675 0.00022976381746348 0.000233930619367371 0.000259587673712838 0.000304181001208307 0.00033561687434117 0.000292818921775207 0.000230096026728272 0.000388696252181027 0.00035288997445726 0.00031431402781239 0.000281860859464618 0.00989595716435614 0.00035000498517326 0.000319948550943918 -1.6987363863941e-05 -2.14126824218993e-05 -3.08187662317955e-05 -5.55043540763678e-05 -8.68267696315791e-05 3.08547398155752e-06
"Immunitysecboost_123-183" 0.000357684310629048 0.000333127152827936 0.000558768644709763 0.000583021022830388 0.000213767284546822 0.000215986509635247 0.000209613019211378 0.000207533007335883 0.000226076941568529 0.000298361448424931 0.000543322375754292 0.00058648506243433 0.000577971292632892 0.000232855753974004 0.000227330375044742 0.000208769634722478 0.00020361495627296 0.000211465451472575 0.000223098244119115 0.000226427243645272 0.000257883995781144 0.000369094539619053 0.000241932650022965 0.0002902045174003 0.00025691421021047 0.000221342107511614 0.000237284186739873 0.000365566394207889 0.000558415396330932 0.000581430715172741 0.000573282072628414 0.000229604110396042 0.000258729457419913 0.000226817372614793 0.00021070365325111 0.00022141369397986 0.000276281761542786 0.000329507765972861 0.000342577495583559 0.000405380402502071 0.000260756700863556 0.000227502981025087 0.000213266109444798 0.000221431892144253 0.000290571304674127 0.000477835567992621 0.000484254800234165 0.000233651765401862 0.000332732072466371 0.000569102041141539 0.000592892999694926 0.000240423337884051 0.00035000498517326 0.0120586571299288 0.000595557055120383 -1.76156032408216e-05 -2.22470003110472e-05 -3.18533146062874e-05 -5.63812189581567e-05 -8.75181584663753e-05 4.26072216322153e-06
"Immunitysecboost_184-244" 0.000378440936214471 0.000304584510253236 0.000560199339510384 0.000746762620268754 0.000209654375378587 0.000210310613577969 0.000206702345231034 0.000205097843600259 0.000221651731024486 0.000270728758617363 0.000548425814552226 0.000730148172144053 0.000777363171742903 0.000228539098194202 0.000223259448960127 0.000206479317483733 0.000201155579863459 0.000207565440226688 0.000215202378591532 0.000221394824264475 0.000258047987947397 0.000339281241459355 0.000235185572164684 0.000279587982305757 0.000260409826657231 0.000220317843727533 0.000230240859816313 0.000340294889749438 0.000604835622221283 0.000729626875261894 0.000788058546514338 0.000226316081328084 0.000247273514613909 0.000225681816226512 0.000208545493083072 0.0002146752195186 0.00026094597541008 0.000339771497807128 0.000361768413387287 0.000406755889598407 0.000249201035578397 0.000226012585339302 0.000211274393358989 0.000214241691366841 0.000273909634112486 0.000506665218566116 0.000535036560658963 0.000245458147199832 0.000300610641721559 0.000569213656003975 0.000755796974217935 0.000234315219432706 0.000319948550943918 0.000595557055120383 0.0270492077247527 -1.75094326987886e-05 -2.25438526068213e-05 -3.17525537333901e-05 -5.76750922607673e-05 -9.04741918576395e-05 3.25116963010195e-06
"AgeGr45-49" -1.05047565336928e-05 -8.20138011296286e-06 -9.45405261842214e-06 -8.2862995968137e-06 -8.38566383002449e-06 -8.60432227572295e-06 -1.12655278921524e-05 -1.45559411268983e-05 -1.74889379224034e-05 -1.76636247370783e-05 -1.7188114165329e-05 -2.02829543505691e-05 -1.81711193454145e-05 -5.63003071095572e-06 -9.54198420991263e-06 -7.8283312469712e-06 -7.86729215344081e-06 -8.95648044803969e-06 -7.00999017355823e-06 -7.87107779503581e-06 -1.32865993149446e-05 -1.1792201864829e-05 -1.63010588481249e-05 -1.42231945369742e-05 -1.49457031780981e-05 -1.54178287692607e-05 -1.70592863498125e-05 -1.71864637932407e-05 -1.70859216893531e-05 -1.98564503983038e-05 -1.47266327799812e-05 -1.27649484702222e-05 -1.35963883760236e-05 -1.06240663182504e-05 -7.959602428728e-06 -7.54548421128914e-06 -8.77286070379753e-06 -9.10170888929641e-06 -1.26311527752426e-05 -1.30173189377755e-05 -1.08738492307213e-05 -1.07380300932575e-05 -9.79074504999054e-06 -7.18615136870677e-06 -7.14250652509806e-06 -9.10489029919002e-06 -6.95291335144525e-06 -1.0575287966144e-05 -1.79347111675344e-05 -1.86745739282629e-05 -1.83423501091816e-05 -1.64793098052373e-05 -1.6987363863941e-05 -1.76156032408216e-05 -1.75094326987886e-05 0.000288422171071369 0.000172058369006352 0.000172356024179044 0.000172740224549152 0.000173086112267628 -1.28896134488261e-07
"AgeGr50-54" -6.92732871585792e-06 -9.33140977007438e-06 -1.23031599842673e-05 -1.07642287875741e-05 -3.65542115579051e-06 -1.54612606668498e-06 -6.14777019232455e-06 -1.27267588071114e-05 -1.77737054631582e-05 -1.85689980527845e-05 -1.74838953733178e-05 -2.28021136629005e-05 -1.98180960154629e-05 -7.38271885879393e-06 4.3581140990809e-07 -2.03042662007779e-06 -2.24616618421344e-06 -2.15388267827936e-06 -1.6950472831821e-07 -1.48542770665944e-06 -1.08291020851778e-05 -9.4777400277728e-06 -1.69218847700559e-05 -1.29999004896157e-05 -1.26102803191359e-05 -1.18177427781005e-05 -1.51818318604958e-05 -1.60406388883764e-05 -1.48330164006711e-05 -2.0908828595828e-05 -1.63590373197564e-05 -7.78832225234209e-06 -7.81947151592951e-06 -3.70774184483732e-06 1.91996036315638e-06 1.6935230901115e-06 -1.31421075164685e-06 -1.52088663155795e-06 -7.27362778749978e-06 -9.25452597396546e-06 -6.18211491550249e-06 -6.06531075442822e-06 -1.91740599623373e-06 2.81801866549443e-06 2.46261958814912e-06 -4.93139671276752e-07 1.63065075672553e-06 -6.61152541049695e-06 -2.13059434168982e-05 -2.23836962354863e-05 -2.23250273480702e-05 -2.00134291261677e-05 -2.14126824218993e-05 -2.22470003110472e-05 -2.25438526068213e-05 0.000172058369006352 0.000306700960151992 0.000173474629540634 0.000174636084809888 0.000175468578750441 3.38431047145103e-07
"AgeGr55-59" -1.95242872907211e-06 -1.00876029724959e-05 -1.28609940227776e-05 -1.14837595949583e-05 3.25519122009019e-06 9.41989606175076e-06 2.79806809395499e-06 -8.55743646516858e-06 -1.93423544128943e-05 -2.12789214107558e-05 -1.73850324325645e-05 -2.96250591703906e-05 -2.30630918998885e-05 9.17795258098963e-06 1.16672389558742e-05 6.79717660346655e-06 6.04463296436334e-06 5.47818831820521e-06 7.40343095834361e-06 6.24164543551232e-06 -6.65658665521253e-06 -6.56822169114475e-06 -1.79038013539013e-05 -1.20425163856778e-05 -9.25496795589499e-06 -7.16053710056245e-06 -1.35710629569315e-05 -1.4677575738331e-05 -1.19768296626078e-05 -2.40496174431896e-05 -1.23018668487977e-05 -1.52683120209752e-06 -3.44201669908282e-06 5.14806562705644e-06 1.20039212375123e-05 9.16645601409622e-06 4.97582960459344e-06 6.25509430755904e-06 -2.02900213690761e-06 -5.12078230322617e-06 -3.57697335450568e-06 1.04187268949665e-06 7.44169627188706e-06 1.18955210561708e-05 1.07418960916223e-05 7.55548875709168e-06 8.93582528352487e-06 1.20031125624948e-07 -2.96724830511891e-05 -3.10875810146613e-05 -3.17648015428997e-05 -2.74468958170178e-05 -3.08187662317955e-05 -3.18533146062874e-05 -3.17525537333901e-05 0.000172356024179044 0.000173474629540634 0.000307882595496794 0.000176990664146477 0.000178472837309956 1.24949514953778e-06
"AgeGr60-64" 1.00406370434758e-05 -1.23170733748598e-05 -1.43871653895092e-05 -1.63587310008928e-05 9.36396724928183e-06 1.9716756287181e-05 1.60564345318221e-05 3.54782225161497e-07 -2.2357670078799e-05 -2.47062586891986e-05 -1.4037320421829e-05 -4.16869593011559e-05 -1.47250424828102e-05 6.21483174486773e-06 1.6136972203981e-05 1.53950456185118e-05 1.5414606035509e-05 1.57331455407894e-05 1.86393740364829e-05 1.75211271469333e-05 1.81891435471636e-06 1.66624134041006e-06 -1.54725945822235e-05 -7.22708075607254e-06 8.96196485952341e-07 5.08080091155504e-06 -6.49736120316234e-06 -7.94620574468286e-06 -1.94587720730142e-06 -2.3376410483437e-05 -4.47289868222139e-06 1.33312111326879e-05 1.34729934621964e-05 2.30872729062837e-05 2.8556116728263e-05 2.3014691950038e-05 1.78869869810319e-05 2.09389808135627e-05 1.19839160551602e-05 1.00053476747983e-05 1.09379465153695e-05 1.87757370203878e-05 2.39884993737762e-05 2.62151112430534e-05 2.29509788953396e-05 1.93778438469432e-05 2.07114124326083e-05 1.45374272396072e-05 -5.10651015740992e-05 -5.40548324496892e-05 -5.36792920131619e-05 -5.04232616145063e-05 -5.55043540763678e-05 -5.63812189581567e-05 -5.76750922607673e-05 0.000172740224549152 0.000174636084809888 0.000176990664146477 0.000344545018222937 0.000184196510910745 3.39531645578817e-06
"AgeGr65-69" 1.63361787307608e-05 -1.05929859677964e-05 -1.30872396666617e-05 -2.00133523260101e-05 1.13576464085376e-05 1.96365076321558e-05 1.90472742662446e-05 -4.38472193153171e-07 -2.77806745889512e-05 -2.7866673292949e-05 -1.4996029452431e-05 -4.67713486316042e-05 -9.99546113929036e-06 1.5854051426318e-05 2.5386833902321e-05 2.13316392725333e-05 2.25755607184052e-05 2.11191624128288e-05 2.35611419476078e-05 2.14054698526686e-05 3.33768731169561e-06 4.22646969971496e-06 -1.2730421890863e-05 -3.73655826632026e-06 7.38580163674102e-06 1.14248354540624e-05 -7.61793153937593e-07 -1.17952260056541e-06 4.43116286360807e-06 -1.56610064141921e-05 8.56684907007685e-06 2.11509432017155e-05 2.09788847365863e-05 3.14916089692832e-05 3.53916634146227e-05 2.80718948779399e-05 2.26200614512949e-05 2.72536873125144e-05 1.8557367624322e-05 1.6655994247377e-05 1.56491430619147e-05 2.59884646077825e-05 3.08317629255541e-05 3.17328715030255e-05 2.78024645158325e-05 2.49561012464315e-05 2.57131328792227e-05 2.20691777260462e-05 -7.27470966606167e-05 -7.50954624652928e-05 -7.54710299681986e-05 -8.13643212765169e-05 -8.68267696315791e-05 -8.75181584663753e-05 -9.04741918576395e-05 0.000173086112267628 0.000175468578750441 0.000178472837309956 0.000184196510910745 0.00106709466444633 5.16747704315294e-06
"SexM" 8.08850562354366e-06 -1.89630375347335e-06 -1.72484682216942e-06 6.64709191140322e-09 2.25563320010488e-06 2.76128055514273e-06 3.45119380967208e-06 1.00503399348234e-06 3.56315486356276e-06 9.80557393459293e-06 6.16026408053367e-06 9.64470633226058e-06 2.71094230473131e-05 -9.50807743114867e-07 4.39698624635504e-07 -7.08255536421111e-07 -4.01864092810767e-06 -5.06167778927516e-06 -2.66061517413287e-06 -8.73033563638002e-07 1.83344085018889e-06 7.46614523095063e-06 9.68892761024112e-06 1.05738142244553e-05 1.09879395097328e-05 7.84507185175185e-06 7.96904140692432e-06 1.32385395786861e-05 1.07605833317785e-05 1.28102454323526e-05 2.96034213574537e-05 1.62825389932057e-05 1.62352538769127e-05 1.32129978134389e-05 1.01073886832907e-05 8.42891391344242e-06 9.01521222263453e-06 7.78812172670608e-06 8.21387799297604e-06 1.34299071119802e-05 1.75179467274317e-05 1.34147891473944e-05 1.0902687067832e-05 9.96716914274237e-06 1.11868558588149e-05 1.22666347596949e-05 9.97686098687415e-06 5.30505847818419e-06 4.2879803315311e-06 4.41010895062853e-06 5.48093823006655e-06 1.44643016141449e-06 3.08547398155752e-06 4.26072216322153e-06 3.25116963010195e-06 -1.28896134488261e-07 3.38431047145103e-07 1.24949514953778e-06 3.39531645578817e-06 5.16747704315294e-06 0.000113431126856719
