"Immunity_other" "Immunitybnew_001-061" "Immunitybnew_062-122" "Immunityboost_001-061" "Immunityboost_062-122" "Immunityboost_123-183" "Immunityboost_184-244" "Immunityboost_245-305" "Immunityboost_306-366" "Immunityboost_367-427" "Immunityboost_428-488" "Immunityboost_489-549" "Immunityfull_123-183" "Immunityfull_184-244" "Immunityfull_245-305" "Immunityfull_306-366" "Immunityfull_367-427" "Immunityfull_428-488" "Immunityfull_489-549" "Immunityhybridboost_001-061" "Immunityhybridboost_062-122" "Immunityhybridboost_123-183" "Immunityhybridboost_184-244" "Immunityhybridboost_245-305" "Immunityhybridboost_306-366" "Immunityhybridboost_367-427" "Immunityhybridboost_428-488" "Immunityhybridboost_489-549" "Immunityhybridfull_062-122" "Immunityhybridfull_123-183" "Immunityhybridfull_184-244" "Immunityhybridfull_245-305" "Immunityhybridfull_306-366" "Immunityhybridfull_367-427" "Immunityhybridfull_428-488" "Immunityhybridfull_489-549" "Immunityinf_123-183" "Immunityinf_184-244" "Immunityinf_245-305" "Immunityinf_306-366" "Immunityinf_367-427" "Immunityinf_428-488" "Immunityinf_489-549" "Immunitysecbnew_001-061" "Immunitysecbnew_062-122" "Immunitysecbnew_123-183" "Immunitysecbnew_184-244" "Immunitysecboost_001-061" "Immunitysecboost_062-122" "Immunitysecboost_123-183" "Immunitysecboost_184-244" "Immunitysecboost_245-305" "DCCI1" "DCCI2" "DCCI3" "DCCI4" "DCCI5" "DCCI6+" "DCCInodcci" "AgeGr0-11" "AgeGr12-15" "AgeGr16-17" "AgeGr18-24" "AgeGr25-29" "AgeGr30-34" "AgeGr35-39" "AgeGr45-49" "AgeGr50-54" "AgeGr55-59" "AgeGr60-64" "AgeGr65-69" "AgeGr70-74" "AgeGr75-79" "AgeGr80+" "SexM"
"Immunityhybridfull_062-122" 0.0007256577683399 0.00086567879717928 0.000739922504208818 0.000731883906488385 0.000781423870844933 0.000754207541959597 0.000705797828212564 0.000680354635675609 0.000772006211921231 0.000825925334049977 0.00063545947735406 0.000550489810343136 0.000715845534566925 0.000704397641836675 0.000751631275497889 0.000824932028151736 0.000759315907448095 0.00075637033194324 0.00080296168754295 0.000744607017445589 0.000779393337233881 0.000694056542358651 0.000699558232867377 0.000739218778295259 0.000813375914534147 0.000772660123196952 0.000639377746064369 0.000570509565815783 1.00081615059175 0.000761541314394932 0.000770608257797518 0.00078856283302892 0.000836608727732188 0.000821459893150151 0.000766175028581487 0.000773651763134143 0.000738369276797953 0.000742942801149361 0.000795914382078192 0.000838959157825916 0.000802265711163417 0.000702447136969665 0.000690188049928682 0.000844533816937662 0.000726679067238103 0.00058094031199751 0.000541813364940566 0.000707035314631853 0.000811321942901235 0.000702621233256385 0.000576751323510282 0.000531273069206446 -5.95268148108237e-05 -6.5765481039816e-05 -6.8981148555934e-05 -6.11952539471845e-05 -4.72401623420555e-05 7.00391462810337e-06 -0.000135691514641179 0.00077113334654612 0.000212244789226384 0.000179029009216782 6.99589309584883e-05 -1.41250711594694e-05 -3.9755859973482e-06 7.2412710987669e-07 2.41173007773247e-05 6.96195124641538e-05 0.000114634862181115 0.000219276582317952 0.000312009937664865 0.000348094878121782 0.000351712185031859 0.000461428438158897 5.12141980830963e-05
"Immunityhybridfull_123-183" 0.000672432666415653 0.000587284979193308 0.000623082275143874 0.000794161877452264 0.00084078552043264 0.00111348393896517 0.00118851716708231 0.000880138673790098 0.000610407201733694 0.000593554879729163 0.00059869590821258 0.000508101335553125 0.00112070741916843 0.00110688122120391 0.000871734745347933 0.000893945775256282 0.000978557080497134 0.00078689157223578 0.000687018984206588 0.000676052125019624 0.000636312175645979 0.000774784968482585 0.000880231237997696 0.000790582473519537 0.000640152129763136 0.000649618547612476 0.000623191552947381 0.000532382112936537 0.000761541314394932 1.00103054400148 0.0010349245059013 0.000923124217382998 0.00079177982625174 0.000814490971457622 0.000751197150080671 0.000701595913442399 0.000990484087186619 0.000940552722690247 0.000861630139984837 0.000734464636129351 0.000712990032241077 0.000753283619027589 0.000955418895433533 0.000548215835257945 0.000585685225934927 0.00055568408109374 0.000466925299475307 0.000677496744018225 0.000547375649786614 0.000566304955309965 0.000541124491984395 0.000462466168792969 -5.00342873314752e-05 -4.83480037135799e-05 -4.91422083688286e-05 -3.99548122237837e-05 -1.78121354292055e-05 3.64621568288732e-05 -0.000102896543133975 0.000983630115429801 0.000286930405319664 5.57613630756064e-05 6.92809683635282e-06 -4.09586225243264e-05 -3.06339121452406e-05 -1.90720107344526e-05 5.37134389033505e-05 0.000125456409583785 0.000204467758460308 0.000376961135675001 0.000511463511679866 0.000574588181814773 0.000611821931777309 0.000732221894788495 5.6768810108642e-05
"Immunityhybridfull_184-244" 0.000605201773699969 0.000538784285392103 0.000418861259629898 0.000921789991340719 0.000885013003371405 0.00109705531977834 0.00118913526189236 0.00100768023833404 0.000715734172024957 0.000440900012108513 0.000388764538070973 0.000353084809323429 0.0011168625058675 0.00116811689593283 0.0010435795157671 0.000955597043746308 0.00103774588643564 0.000894267174695511 0.000699037933522704 0.000746355192473123 0.000575066667297479 0.00069042128179362 0.00092256462647302 0.00090303083996268 0.000649440776739807 0.000483786166379827 0.000438968694330605 0.000398765255951598 0.000770608257797518 0.0010349245059013 0.334496532648839 0.00105905889062609 0.000870701372452977 0.000798077071646644 0.000725759568359517 0.000642373328082262 0.000985439911307808 0.0010731380875902 0.000984371224787114 0.000781038150601728 0.000602788332301988 0.000619609037474954 0.000978323483587974 0.000501905226833612 0.000372257391361547 0.000359261126916056 0.000359699268658485 0.000808715587123374 0.00049960110989852 0.000360190458427179 0.000342643650247858 0.000342449220994409 -4.08445484417163e-05 -3.83971686188585e-05 -3.35987219803343e-05 -1.87346072958308e-05 3.53800195358773e-06 6.17559506938721e-05 -5.67294566879642e-05 0.00132323278596905 0.000266017656967889 -0.000475069004253557 -0.000165500952677748 1.44878828461234e-05 4.35511798491003e-05 1.21500686315233e-05 0.00012113352683173 0.000284204951754957 0.000432610453870324 0.000637854810672984 0.000806058382079443 0.000881671012994161 0.000926677314906474 0.00105242559100742 4.55876999838009e-05
"Immunityhybridfull_245-305" 0.000600667627983473 0.000666156791145058 0.000426386307545014 0.000918674050617985 0.00087646830768581 0.000955887213404172 0.00102546427656716 0.000960406454530925 0.000805276565888367 0.000523435788704512 0.000353582440200635 0.000305850185404708 0.000963010973660639 0.00103052652752231 0.00101104398025825 0.000940154582098922 0.000960171554948648 0.000890820163492279 0.000752294064369035 0.000795413033543574 0.000633047377210306 0.000647035370959426 0.000857901902778165 0.000902024003576138 0.000724686714286048 0.000497614581834103 0.000387938271922585 0.000347584655937617 0.00078856283302892 0.000923124217382998 0.00105905889062609 0.143875038743183 0.000889823711471046 0.000781175291017591 0.000702314812871833 0.00064108259503151 0.000883382744195224 0.000993717418364691 0.000961839484673613 0.000806573273996963 0.000589927991960091 0.000533577311527709 0.000859852065849876 0.000645019707803734 0.000396242298099983 0.000314612182156977 0.000326751391594397 0.000849062276123444 0.000620473215027485 0.000381351074051234 0.00030218684328857 0.000306734773712404 -4.19510344949641e-05 -4.46491926623276e-05 -3.54992866007345e-05 -2.02009112312497e-05 4.07399922731477e-06 6.41591395697538e-05 -7.14022775140028e-05 0.00119223452140762 0.000355326769681391 -0.000267791742215616 -4.15645088267172e-05 0.000128266402547551 0.000134605226193994 7.35196930339434e-05 8.44069797191616e-05 0.000227093027499944 0.000337017730577016 0.000478874980056238 0.000603144592751973 0.000668913507745235 0.000707839709950424 0.000841838969089705 2.91898407539303e-05
"Immunityhybridfull_306-366" 0.000688793317372022 0.000845140349924571 0.000646599943115371 0.000813156922786227 0.000823436891428887 0.000773121621934794 0.000740158834135085 0.000762539510461219 0.00083756751850615 0.000750504745054601 0.000526929136772262 0.000407398267687328 0.000738149111122576 0.000765330320571654 0.00086673391341281 0.000886908053562177 0.000821358720138672 0.000832780087498735 0.000817969420153395 0.000788508375969149 0.00075416425968124 0.000657639061927744 0.000736581540349036 0.000813225828020092 0.000831863172203156 0.000695928321362257 0.00053570186760668 0.00043475366707091 0.000836608727732188 0.00079177982625174 0.000870701372452977 0.000889823711471046 0.0918155167885636 0.000837739126024177 0.00077189006224915 0.000744872208176007 0.000757425450542223 0.000835970287051751 0.000885946395520077 0.000887444609805105 0.000758738731112577 0.000641920914018177 0.000711937521511751 0.000822507028350819 0.000625388307248556 0.000455938127449559 0.000389140229323779 0.000782452926096177 0.00078858601286404 0.000595325873264821 0.000448497962517774 0.000378875658125969 -4.34333902314201e-05 -4.7570863290735e-05 -3.83846921222933e-05 -2.29154295282614e-05 3.54740282561394e-06 6.29344570774563e-05 -8.72260978415354e-05 0.00110941280942751 0.000380806172467156 -0.000188297415000923 -2.42308729025967e-05 0.000118151940610823 0.000131245352053672 7.66265495114874e-05 6.20413708353444e-05 0.000186717922640043 0.000278580756934081 0.000403352721131838 0.000523471118579016 0.000577034455117479 0.000604742785277685 0.000733823829152058 2.57111261460869e-05
"Immunityhybridfull_367-427" 0.000815590060010873 0.000821265324080176 0.00091738753053114 0.00066223993765332 0.000754491898866404 0.000732832124144198 0.000674162402297301 0.000630437137738242 0.000668308509880136 0.000887369738364627 0.000865313596632257 0.000723544843246486 0.000695978810303438 0.000687744935475082 0.000720267073774842 0.000805098283484558 0.000784455461704947 0.00074328698470471 0.000789818421036705 0.000677950721972722 0.000786654700795422 0.00077832614678755 0.000716802724322323 0.000700329621518222 0.000796398246666944 0.000934517860168961 0.000877415623529264 0.000731515547408131 0.000821459893150151 0.000814490971457622 0.000798077071646644 0.000781175291017591 0.000837739126024177 0.112032927318306 0.000892961615145564 0.000884357699491881 0.000778098538273433 0.000757159825057442 0.000787154051671123 0.000873138181779266 0.000978208136149867 0.000938839303692129 0.000764591279865847 0.000774394486239044 0.000883365836352583 0.000806679301313753 0.000624856600721713 0.000612612759149661 0.000759935424640387 0.000855492739404957 0.000790756458383884 0.00063705707782375 -4.08682503411649e-05 -4.40584052964737e-05 -3.50300939804521e-05 -1.68646156650484e-05 7.6451172344505e-06 6.62600820504645e-05 -9.74969762778056e-05 0.00117775928747526 0.000454113021445646 -0.000166506892964026 -4.62959390939796e-05 9.73145715745383e-05 0.000117409365278776 6.57314813775593e-05 6.60605446921936e-05 0.000196123507683401 0.000304359697887583 0.000455162285127077 0.000604193908905999 0.000661269602089487 0.000688798076549372 0.000809391695625236 2.7679934055224e-05
"Immunityhybridfull_428-488" 0.000897950639130055 0.000716450069381712 0.000991888609790833 0.000611104692634161 0.000666344532348642 0.000645149604410743 0.000561906352145213 0.000571933812540516 0.000629216372939025 0.000816360884846942 0.00110401851888801 0.00108700819011194 0.000602612689588792 0.000583503343278375 0.000660657142068057 0.000703268292877644 0.000707461326942065 0.000725704023480498 0.00073174279138594 0.000636833057060992 0.000752979929669511 0.000823085320681353 0.000720247015131926 0.00066186465414864 0.000757254306025336 0.000994632107617182 0.00114673067105131 0.001098507839854 0.000766175028581487 0.000751197150080671 0.000725759568359517 0.000702314812871833 0.00077189006224915 0.000892961615145564 0.200969183503179 0.000951811681436054 0.000721838430859249 0.000704402929293815 0.000707482599962573 0.000814342213778317 0.00101297753330037 0.00111194718572481 0.000795802474390234 0.000672912387289508 0.000946552161669985 0.00111388548009631 0.00103336496298168 0.000578533253080721 0.000684495011456719 0.000947031438898896 0.00109206380541111 0.00103510855926586 -4.31684882453495e-05 -4.90576311696919e-05 -3.9979652831612e-05 -2.34905563000375e-05 2.24030644138643e-06 5.88107006932854e-05 -0.000132921552262213 0.00103402084011851 0.000522585185764287 8.76298691463928e-05 9.93096482868965e-05 0.000172968436668449 0.000168723951864393 9.90780072616142e-05 1.18764432354823e-05 9.93921272494982e-05 0.00018105199956852 0.000306301934569318 0.000445244886040442 0.000498118949016602 0.000518822869753668 0.000633908867752493 2.73367238096e-05
"Immunityhybridfull_489-549" 0.000947595510090517 0.000808753761429989 0.000988411814713898 0.000553361585042436 0.000650627561388155 0.00058687182476334 0.000494315056751894 0.000495730197413743 0.000614585739713101 0.000897383612261245 0.00108373890605401 0.00136688502659183 0.000543955287999608 0.000510200907844848 0.000576641115999582 0.000683468888255097 0.000646847254393347 0.000671496241220608 0.000763224832048578 0.000624565939105726 0.000784275857149346 0.000812296291707753 0.00068429834726976 0.0006244236238397 0.000775572729322922 0.00102897511537532 0.00118778373130952 0.00143668751507121 0.000773651763134143 0.000701595913442399 0.000642373328082262 0.00064108259503151 0.000744872208176007 0.000884357699491881 0.000951811681436054 0.201033395004873 0.000679162992234047 0.000627144162651533 0.000666232914715575 0.000802483981620056 0.00103871923019812 0.00112461457645668 0.000807264735727403 0.000767326866573717 0.000952230218166601 0.00117516872250981 0.00155297949477234 0.000531575105368264 0.000753890754412271 0.000966992151681992 0.00116163856989687 0.00150454461581853 -4.45903162138679e-05 -5.36837828800982e-05 -4.75995489457588e-05 -3.39544540407027e-05 -5.39575349476154e-06 4.01700478559736e-05 -0.000161783283593475 0.00091226354869656 0.000516467322149735 0.000171963726262546 0.000106707133328464 0.000137854659390976 0.000141467080616787 8.58848156221202e-05 -1.45314920668604e-05 4.55685418866702e-05 0.0001067785196242 0.000217329182685023 0.000351327637596294 0.000390205639636748 0.000397306060374149 0.000494107262516127 3.23433441800717e-05
"Immunityinf_123-183" 0.000745998505622236 0.000604401088919979 0.000640719123940951 0.000806811658860601 0.000849360782991513 0.0010889107485865 0.00115586836429995 0.000870250085778193 0.000609278755594956 0.000594984400149759 0.000600937259733461 0.000519407084910604 0.00118871174314694 0.00111948612781033 0.000891792383299074 0.000913756102255191 0.000976918432736171 0.000786008398961283 0.000692111908095423 0.000671233941751545 0.000632498211490601 0.000764799519722065 0.000861377652166952 0.000776486174215711 0.000630483145644583 0.000640040329089568 0.000618017380827332 0.000537932062265012 0.000738369276797953 0.000990484087186619 0.000985439911307808 0.000883382744195224 0.000757425450542223 0.000778098538273433 0.000721838430859249 0.000679162992234047 0.501103865199654 0.00107157146063902 0.000993794802534303 0.000868641374792498 0.000857076376146262 0.000889975880004042 0.0010682826345149 0.000550312027945895 0.000591174040903583 0.000561098392671813 0.000480586053674206 0.00067823738896777 0.000552002514893459 0.00057386767497448 0.00054997977029877 0.000478400355247557 -3.73165636482143e-05 -3.75151476909513e-05 -2.96310036908709e-05 -1.58027522574992e-05 -5.42445792117873e-07 5.74035201751698e-05 -0.00125759858155906 -0.000177569664153932 -2.07248663467969e-05 4.28559958019689e-05 0.000157929475133957 -2.71905370302346e-05 -8.40815141360384e-05 -5.28922993203928e-05 4.65117902515624e-05 7.61594766099834e-05 9.27077877128024e-05 0.000194587401767399 0.000294183695418642 0.000339615704284694 0.000380690404059876 0.000475492277278694 5.2255674376355e-05
"Immunityinf_184-244" 0.000692313653606832 0.000562820545257776 0.000442776400825504 0.00091311253701069 0.000861509305252655 0.000985030977902002 0.00104133766194093 0.000952496535441106 0.000723782851697469 0.00044439106695164 0.000403024589295268 0.000379285830112151 0.00112119178925625 0.0011056888536337 0.00104771462399527 0.000946474436387664 0.000987605188960327 0.000884759372913073 0.000701658889678894 0.000734363181091278 0.000568432658073093 0.000653033469845538 0.000864332881471274 0.000871346108828167 0.000649031301422936 0.000482438979596964 0.000448440873951078 0.000420212510626733 0.000742942801149361 0.000940552722690247 0.0010731380875902 0.000993717418364691 0.000835970287051751 0.000757159825057442 0.000704402929293815 0.000627144162651533 0.00107157146063902 0.112343326697344 0.00116769933358366 0.000991466432375283 0.000829143609174583 0.000829734893731026 0.00109039971314824 0.000509780057099616 0.000381726500861587 0.000378452173663395 0.000386864632817336 0.000801188710207569 0.000510508007020601 0.000373479816053151 0.000364974263100325 0.00037203127947719 -3.8158962312382e-05 -3.06904902633529e-05 -2.1655437897878e-05 -6.90495744282403e-06 1.28113542598707e-05 6.94313959394151e-05 -0.0011951899256547 -0.000791994021844321 -0.000941603710732198 -0.000520164212701068 6.30614327102947e-05 -5.55310192160379e-05 -9.85407912678605e-05 -6.75468857420253e-05 0.000107479849013869 0.000208643549266415 0.000296217574610958 0.000455075464495422 0.00059711567855531 0.000657188040808936 0.000702032916199538 0.000802043603648285 4.68853058311471e-05
"Immunityinf_245-305" 0.000704301414852017 0.000744408443317215 0.000472038797297203 0.000881317318736189 0.000865912720473894 0.000872724304447813 0.000883479262404152 0.000851504177395895 0.000798401034368471 0.000571046817999117 0.0003661121514102 0.000325675250268483 0.000998007163918064 0.00097194861401571 0.000991493584908772 0.000969245267777198 0.000917249966587831 0.000865811145931317 0.000776687766167719 0.000765934078080497 0.00064415267239133 0.000609035272076312 0.000782088301693756 0.000844291531602152 0.000744855129393061 0.000532885771844482 0.000403787753605443 0.000371759154366302 0.000795914382078192 0.000861630139984837 0.000984371224787114 0.000961839484673613 0.000885946395520077 0.000787154051671123 0.000707482599962573 0.000666232914715575 0.000993794802534303 0.00116769933358366 0.0845235493342294 0.00108306399522025 0.000907202499031833 0.000811554976648223 0.000993906375457746 0.000696576151282801 0.000419673447275538 0.000322357670629512 0.00035246610620206 0.000794160699701371 0.00065924275321665 0.000406086947608251 0.000313079283634328 0.000331418361109387 -2.86131320135373e-05 -1.83771430299038e-05 -8.03780719896768e-06 1.14231148904068e-05 3.1403921936671e-05 9.2345216260465e-05 -0.00110517275217392 -0.000993846566536202 -0.00151611654154835 -0.000853083902464937 3.26117030533073e-05 1.54573011411389e-05 -3.01153395406688e-05 -3.86680042593666e-05 0.000122901015353808 0.000264452835049466 0.000375174607073581 0.000526193217964555 0.000659493606221946 0.00071837504552083 0.000760172994939551 0.000858772793087988 4.20857686894296e-05
"Immunityinf_306-366" 0.000826778984845899 0.000898428360681536 0.000793741576818763 0.00073709467489846 0.000790816544897834 0.000667277633294398 0.000564267817027234 0.00062388948858966 0.000780138524034918 0.000846178557099115 0.000636097047415813 0.000482411859802308 0.000747228193924142 0.0006784223365414 0.000816675262533504 0.00088457995551138 0.000772529405936102 0.000787606077159101 0.000831295979765174 0.000726117497132989 0.000776320449645346 0.000653422576099069 0.0006529166850844 0.000727418636610067 0.00084015659741183 0.000807007045865337 0.000638841897161959 0.00050852123029111 0.000838959157825916 0.000734464636129351 0.000781038150601728 0.000806573273996963 0.000887444609805105 0.000873138181779266 0.000814342213778317 0.000802483981620056 0.000868641374792498 0.000991466432375283 0.00108306399522025 0.0636648928547889 0.00113661623291388 0.00100093979865713 0.000848409065656969 0.000839981094133992 0.000747878659155438 0.000543421738864773 0.000444397402414928 0.000685108864677789 0.000811826574795111 0.000707259586427373 0.00054063484486381 0.000438666272950259 -2.76554716837322e-05 -1.71618611500478e-05 -6.44464019453609e-06 1.33371594952603e-05 3.26726180591815e-05 9.53599375776795e-05 -0.0011069760885078 -0.000955109068436831 -0.00163460346444225 -0.000929743638343583 2.50909747273359e-05 4.23510256807411e-05 -3.03673828709318e-06 -2.02270741901723e-05 0.000119938468245444 0.000273131963128105 0.000384977903954392 0.000525430703403192 0.000652906983541001 0.000701973988257858 0.000732232468865672 0.000821117942710426 3.95963988454957e-05
"Immunityinf_367-427" 0.00104744953751537 0.000879616375033566 0.00121090114386813 0.000480803577311414 0.000652057580437871 0.000551222253446031 0.000386613058762195 0.000369641914259812 0.000536731884954733 0.00104373533511804 0.00123057473528765 0.00109967183550351 0.000627342341313026 0.000485301034325032 0.000547190437577488 0.000727433713099179 0.000655368611009677 0.000634915816862315 0.000782449990881007 0.000555993040350405 0.000829007219033623 0.000839659098502045 0.000599481945775885 0.000528264930408335 0.000793716210166539 0.00118648072123297 0.00124911757048356 0.0010843843924351 0.000802265711163417 0.000712990032241077 0.000602788332301988 0.000589927991960091 0.000758738731112577 0.000978208136149867 0.00101297753330037 0.00103871923019812 0.000857076376146262 0.000829143609174583 0.000907202499031833 0.00113661623291388 0.251496587573418 0.00150384072981183 0.000915589589705898 0.000792574951506709 0.00114530229071872 0.00120148361763735 0.000920103511816707 0.00041703207567568 0.000785432586845267 0.00113296157828312 0.00117723711606853 0.000958839793779979 -3.0869521225281e-05 -2.11770683237921e-05 -1.12569568708073e-05 7.35869016033121e-06 2.84105604889709e-05 8.89634933231e-05 -0.00117178649592152 -0.00112321982923219 -0.00172616881171183 -0.000964137216075729 3.08703384766474e-05 2.13029567608248e-05 -2.11514800863938e-05 -3.1952922773561e-05 0.000128275498874813 0.000285049816896963 0.000402530995527021 0.000545735783450994 0.000679021378594644 0.000720860148915434 0.000742641769622684 0.000822829415056366 3.76838290503338e-05
"Immunityinf_428-488" 0.00115427060305615 0.000602666131702645 0.00128605770608556 0.000421713388878489 0.000554219522951167 0.000602222535470945 0.000458002661660371 0.000367283276553568 0.000388661155007379 0.000863102396679388 0.00153614642029428 0.00167505494511757 0.000687585042252822 0.000525719954308545 0.000502959656030932 0.000613108136153216 0.000649485583975121 0.000608205823213548 0.000649148199488715 0.000453553803615008 0.00072347375794448 0.000940837744264324 0.000685761263219286 0.000489170866805114 0.000653971742711576 0.00122802168908271 0.0016225378839237 0.00170784036829893 0.000702447136969665 0.000753283619027589 0.000619609037474954 0.000533577311527709 0.000641920914018177 0.000938839303692129 0.00111194718572481 0.00112461457645668 0.000889975880004042 0.000829734893731026 0.000811554976648223 0.00100093979865713 0.00150384072981183 0.251785383352033 0.00109369745603074 0.000511035452446682 0.00119794062025043 0.001607339506532 0.0017190493297643 0.000337025396457912 0.000561754088848424 0.00121201951539957 0.00158599732500179 0.00169026934658084 -2.31633004628419e-05 -1.36194795187425e-05 -3.43282219678874e-06 1.87897130215695e-05 4.03058424115965e-05 0.000104022118860197 -0.00111925073265957 -0.00112768104056049 -0.00182465366790264 -0.000994444826040659 4.0927449446042e-05 7.56646769442132e-05 2.77455844907815e-05 -8.8555001517176e-06 0.000119884156893886 0.000278415066180448 0.000389372646789908 0.000504911980538538 0.000623261743345134 0.000663465365139311 0.000688649168942933 0.000771332194829271 3.77593833548238e-05
"Immunityinf_489-549" 0.000843234029437678 0.000493595515032174 0.000595578938973049 0.000762337837747852 0.000776731773211373 0.000999327928687677 0.00107019077324842 0.00083775805759365 0.000553679595854229 0.000480385804831796 0.000733125228784015 0.00108953160425872 0.00112367454806738 0.00106688702235149 0.000869883536465379 0.000843972787628958 0.000930503607057718 0.000781077149436841 0.000642781629803517 0.000623032013772688 0.00056057409514803 0.000780554931845956 0.000893065514281679 0.000767298832361104 0.000574127490879247 0.000648367031580304 0.000867405102368716 0.00118115182966059 0.000690188049928682 0.000955418895433533 0.000978323483587974 0.000859852065849876 0.000711937521511751 0.000764591279865847 0.000795802474390234 0.000807264735727403 0.0010682826345149 0.00109039971314824 0.000993906375457746 0.000848409065656969 0.000915589589705898 0.00109369745603074 0.334552417108065 0.000436578452873865 0.000528666545864217 0.000860660094465402 0.00131697250455252 0.000636961834843688 0.000446367879479623 0.000560850762744232 0.000837044613433965 0.00126061531029828 -2.27323753953909e-05 -1.70631171487278e-05 -8.33894365800961e-06 1.10113726414736e-05 3.95847607305032e-05 0.000103419227992925 -0.00109908496319452 -0.000570292171431273 -0.000813586103460452 -0.000435061295325412 6.92592359143069e-05 3.37873514969574e-05 1.06990467476394e-05 2.54131524171755e-06 4.23267128421204e-05 0.00012056303626952 0.000176857831711297 0.000254748365293138 0.000380203649756771 0.000430521848437711 0.000478323378206317 0.000581967614678881 3.91397139581158e-05
"Immunitysecbnew_001-061" 0.000705955017961647 0.0012198258516156 0.000766449918970396 0.000668947637463027 0.000776171381828574 0.000527432639500575 0.00044787707023386 0.000540851180404308 0.000910722586323249 0.00107319783902779 0.000577995451348091 0.000474781869653769 0.000463991839391654 0.000452093710071762 0.000597213120258182 0.00080658526588754 0.000587575945038154 0.000678705778184797 0.000926514617574436 0.000823471889303754 0.000925820398190708 0.000632128702956634 0.000545508866233931 0.000676122477227753 0.000956236537263909 0.000824463864404861 0.000532620242398699 0.000457625750539788 0.000844533816937662 0.000548215835257945 0.000501905226833612 0.000645019707803734 0.000822507028350819 0.000774394486239044 0.000672912387289508 0.000767326866573717 0.000550312027945895 0.000509780057099616 0.000696576151282801 0.000839981094133992 0.000792574951506709 0.000511035452446682 0.000436578452873865 0.0306543133862808 0.000803528128738234 0.000521142644073147 0.000454972131980963 0.000732940472128487 0.00112064719402882 0.000792616122661123 0.000524711453465985 0.00045622618034142 -3.82445797155063e-05 -5.05496986116739e-05 -3.75581174755711e-05 -1.5394903604912e-05 1.31308462488469e-05 9.19477666448456e-05 -0.000116635394978003 0.000355993583756627 0.000154407483888131 4.84988243901948e-05 1.00228315151851e-05 4.81886427419286e-05 5.17495177098016e-05 3.2356305368673e-05 -2.86662545129622e-05 -4.06007883318561e-05 -6.07684816787358e-05 -0.00012040246958924 -0.000202628260743841 -0.000255453633026345 -0.000281280491875026 -0.000179857285701824 -3.36114769520223e-05
"Immunitysecbnew_062-122" 0.000968654341355422 0.000828609042363781 0.00152157316620863 0.000394160141617914 0.000557950849300086 0.000458283358631289 0.000324071559863265 0.000352647673504793 0.000512603473584914 0.00123796569884866 0.00143256062773659 0.00104056023161415 0.000386507174990832 0.000309821410415244 0.000355438647117967 0.000510201777477518 0.000533892152668418 0.000526163489729512 0.00073177097098394 0.000552883817531254 0.000936574743417186 0.000923779897012849 0.000547402036887825 0.000461549132444845 0.00078403816186529 0.00132523985349685 0.00131279947750469 0.000976910187625473 0.000726679067238103 0.000585685225934927 0.000372257391361547 0.000396242298099983 0.000625388307248556 0.000883365836352583 0.000946552161669985 0.000952230218166601 0.000591174040903583 0.000381726500861587 0.000419673447275538 0.000747878659155438 0.00114530229071872 0.00119794062025043 0.000528666545864217 0.000803528128738234 0.0253463793492122 0.00126185309957616 0.000857989307680448 0.000428581529151312 0.000870717458694386 0.00143203536430364 0.00128461717982772 0.000894897991155136 -4.02227046354799e-05 -5.30343502498054e-05 -3.98216517804578e-05 -1.80559216967536e-05 1.07840650097189e-05 9.01579963655029e-05 -0.000146158012766152 0.000302362569267762 0.000152212025562793 7.47582617903109e-05 4.29440338952756e-05 5.99496629512304e-05 5.72003184414703e-05 3.5159123290912e-05 -3.13851186614019e-05 -4.64615148328055e-05 -7.28900435049517e-05 -0.000141249989098483 -0.000228862213502244 -0.000286467111898055 -0.000314681602806314 -0.000216845748716788 -3.22105422048064e-05
"Immunitysecbnew_123-183" 0.00113353878986523 0.000542915981069071 0.00130385247895543 0.000314772814645976 0.000395654444168438 0.000401102678649535 0.000283002292366771 0.000300082594248657 0.000379757120303718 0.000834036755783655 0.00190514260336296 0.00229531224999913 0.000358973342270415 0.000266222920184291 0.00028701163295381 0.000357590656465264 0.000427551966764022 0.000523711823382141 0.000569546491716997 0.000451099926343815 0.000723467914583548 0.00103519609322755 0.000669081932645353 0.000414064066006758 0.000606984589839329 0.00129579119251757 0.00201996216083395 0.00218737099259435 0.00058094031199751 0.00055568408109374 0.000359261126916056 0.000314612182156977 0.000455938127449559 0.000806679301313753 0.00111388548009631 0.00117516872250981 0.000561098392671813 0.000378452173663395 0.000322357670629512 0.000543421738864773 0.00120148361763735 0.001607339506532 0.000860660094465402 0.000521142644073147 0.00126185309957616 0.0204181544933172 0.00197185157089757 0.000341726502708014 0.000575021890563988 0.00139220827151935 0.00214385033022445 0.00211493466439623 -4.01027463798044e-05 -5.45039428921106e-05 -4.17312629116201e-05 -2.06838452459593e-05 9.26268091921136e-06 8.75174858182181e-05 -0.000167526625378864 0.000264608880663154 0.000143349943386355 8.25552178659656e-05 5.57005187902629e-05 6.08627096335709e-05 5.59163632543004e-05 3.3788573852105e-05 -3.0700846157202e-05 -4.70244069609123e-05 -7.6713821015613e-05 -0.000150590581494264 -0.000240028094661329 -0.00030296309994226 -0.00033907571809787 -0.000247761746974671 -3.3319503163613e-05
