"Immunity_other" "Immunitybnew_001-061" "Immunitybnew_062-122" "Immunitybnew_123-183" "Immunityboost_001-061" "Immunityboost_062-122" "Immunityboost_123-183" "Immunityboost_184-244" "Immunityboost_245-305" "Immunityboost_306-366" "Immunityboost_367-427" "Immunityboost_428-488" "Immunityboost_489-549" "Immunityfull_062-122" "Immunityfull_123-183" "Immunityfull_184-244" "Immunityfull_245-305" "Immunityfull_306-366" "Immunityfull_367-427" "Immunityfull_428-488" "Immunityfull_489-549" "Immunityhybridboost_001-061" "Immunityhybridboost_062-122" "Immunityhybridboost_123-183" "Immunityhybridboost_184-244" "Immunityhybridboost_245-305" "Immunityhybridboost_306-366" "Immunityhybridboost_367-427" "Immunityhybridboost_428-488" "Immunityhybridboost_489-549" "Immunityhybridfull_001-061" "Immunityhybridfull_062-122" "Immunityhybridfull_123-183" "Immunityhybridfull_184-244" "Immunityhybridfull_245-305" "Immunityhybridfull_306-366" "Immunityhybridfull_367-427" "Immunityhybridfull_428-488" "Immunityhybridfull_489-549" "Immunityinf_062-122" "Immunityinf_123-183" "Immunityinf_184-244" "Immunityinf_245-305" "Immunityinf_306-366" "Immunityinf_367-427" "Immunityinf_428-488" "Immunityinf_489-549" "Immunitysecbnew_001-061" "Immunitysecbnew_062-122" "Immunitysecbnew_123-183" "Immunitysecboost_001-061" "Immunitysecboost_062-122" "Immunitysecboost_123-183" "Immunitysecboost_184-244" "AgeGr70-74" "AgeGr75-79" "AgeGr80+" "SexM"
"Immunityinf_367-427" 0.000578733237985991 0.000551237971436388 0.000746897269071289 0.000791689399579815 0.000374376159804703 0.000411545058935905 0.000374414435855597 0.000341877373161051 0.000355126419202015 0.00042148563357083 0.000673368116549746 0.000779008382445659 0.000797701711834383 0.000420233289768499 0.000360443118226023 0.000345504980354933 0.000366955137055875 0.000412614026627291 0.000398785353955708 0.000408681776630245 0.000476175245463899 0.000420615349066566 0.000538757629566919 0.000515099286236849 0.000404300559006179 0.000388807785608333 0.000510629800788152 0.000724752925791369 0.000782448199644011 0.000798010950812743 0.000414948218215535 0.0004769599043203 0.000421814819418551 0.000375185489585949 0.000378351617288414 0.000443823721141624 0.000532941229241597 0.000575756758642077 0.000581409651668121 0.000474813054338737 0.000419989900624871 0.000384290998929928 0.000402109200600206 0.000505515003118817 0.037728090160387 0.000688594248758591 0.000385449207549377 0.00054180784539741 0.000743906291909174 0.000791386374415637 0.000383194916489874 0.000542193124132992 0.000741881024193184 0.000785506476228313 2.63962121453782e-06 -1.01824102132135e-05 2.1571722462253e-05 3.22518936174554e-06
"Immunityinf_428-488" 0.000588139760921192 0.000461367714354062 0.000778559207028483 0.000884233311367881 0.000369269391223631 0.000403355678679936 0.000419895228544799 0.00038680215680603 0.000363999900392934 0.000380143340930037 0.000622329962138069 0.000861119529467509 0.000885672574773764 0.000427203986412057 0.000402417609032932 0.000377153497579993 0.000366008233444477 0.000400406294670086 0.000416474912331019 0.000405723377228878 0.000437079291947195 0.000397629084379413 0.000514388256436206 0.000545151237183051 0.000425278289125382 0.000380689283509597 0.000471680999166136 0.000734201753626455 0.000867578874719898 0.000885871979469818 0.000406779815801763 0.000457410738272884 0.00044950813509765 0.000392873241806344 0.000378401520011369 0.00042273690064508 0.000523565701378766 0.000596175965217857 0.000572988370230047 0.00045505618831011 0.000446243224249214 0.000393757408774986 0.000388579482260517 0.000478873328940124 0.000688594248758591 0.0483746723650641 0.000417189230498474 0.000449860931460748 0.000771087145892799 0.000883455097634366 0.000366472418069868 0.000474910481950484 0.000769367096919033 0.000874115212912881 3.85061786226233e-06 -5.3620729141248e-06 2.92077963585576e-05 3.60496856371836e-06
"Immunityinf_489-549" 0.000417433338507638 0.000385041442802738 0.000371333129900155 0.000392708233198418 0.000478074161390926 0.000478019751029264 0.000536736998873881 0.000557846099893723 0.000502958285478372 0.000428242002127706 0.000371519015101099 0.000382425308049339 0.000398133594294974 0.000482902476453913 0.000539255702803545 0.000538471194704694 0.000485666818649578 0.000479571442273014 0.000505439404362716 0.000468868025402233 0.000428566890721161 0.000451543724540276 0.00041718210810583 0.000465677593037692 0.00049712133329011 0.000476081595557418 0.000410185344307969 0.000378100572397924 0.000385948965866167 0.000399646668086732 0.000463501193951482 0.000443821781945381 0.000505628858466442 0.00050712284230605 0.000493261876349665 0.000447533592595449 0.000437165105654451 0.000424434441853213 0.000413320934291793 0.000442984548686768 0.000503829312510333 0.000491453265284449 0.000473904999306532 0.000420436467855943 0.000385449207549377 0.000417189230498474 0.0327780840030854 0.00038541587379933 0.000369475956102175 0.000391178753656721 0.000460425866009511 0.000389629234156886 0.000372131877140345 0.000385310630800603 1.02765328341769e-05 8.32984019054667e-06 4.67818850896905e-05 4.9548796961713e-06
"Immunitysecbnew_001-061" 0.000487080258088129 0.000643452166727278 0.000506554416985486 0.000448048710724729 0.000435489320555572 0.000457643489540417 0.000387891600017603 0.000367127472835836 0.000399927570872132 0.000517500238883308 0.000596222225336782 0.000461621053774527 0.000446397691412887 0.000438411746804828 0.000381046495425038 0.000377079956682005 0.000419382929182583 0.000471857743826184 0.000409803168224945 0.000440783267885566 0.000525658990206982 0.000482518239599911 0.000526924581985855 0.000437633288668785 0.000409388848769704 0.000440696639753227 0.000541931158057252 0.000532605159364624 0.000457600242930295 0.000445360397394537 0.000455345051571308 0.000499753535679644 0.000409223309546321 0.000401794019982499 0.000427174877750095 0.000485877828868207 0.000494186541540475 0.000471252950747671 0.000515953821781062 0.000498757978488081 0.000409017458949555 0.000413295287701078 0.000457957354300193 0.000513033544120353 0.00054180784539741 0.000449860931460748 0.00038541587379933 0.00527635877187286 0.000512014138471725 0.000450379919844414 0.000455359101236015 0.000598497010530636 0.000515190073053454 0.000455040669269358 -1.92561477617505e-05 -4.79423579627907e-05 -1.59547446901749e-05 -9.72159526475792e-06
"Immunitysecbnew_062-122" 0.000615080177217786 0.000524913641025951 0.000879995054424958 0.000856325164741818 0.000350473264356907 0.000394386962679218 0.000359830521977327 0.000320041865693977 0.000333908276085078 0.000392922907067392 0.000736842493893351 0.000886408362538623 0.000827024555886124 0.000415791816193481 0.000344601149280071 0.000324685245751424 0.000341935419724676 0.000385624329369525 0.000389463921557152 0.000390009760624783 0.00046399948640889 0.000400623493248445 0.000559422299673706 0.00054138368364137 0.000393864388713392 0.000366496807801066 0.00050875477568697 0.000810941707107023 0.000879081320307514 0.000825773360361614 0.0003990251163898 0.000472385979201563 0.000419800422509976 0.000355491007431146 0.000353028898280516 0.00042879316249274 0.000546409910058286 0.000610375596894263 0.000602167544928575 0.000469508139906774 0.000417986387526414 0.000365370083559384 0.000375828351630005 0.000509288054082405 0.000743906291909174 0.000771087145892799 0.000369475956102175 0.000512014138471725 0.00578188905717143 0.000858961358650433 0.000361139620491045 0.000540927632210193 0.00085067200311355 0.000872983326003359 -2.11679293229944e-05 -4.97197694310801e-05 -1.93545688529606e-05 -9.45796858433287e-06
"Immunitysecbnew_123-183" 0.000653242287562087 0.000463191223392899 0.000873026086181584 0.0011853958415132 0.000334193065411138 0.000366470273254768 0.000352534911880449 0.000311127796331489 0.000321549543436886 0.000365211101904737 0.000653400627432306 0.00107077130427003 0.00128651195265065 0.000395188491528082 0.000338846417176196 0.000314786343547768 0.000327325267601014 0.000358065830510487 0.000374410081921346 0.000388853715134105 0.00043015996293521 0.000381119090259235 0.000526287883449374 0.00057780351372092 0.000406118619849664 0.000349677693681151 0.000481083174837498 0.000840794876655824 0.00109727438972542 0.00128541852454026 0.000391174117757057 0.00044830173427431 0.000421113588582804 0.000350940891003845 0.000336115180042287 0.000403734762360156 0.000541293983559319 0.000661719504950598 0.000635719371527897 0.000446291912636561 0.000418926341684311 0.000361447194687042 0.000353748732543879 0.000482185186035092 0.000791386374415637 0.000883455097634366 0.000391178753656721 0.000450379919844414 0.000858961358650433 0.00700057945859296 0.000342541588794865 0.000480713285730228 0.000896092748469843 0.00114181133479017 -2.24016656708452e-05 -5.19686776743592e-05 -2.29591322152353e-05 -1.02192487950209e-05
"Immunitysecboost_001-061" 0.000419707603943585 0.000449838369193115 0.000358631922601343 0.00034065581164754 0.000490069372841246 0.000469508154647559 0.000447589616517453 0.000455475402492256 0.00049046599343155 0.000496341172584914 0.000394667804024054 0.000345392018164564 0.000341782841533189 0.000457678507265409 0.00045257928043377 0.00046646818378349 0.000494180351172566 0.000468542742170005 0.00046255578160392 0.0004828719777009 0.000465408421479123 0.000483858828362414 0.000439877839848001 0.000426614440290759 0.000467065305002079 0.000488602506095069 0.000460126730163167 0.000370206093972813 0.000343898251507321 0.000341037549129259 0.000479916698772156 0.000456196307951146 0.000447731772955628 0.000474482806518744 0.00048271837690278 0.000474903097237839 0.000434630613437788 0.000422518464987054 0.000423340056754478 0.00045507252312059 0.000448708796243983 0.000479526190342159 0.000480002533702401 0.000457194608217411 0.000383194916489874 0.000366472418069868 0.000460425866009511 0.000455359101236015 0.000361139620491045 0.000342541588794865 0.0018577419548134 0.000452113719397555 0.000362983439499913 0.000344203678628455 -1.40570689789847e-05 -3.92058923201939e-05 -9.20257826021338e-06 -1.04734619191043e-05
"Immunitysecboost_062-122" 0.000493555114469577 0.000596817519947665 0.000535789262691788 0.000477895579521166 0.000433366956414694 0.00044979572898987 0.000388809932398928 0.000367760574672048 0.000403267477216004 0.000501915085968562 0.000586995556321447 0.000495308509579879 0.000474297090770787 0.000436922331388614 0.000382671793080782 0.000378742422031257 0.000420597770403057 0.000457625813184887 0.000411637405758802 0.000440783436752939 0.000508834900462016 0.000473093825944535 0.000519997831726901 0.000446440392110124 0.000413265928788914 0.000438282549881607 0.000527545354844534 0.0005442856482865 0.000490235507196893 0.000472995187544544 0.000452310557486172 0.000490429547200836 0.000412107488715697 0.000403645600264691 0.000423540311409113 0.000478342386209631 0.000490565180227207 0.000480531137789858 0.000512101450121389 0.000489516251125986 0.000412015786646881 0.000415368697194063 0.000449177921587096 0.000506684314580588 0.000542193124132992 0.000474910481950484 0.000389629234156886 0.000598497010530636 0.000540927632210193 0.000480713285730228 0.000452113719397555 0.00258009693489763 0.000537119121647943 0.000487619767595137 -2.06976513056486e-05 -5.13297025787285e-05 -2.57896114924234e-05 -1.22488709821233e-05
"Immunitysecboost_123-183" 0.000614226148728323 0.000526808536710223 0.000852608393520682 0.000893279880431949 0.000351473020149404 0.000392665983845007 0.000357561021201773 0.000318179782077084 0.000333631868299035 0.000395826108345274 0.000715824358203421 0.000892999258692898 0.00089191951295873 0.000412899424833564 0.000343810568260781 0.000323802656824111 0.000341608986482133 0.000384931624639828 0.000385266765590184 0.000390754210568219 0.000463401943599785 0.000402165178595236 0.000552072501078241 0.000540882383204495 0.000394767495986571 0.00036626738055961 0.000506560941865945 0.000799393212879723 0.000892352221784884 0.000890147355709783 0.00039993828820305 0.000469886360603665 0.000417566611315962 0.000354757154232997 0.000352193236057298 0.000426023841758657 0.000542111277539162 0.000609361188841482 0.000603653464582782 0.000467599628387289 0.000416043724044187 0.000365118194519412 0.000375287471997114 0.000503481245418571 0.000741881024193184 0.000769367096919033 0.000372131877140345 0.000515190073053454 0.00085067200311355 0.000896092748469843 0.000362983439499913 0.000537119121647943 0.00329613980398286 0.000897540282277712 -2.31125911776914e-05 -5.47022302798269e-05 -3.12606896972985e-05 -1.13217704751936e-05
"Immunitysecboost_184-244" 0.000649892095949486 0.000467491486864155 0.000884676179350965 0.00113956543807808 0.000334793365048569 0.000367898640766709 0.000350919120856079 0.000308840173235514 0.000321040803279498 0.000367503156826519 0.000665370518577037 0.00105402366737905 0.00121663398857808 0.00039737734703147 0.00033754739305178 0.00031349705985249 0.000326717154772626 0.000358223206017433 0.000374052637214305 0.000386506499205013 0.000433007390370434 0.000382187783777814 0.000531239262746598 0.000573648367274317 0.000402677043803661 0.000349444459342008 0.000483841322351877 0.000840640818636343 0.0010738398850354 0.00121531273830361 0.000390651218158269 0.00044954622672079 0.000419325972274968 0.000348851881267517 0.000335174268900489 0.000404499309715076 0.000540203353822745 0.000656687998081415 0.000630594896122395 0.000447527608837466 0.000417412391128515 0.000359689830234725 0.000353435945384056 0.000484430691780536 0.000785506476228313 0.000874115212912881 0.000385310630800603 0.000455040669269358 0.000872983326003359 0.00114181133479017 0.000344203678628455 0.000487619767595137 0.000897540282277712 0.00559537738281332 -2.46952728874667e-05 -5.7349818880437e-05 -3.56562281435929e-05 -1.40746300247247e-05
"AgeGr70-74" -6.7520881319237e-06 -1.94998090256069e-05 -2.12201057781323e-05 -1.95849917599983e-05 1.22727168324201e-06 5.49996783667708e-07 1.17492607032422e-05 1.23121320670139e-05 -2.69836103474192e-06 -1.76933891262492e-05 -1.56180496466083e-05 -1.99301592057614e-05 -3.91090561260162e-05 -3.34477817584582e-06 7.06282088928998e-06 1.12239734445784e-05 8.36922765028968e-06 1.04338303007475e-05 1.29955138545853e-05 2.12676705485307e-06 -1.31175255652932e-05 -8.46306301436728e-06 -1.04663053285169e-05 -4.39562417530802e-06 4.43251191407125e-06 8.10260413733527e-07 -1.0753512122058e-05 -7.33637018930596e-06 -1.365034713801e-05 -3.68053045446015e-05 7.80660825468012e-07 3.67007142490054e-07 1.2210857563452e-05 1.61385746234472e-05 1.10895770277419e-05 5.36544954782267e-06 7.89171758186458e-06 4.21254437248471e-06 -5.67840019792712e-06 -1.90137888234447e-06 8.53509995579017e-06 1.2367642255797e-05 1.10493796801537e-05 5.62621308927544e-06 2.63962121453782e-06 3.85061786226233e-06 1.02765328341769e-05 -1.92561477617505e-05 -2.11679293229944e-05 -2.24016656708452e-05 -1.40570689789847e-05 -2.06976513056486e-05 -2.31125911776914e-05 -2.46952728874667e-05 0.000360103838039891 0.000206868881455274 0.000207585925875276 4.43670583701873e-06
"AgeGr75-79" -2.57916313300924e-05 -3.83578392617152e-05 -4.08221836727692e-05 -3.62852356719973e-05 -1.38320528583294e-05 -1.01349067862987e-05 7.11783955528317e-06 1.3344233544807e-05 -1.44969593874279e-05 -4.53184009644114e-05 -3.9076651024147e-05 -4.38089557078723e-05 -8.47194431567201e-05 -1.09143290512903e-05 1.53134709807512e-06 4.5112936313483e-06 -1.99675237569781e-06 1.15686409441408e-06 7.34081367433521e-06 -8.10401470910461e-06 -3.49979090545796e-05 -3.15788906994161e-05 -3.47845770676772e-05 -2.34429108020755e-05 -6.36879156013629e-06 -1.05975490792338e-05 -3.10154728582106e-05 -2.60065621442174e-05 -3.37014422679834e-05 -7.46464026087759e-05 -2.14604046850575e-05 -2.14422959074896e-05 1.13346662552433e-06 8.83990909916728e-06 3.78010944239973e-06 -4.81750801128391e-06 -1.92858813331244e-06 -7.60249020974301e-06 -2.13323423016116e-05 -1.61234808033918e-05 1.18641539274196e-06 5.66153356183468e-06 4.84134061354378e-06 -4.31221767071709e-06 -1.01824102132135e-05 -5.3620729141248e-06 8.32984019054667e-06 -4.79423579627907e-05 -4.97197694310801e-05 -5.19686776743592e-05 -3.92058923201939e-05 -5.13297025787285e-05 -5.47022302798269e-05 -5.7349818880437e-05 0.000206868881455274 0.000382647959611668 0.000211199141366044 1.08955341293117e-05
"AgeGr80+" -5.67164304755499e-06 -9.38557606972255e-06 -1.16870642661874e-05 -1.02272399324427e-05 1.32178002275836e-05 2.4328257434366e-05 5.59536013247932e-05 6.73410196099385e-05 2.92360892278984e-05 -1.39515387869477e-05 -6.40729522025437e-06 -1.21160259898324e-05 -7.07509207915071e-05 9.03367215862282e-06 3.68761363449251e-05 4.53468246057093e-05 3.96918480429298e-05 4.67251573139249e-05 5.58165969388711e-05 3.59918702789019e-05 -6.76176843176005e-06 1.65641493885625e-06 -1.03612037885615e-06 1.60231462412938e-05 3.98691964399031e-05 3.16397204575018e-05 1.93356869238714e-06 9.81405303118301e-06 -1.75272348285305e-06 -6.04829096855281e-05 1.41656885543446e-05 1.66378107692677e-05 4.40779947986183e-05 5.4128885960899e-05 5.01558026177805e-05 3.90286491322484e-05 4.01521087779251e-05 3.14752527134887e-05 9.16113847207933e-06 9.48480600365575e-06 3.69161131248252e-05 4.39552606901343e-05 4.39497924928717e-05 3.07418189444211e-05 2.1571722462253e-05 2.92077963585576e-05 4.67818850896905e-05 -1.59547446901749e-05 -1.93545688529606e-05 -2.29591322152353e-05 -9.20257826021338e-06 -2.57896114924234e-05 -3.12606896972985e-05 -3.56562281435929e-05 0.000207585925875276 0.000211199141366044 0.000364427689421187 2.22718990988749e-05
"SexM" 8.65713967642948e-06 -2.47232892582022e-06 -1.28464889795812e-06 -3.12414052524565e-06 -3.32924710496707e-07 -1.72414457103875e-06 3.61148342946926e-06 2.4823150046108e-06 3.46011768914494e-08 -1.42890060392818e-06 8.64722304292583e-07 6.52321827377449e-07 -2.71240815839325e-06 5.61442109353366e-06 7.18138707481712e-06 6.33711610824539e-06 1.62405639796163e-06 2.03807722191468e-06 6.89357748399344e-06 1.00376685992993e-05 1.28513923220028e-05 -7.76419950145273e-06 -8.4857603401943e-06 -6.03049281149292e-06 -4.48207323914435e-06 -3.8822846750297e-06 -3.60300391032457e-06 -3.5704914450169e-06 -4.38387296131096e-06 -3.65330950707102e-06 4.57265791422066e-06 5.0939962549618e-06 7.71646512591305e-06 5.57250310243736e-06 3.40517377863872e-06 3.12633369555104e-06 3.59839341916775e-06 3.84507352734694e-06 5.47742624304472e-06 4.18921212604611e-06 8.58709641128676e-06 6.5415086091995e-06 5.08860194195287e-06 4.55907272565321e-06 3.22518936174554e-06 3.60496856371836e-06 4.9548796961713e-06 -9.72159526475792e-06 -9.45796858433287e-06 -1.02192487950209e-05 -1.04734619191043e-05 -1.22488709821233e-05 -1.13217704751936e-05 -1.40746300247247e-05 4.43670583701873e-06 1.08955341293117e-05 2.22718990988749e-05 0.000173448085408248
