"Immunity_other" "Immunitybnew_001-061" "Immunityboost_001-061" "Immunityboost_062-122" "Immunityboost_123-183" "Immunityboost_184-244" "Immunityboost_245-305" "Immunityboost_306-366" "Immunityboost_367-427" "Immunityboost_428-488" "Immunityboost_489-549" "Immunityfull_001-061" "Immunityfull_062-122" "Immunityfull_123-183" "Immunityfull_184-244" "Immunityfull_245-305" "Immunityfull_306-366" "Immunityfull_367-427" "Immunityfull_428-488" "Immunityfull_489-549" "Immunityhybridboost_001-061" "Immunityhybridboost_062-122" "Immunityhybridboost_123-183" "Immunityhybridboost_184-244" "Immunityhybridboost_245-305" "Immunityhybridboost_306-366" "Immunityhybridboost_367-427" "Immunityhybridboost_428-488" "Immunityhybridboost_489-549" "Immunityhybridfull_001-061" "Immunityhybridfull_062-122" "Immunityhybridfull_123-183" "Immunityhybridfull_184-244" "Immunityhybridfull_245-305" "Immunityhybridfull_306-366" "Immunityhybridfull_367-427" "Immunityhybridfull_428-488" "Immunityhybridfull_489-549" "Immunityinf_062-122" "Immunityinf_123-183" "Immunityinf_184-244" "Immunityinf_245-305" "Immunityinf_306-366" "Immunityinf_367-427" "Immunityinf_428-488" "Immunityinf_489-549" "Immunitysecbnew_001-061" "Immunitysecbnew_062-122" "Immunitysecbnew_123-183" "Immunitysecboost_001-061" "Immunitysecboost_062-122" "Immunitysecboost_123-183" "Immunitysecboost_184-244" "AgeGr0-11" "AgeGr12-15" "AgeGr16-17" "AgeGr18-24" "AgeGr25-29" "AgeGr30-34" "AgeGr35-39" "SexM"
"Immunityinf_367-427" 0.000221812962026967 0.000284811775005072 0.000129607130587053 0.000135989818362776 0.000132218081094691 0.000126137267566361 0.000152043621938914 0.000281994984236792 0.000439330193979708 0.000455429688053453 0.000462695827662411 0.000144392412642791 0.000138001532977754 0.000115280219120588 0.000119436100585973 0.000132660090641979 0.000145912666812998 0.000154619379124379 0.000238257621301732 0.000363361437740773 0.000145755269201973 0.000166702431249303 0.0001515476489555 0.000137350676849731 0.000172868915094162 0.0003249902751157 0.000445950837238229 0.000456342658906608 0.000461302267813133 0.000141907930363304 0.000166418211999666 0.000134605132900739 0.000129619987107581 0.000151070900471163 0.000209229139350119 0.000247123091112647 0.000286650492021045 0.000359389428340151 0.000169919323822861 0.000129392057033861 0.000121087750954283 0.000133691904768669 0.000201557068118956 0.00437311250402629 0.000360349079672172 0.000137627006892518 0.000271412710161641 0.000429031813602705 0.00046306285128445 0.000142726424573865 0.000264866918455178 0.000431431977977776 0.000460545141546949 7.20351239739725e-05 -3.58966552865816e-05 -2.47944600103104e-05 -6.33980594346495e-06 8.8656732180191e-06 3.1682021788184e-06 1.5019388313474e-07 5.18016550276274e-06
"Immunityinf_428-488" 0.000223200214375389 0.000216366684796124 0.000135448963134835 0.000139381108388306 0.000147977576909175 0.000133368171442466 0.000137540850495691 0.000208881111925043 0.000467334391436366 0.000501266996926224 0.000514946093111659 0.000145343882325452 0.000145423222688126 0.000137104716139995 0.000133562132286107 0.000132553891619713 0.000144799857231788 0.000150674907121511 0.00020683320323308 0.000335414515363993 0.000141030078482562 0.000160585039579429 0.000160167336390161 0.000140476101606427 0.000150942816034117 0.000267742502653183 0.00048023259457817 0.000503755720087719 0.000513090560338597 0.000139430031352348 0.000157734524112121 0.000151691978975802 0.000135447789671274 0.000137527487760603 0.000183143184461302 0.000250188613359422 0.000272658780510052 0.000341479560973121 0.000156461762800551 0.000148052940245432 0.000128562273586 0.00012708060092071 0.000169567468533421 0.000360349079672172 0.00820684778299781 0.00015364374745739 0.000198519290757842 0.000435390530149476 0.000515283043710404 0.000132497965415403 0.000197692288079821 0.000442097362381869 0.000511327067884195 6.03589481876828e-05 -3.20006599676554e-05 -1.97938696222686e-05 -6.57220893820905e-06 6.45980955690605e-06 1.8306456712773e-06 -1.31136456983655e-06 4.89564236666547e-06
"Immunityinf_489-549" 0.000160903517349328 0.00013574280718222 0.000188910162879919 0.000189813902225395 0.000198469386899805 0.000194086685764138 0.000158767488449788 0.000138728730215007 0.00014983383311529 0.000172328437768196 0.00017981493388003 0.000173864946849885 0.000179433447896834 0.000191753907962731 0.00019648305697888 0.000179868856799278 0.000188989445297596 0.000174845710884816 0.000148705090091797 0.000143714762384049 0.000178209751857325 0.000176430004588375 0.000190958909402523 0.00018558227558231 0.000154322703458308 0.000138892013186697 0.000153424243335516 0.000172372075512022 0.000182703485349578 0.000176620277953714 0.000171363843525537 0.00020097666126453 0.000189392795900755 0.000166940518774265 0.000165315585174577 0.000166407454280878 0.000152625829561386 0.000147407030452426 0.000163042879396046 0.000195368163403845 0.000179226673986126 0.000163736000730714 0.000138792470387747 0.000137627006892518 0.00015364374745739 0.00526159451348716 0.000134082760628925 0.000141947787432592 0.000170257686235306 0.000165861008005721 0.000135467568954292 0.000145735262990577 0.000167659200478419 6.16050283351237e-05 -6.05029731684033e-06 -9.49730445470709e-06 -1.30453768834627e-05 -3.36721454088848e-06 -6.15942929412625e-06 -3.06810293918014e-06 5.85210594010185e-07
"Immunitysecbnew_001-061" 0.000200984043227024 0.000371924071457252 0.000163392620177453 0.000173676752308432 0.000163865171725226 0.000162489123259474 0.000226329255887098 0.000354843751011209 0.000267116751531352 0.000246572878759654 0.000237943627224105 0.000170352769192628 0.000154481688481316 0.000123344522986386 0.000139273765082066 0.000170147722210518 0.000187861083344919 0.000185603337931139 0.000293635434876073 0.00030216171477645 0.000195870729993827 0.000207948036494011 0.000179699570630225 0.000175386092101505 0.00025001768354536 0.000343874178785574 0.000260774571975901 0.000244696259802816 0.000235850679486956 0.000186024117780838 0.000213344798413022 0.000157189595586807 0.000159751964704437 0.000214896185079776 0.000251491698311253 0.000215985018620146 0.000280211705199357 0.000290584229107353 0.000223208127367006 0.000141733497051101 0.000136286648880788 0.000170112557530394 0.000237686885383571 0.000271412710161641 0.000198519290757842 0.000134082760628925 0.0592081483970518 0.000287183970901195 0.000241667347673236 0.000210889277641828 0.000361911926080301 0.000286569223945638 0.000244478153153598 0.000173345710854692 7.59989196555834e-05 5.06112227762403e-05 3.01302389432785e-05 3.90365365224297e-05 1.94097053191207e-05 -2.20715634815909e-06 -5.47729332858704e-06
"Immunitysecbnew_062-122" 0.000248645393770027 0.000294807308876985 0.000141047496914165 0.000146027976866829 0.000147783198563555 0.000148223304351795 0.000171856801466514 0.000315058588886381 0.000568923609583359 0.000533415096676171 0.000508275510156895 0.000149833369071077 0.000140571869849132 0.000111621480790791 0.000124653138500345 0.000142302627757999 0.000152835355756927 0.000177703320855588 0.000255608790345667 0.000464980099382874 0.000164358474806274 0.000189689375849404 0.000177919980360719 0.000162223176985543 0.000192941302878301 0.000387553063727608 0.000567544947436397 0.000533312622927022 0.000497712248206896 0.000158568699187951 0.000180268627098924 0.000153968590132008 0.000144151222409339 0.000160868541005988 0.000236783109891506 0.000296823379302145 0.000325860835696318 0.00045551997272906 0.000182115900066868 0.000141250837216261 0.000121332010861773 0.000124970944258397 0.000208345255381564 0.000429031813602705 0.000435390530149476 0.000141947787432592 0.000287183970901195 0.111701184704725 0.000533268586536101 0.000166751972235193 0.00029484479818514 0.000570436143442712 0.000546229500846953 0.000171902878148074 8.01981768630512e-05 5.51926646532551e-05 3.29661525352026e-05 3.98868917730063e-05 1.85660644200794e-05 -2.03676713226224e-06 -5.52223563848424e-06
"Immunitysecbnew_123-183" 0.000282012477952065 0.000259496074917942 0.000137510006235811 0.00014017613978704 0.000142579349245135 0.000145597417421062 0.000165978678314602 0.00024202816629206 0.00063269951595241 0.000843823237744327 0.000934097507587216 0.00014605619660814 0.00013536731632107 0.000109203769388945 0.000122052733313693 0.000138292891778571 0.000142873097682205 0.000167689573943643 0.00026756438841563 0.000386035247400571 0.000158752850346989 0.000176101184890024 0.000176136031183836 0.000161449742394929 0.000184092744380522 0.000320685682025681 0.000679171233360165 0.000846791568446634 0.00094775787967973 0.000156171325134396 0.000165603208433795 0.000150600949575822 0.000142666451269576 0.000153283581895588 0.000198928461376541 0.000319984708477334 0.000375810806190317 0.000418382667278378 0.000164000013189212 0.00013771748695372 0.000120427697625718 0.000118692267335281 0.000171636092089124 0.00046306285128445 0.000515283043710404 0.000170257686235306 0.000241667347673236 0.000533268586536101 0.167538617050089 0.000161525014984816 0.00023507526475329 0.000582363005223644 0.000835529303161142 0.000173040866593626 8.48302653940965e-05 5.99941102616764e-05 3.61930078539698e-05 4.23378666104461e-05 2.43826893829686e-05 -6.43730718842856e-07 -5.76434227839862e-06
"Immunitysecboost_001-061" 0.0001790217997596 0.000198867604690657 0.000202910541536759 0.000199254152722533 0.000190203661147577 0.000206127088466657 0.000233556552032801 0.000201872179340887 0.000163447180279492 0.000161956197172838 0.000160255146594861 0.000188033161944826 0.00017417994872772 0.000153587588348234 0.00017925467705496 0.000209267606976363 0.000193489485321634 0.000212961216811276 0.000212032823884085 0.000173328674475591 0.000212829585527955 0.00020512835760852 0.000197292955957069 0.000212075908498637 0.000229876543068069 0.000190928543943483 0.000162453945901229 0.00016115029204299 0.0001590033423041 0.000210967270479855 0.000197721891633593 0.000183885753593379 0.000203879453640551 0.000219567997374223 0.000198448535999639 0.00019621131846507 0.000198913765179217 0.000175325223208298 0.000193381373478756 0.000167566901976141 0.00018057047824447 0.000183303999821939 0.000185832259254531 0.000142726424573865 0.000132497965415403 0.000165861008005721 0.000210889277641828 0.000166751972235193 0.000161525014984816 0.030535536767768 0.000213763351912077 0.000168291514166661 0.000162688727285787 0.000186087979970158 9.10828086184909e-05 6.77240382359684e-05 3.82281376959779e-05 5.38973728758574e-05 3.13882640916606e-05 1.46015529890196e-05 -7.85826953237598e-06
"Immunitysecboost_062-122" 0.0001999727279505 0.000348880163932881 0.000166153247287644 0.000174279368619259 0.000165375973747131 0.000165357201272786 0.000227667489473046 0.00034555615653065 0.000266896870411141 0.000243064660680612 0.00023029140532013 0.000171198206389912 0.00015500619380967 0.000124152492154291 0.000141153734079966 0.000173354573785709 0.00018571847171362 0.000189746751505539 0.000282876889864699 0.000304487162695887 0.000196535425689333 0.000207842882123208 0.000181212091342665 0.000178512590674392 0.000248118530488862 0.000338521307108493 0.000259614408215188 0.000240785347182364 0.000227473119856128 0.000187687136043624 0.000211368980789846 0.000158470501827654 0.000162756375815953 0.000214089779915932 0.00024879903402383 0.00021760876312635 0.000272009232115447 0.000291752315624339 0.000219912137626255 0.000142812818145885 0.000138988654976708 0.000168911185166155 0.00023564071844125 0.000264866918455178 0.000197692288079821 0.000135467568954292 0.000361911926080301 0.00029484479818514 0.00023507526475329 0.000213763351912077 0.0438275515981856 0.000289807037765036 0.000239778685660733 0.000189258871203365 9.75477032648368e-05 7.42514760792471e-05 4.3433207632624e-05 5.81465329609308e-05 3.37164155914507e-05 1.50958804551174e-05 -7.48411388105626e-06
"Immunitysecboost_123-183" 0.00025301901870394 0.000294475693655356 0.000140914598876818 0.000145794469137443 0.000147409228088961 0.000148847746619798 0.000172926666524065 0.000306538928893677 0.000573391794029397 0.000571978774896421 0.000566515672249246 0.000149729445352438 0.00013979226695975 0.00011110325002578 0.000124284532690454 0.000142326110141009 0.000152453214751275 0.000176398168377913 0.000260615107763358 0.000446304321033837 0.00016477402598662 0.000188143167837783 0.000178039358243488 0.000163153732438117 0.000193891940227131 0.000376713538169925 0.000579651705112564 0.000572611950493009 0.000558683375341518 0.000158902059773527 0.000178793069188874 0.000153465863014173 0.000144278522830299 0.000161296909435702 0.000231401787434508 0.000299008593322869 0.000334171979505418 0.000443685286364214 0.000180481776624963 0.000140398560008095 0.000121063999298356 0.000124744257148444 0.000202551757721106 0.000431431977977776 0.000442097362381869 0.000145735262990577 0.000286569223945638 0.000570436143442712 0.000582363005223644 0.000168291514166661 0.000289807037765036 0.0719945875368823 0.000586202514652404 0.000187597105097929 0.000101403497211094 7.98882388846464e-05 4.58536603730646e-05 5.74307584608535e-05 3.62402937462154e-05 1.37866631120366e-05 -9.15413603028632e-06
"Immunitysecboost_184-244" 0.000279300448490394 0.000261188065325101 0.000138278634852536 0.000140835472112963 0.00014339374989393 0.00014644948881643 0.000167086386483049 0.000246566366016602 0.000632360958143917 0.000818225189087914 0.000891970962934014 0.000146414422858662 0.000135763331895253 0.000109325596952202 0.000122285749793919 0.000138822858265611 0.00014378818171015 0.000169332829417516 0.000266224444708866 0.000396783065410994 0.000159607734965312 0.000177851423528832 0.000176804609588684 0.000162188554914751 0.000185336108690301 0.000326397065730058 0.000673538434773179 0.000820668073570625 0.000903012670089694 0.000156656798328612 0.000166776610131003 0.000151293715220359 0.00014313368743872 0.000154026833558734 0.000202151133791245 0.000319449113735311 0.000371982836440379 0.000425219918902887 0.000165382403996684 0.000138156639110658 0.000120271414616717 0.000118675140035751 0.000174177046051914 0.000460545141546949 0.000511327067884195 0.000167659200478419 0.000244478153153598 0.000546229500846953 0.000835529303161142 0.000162688727285787 0.000239778685660733 0.000586202514652404 0.167477043024123 0.000187968936163636 0.000105399737700744 8.31980844365442e-05 4.62801255429032e-05 6.03427797947614e-05 3.45167691390951e-05 1.90703259894667e-05 -6.10762660319815e-06
"AgeGr0-11" 9.10783103268004e-05 0.00014221621312185 0.000137364362727269 0.00013880672860076 0.000144560340545552 0.000161366115035163 0.000174078957948202 0.000175350514029275 0.000170594600826021 0.000184947224146035 0.000189460269055232 0.000105486834814392 8.66964818104372e-05 5.32031940929221e-05 9.98330883702752e-05 0.000130704599647659 0.00013059854151822 0.000145227217381683 0.000158661718825384 0.000151277771648915 0.000160085769494213 0.000156222608924863 0.000159833765170844 0.000170860021310717 0.000179152060187275 0.000176590403816884 0.000177708898297299 0.000185445029108392 0.000169282321405965 0.000145204613837302 0.000132795755397791 0.000134884194051052 0.000141240450281004 0.000152360128641256 0.000149278644263996 0.000149702322274404 0.000162533751598275 0.000155952967291749 0.000111409926984979 9.08507557544683e-05 7.38657452712124e-05 6.31153436929821e-05 7.06417556232452e-05 7.20351239739725e-05 6.03589481876828e-05 6.16050283351237e-05 0.000173345710854692 0.000171902878148074 0.000173040866593626 0.000186087979970158 0.000189258871203365 0.000187597105097929 0.000187968936163636 0.0011780246835052 0.000780770960397219 0.00075897117511666 0.000747354216972148 0.000759910738487539 0.000754830539015941 0.000750495739506971 2.3541657305434e-06
"AgeGr12-15" 1.5899793555632e-05 1.3926616590979e-05 -2.84510926067671e-06 -6.22928947696128e-06 1.00048190012028e-05 5.18124453979343e-05 7.48120180886696e-05 7.63047970944004e-05 7.76057146088635e-05 0.00010393517871088 0.000109506541676448 -2.034471731765e-05 -3.54344437740201e-05 -4.636267320245e-05 -3.74026238848462e-05 -1.7040017816183e-05 -2.73635199235813e-05 1.75920506195469e-05 4.19633788445166e-05 2.41764692220965e-05 5.09136442478678e-05 3.78154036442185e-05 4.90216506561213e-05 6.81713901783883e-05 8.17690842135934e-05 8.16332267297689e-05 8.9065140619383e-05 0.000104448855108665 8.91807014538597e-05 3.34490777382043e-05 1.17740736731869e-05 1.68218171002586e-05 1.18317144650944e-05 2.50817160149213e-05 2.23329370666818e-05 3.17037421445619e-05 5.48181468499189e-05 4.41358184405423e-05 2.87618034376493e-05 -7.54682530141159e-06 -3.99029385933188e-05 -4.75845901675846e-05 -4.22787782746704e-05 -3.58966552865816e-05 -3.20006599676554e-05 -6.05029731684033e-06 7.59989196555834e-05 8.01981768630512e-05 8.48302653940965e-05 9.10828086184909e-05 9.75477032648368e-05 0.000101403497211094 0.000105399737700744 0.000780770960397219 0.00166525127281721 0.000768866628665127 0.000756988563178819 0.000757691515699843 0.000754854747124782 0.000750765632439319 1.77188379839773e-06
"AgeGr16-17" 1.54878956094762e-06 -3.84881032525629e-06 -3.29828664214765e-05 -4.17431787542329e-05 -3.41724455938579e-05 1.60687308769984e-05 4.72000958484018e-05 4.7850717513612e-05 4.6937377930536e-05 8.38553883782102e-05 8.98623674617018e-05 -2.36618613176693e-05 -3.16923425910699e-05 -2.92641652345932e-05 -3.72150155033037e-05 -2.93238811027342e-05 -4.78484566716086e-05 -1.88141221710974e-05 9.98473457770346e-06 -4.76613496809474e-06 1.54344362313494e-05 -3.85493887231997e-06 1.21495780429917e-05 3.53058736655687e-05 5.27594387338106e-05 5.26933265219649e-05 5.98143361822619e-05 8.29937567773403e-05 6.96146753924173e-05 1.22851560859037e-05 1.10713125722485e-06 -1.57474145621218e-05 -3.63233138208405e-05 -1.70681338220036e-05 -1.59363743518588e-05 -1.08131087397229e-05 2.15844658893471e-05 1.1044438339679e-05 1.54453894489919e-05 -1.0973801152743e-05 -3.4380666747266e-05 -3.49476356110634e-05 -2.96335411130667e-05 -2.47944600103104e-05 -1.97938696222686e-05 -9.49730445470709e-06 5.06112227762403e-05 5.51926646532551e-05 5.99941102616764e-05 6.77240382359684e-05 7.42514760792471e-05 7.98882388846464e-05 8.31980844365442e-05 0.00075897117511666 0.000768866628665127 0.00269982555261025 0.000757368528412934 0.000755054741304168 0.000753089462384956 0.000749970161719653 9.88134628959651e-07
"AgeGr18-24" -1.09716623237558e-05 -1.24288094144948e-05 -4.12473163807682e-05 -3.84066404121884e-05 -2.83896591539938e-05 -2.89150508815645e-06 1.88188203140575e-05 2.11058112932107e-05 1.582284220791e-05 4.58786565520056e-05 5.79973179197418e-05 -3.22857956882392e-05 -3.22515763759653e-05 -3.0717087335843e-05 -3.41702696321726e-05 -3.66942678335218e-05 -4.78046851095714e-05 -2.71033828247882e-05 -7.0355229252349e-06 -1.76567309931745e-05 1.43262077253162e-06 -5.89251751824666e-06 2.08278775882481e-06 1.3132393644939e-05 2.57744592311339e-05 2.48758502582989e-05 2.71303993780226e-05 4.55314863130647e-05 2.95958683283403e-05 -4.06353825896081e-06 -7.35589118175966e-06 -2.00344085326806e-05 -2.67707482226996e-05 -1.29731246448039e-05 -1.69115309794917e-05 -1.77391079830638e-05 3.61215368642906e-06 -6.92865450516168e-06 1.87720885136152e-06 -9.39611085053523e-06 -1.31729581334906e-05 -1.05613740053365e-05 -8.08580378369877e-06 -6.33980594346495e-06 -6.57220893820905e-06 -1.30453768834627e-05 3.01302389432785e-05 3.29661525352026e-05 3.61930078539698e-05 3.82281376959779e-05 4.3433207632624e-05 4.58536603730646e-05 4.62801255429032e-05 0.000747354216972148 0.000756988563178819 0.000757368528412934 0.0010059507856143 0.000751899824757236 0.000750740486731176 0.000748843540124961 1.77544761741994e-06
"AgeGr25-29" -1.31582898769506e-06 -4.95687060137879e-06 -7.6825171219563e-06 -6.76252800716586e-06 1.14791721267394e-06 2.21764284878145e-05 3.65874142768177e-05 3.60220437498581e-05 3.43666729599781e-05 5.0775521974537e-05 5.0592850641453e-05 -1.32835328882758e-05 -1.71813099177624e-05 -1.41499278153111e-05 -1.23937787645198e-05 -1.00125770162714e-05 -1.28979181806375e-05 3.60344163555378e-06 1.68275745748145e-05 8.13539662227346e-06 1.75209207575614e-05 1.32019323318273e-05 1.74929529508724e-05 3.03044573885196e-05 3.94079612574776e-05 3.55902589295835e-05 4.0103535532562e-05 4.86804283226824e-05 2.63615501115648e-05 6.25491873795376e-06 1.12041211010164e-06 -1.22398761304045e-06 4.71525928626718e-06 1.43827378677232e-05 8.30330576259502e-06 7.83547915870904e-06 2.03651351500489e-05 1.06702878964697e-05 3.54009472023482e-06 -6.85287691648907e-07 2.9002842175551e-06 5.77675171025084e-06 8.49150733392231e-06 8.8656732180191e-06 6.45980955690605e-06 -3.36721454088848e-06 3.90365365224297e-05 3.98868917730063e-05 4.23378666104461e-05 5.38973728758574e-05 5.81465329609308e-05 5.74307584608535e-05 6.03427797947614e-05 0.000759910738487539 0.000757691515699843 0.000755054741304168 0.000751899824757236 0.000974184893476446 0.000750644770516469 0.000748757348200914 1.02055613575756e-06
"AgeGr30-34" -2.43843530730636e-06 -7.11682369837981e-06 -9.85269041319225e-06 -5.65239831729026e-06 -1.43638775600707e-06 1.11072316846045e-05 2.13251624798245e-05 2.37643645157243e-05 2.11789121937539e-05 3.54071257547663e-05 4.36450119234589e-05 -1.35890802026672e-05 -1.4765237459501e-05 -1.23925230134281e-05 -1.28162220423427e-05 -1.01228395274741e-05 -1.07384793992727e-05 -1.81171873041277e-06 8.94663340021619e-06 4.56891557627723e-06 8.27634884943145e-06 6.41546117707304e-06 8.63284951500427e-06 2.05586876561155e-05 2.78562867637257e-05 2.54848420058515e-05 2.95215985204365e-05 3.77577537086066e-05 2.57607285360089e-05 -7.79320064203388e-07 -3.93502363497438e-06 -6.84204137205584e-06 -8.59253943235806e-07 7.47954028632334e-06 4.60239886813611e-06 3.84156627976355e-06 1.3832335547043e-05 8.80250075449942e-06 -7.01795089614686e-06 -8.94062164585158e-06 -4.29137903669848e-06 -2.68034082596126e-07 3.08644513195064e-06 3.1682021788184e-06 1.8306456712773e-06 -6.15942929412625e-06 1.94097053191207e-05 1.85660644200794e-05 2.43826893829686e-05 3.13882640916606e-05 3.37164155914507e-05 3.62402937462154e-05 3.45167691390951e-05 0.000754830539015941 0.000754854747124782 0.000753089462384956 0.000750740486731176 0.000750644770516469 0.000925433722314089 0.000748390293267457 8.19539649385696e-07
"AgeGr35-39" -9.04659760330086e-07 -9.46773914236857e-06 -1.74829441987432e-06 -2.28155257901111e-06 -7.15574174575056e-07 4.06940144968551e-06 8.03927227799016e-06 9.11933516827154e-06 8.33943500046644e-06 1.43124491213762e-05 1.69245674207593e-05 -5.06710983832475e-06 -6.70514586918032e-06 -4.84044676148526e-06 -5.21271042442185e-06 -4.328700760187e-06 -4.69500906840541e-06 -8.83021430947272e-07 4.57248823194675e-06 2.12250424089202e-06 4.82816413393425e-06 4.52469946352763e-06 4.52738364840184e-06 1.01513692812432e-05 1.31848060031694e-05 1.11042310051737e-05 1.41301554064675e-05 1.57811795190245e-05 -1.3253202428471e-06 4.88375291712218e-07 -5.1482431706727e-07 -3.7641024622154e-06 -1.53037459206614e-06 1.67544191130456e-06 5.66038181079159e-07 1.30063780254044e-06 5.93667769236484e-06 4.44628401376161e-06 -3.40687412724882e-06 -4.57798594671141e-06 -2.97038382623276e-06 -1.86648720516431e-06 -9.10479525109923e-10 1.5019388313474e-07 -1.31136456983655e-06 -3.06810293918014e-06 -2.20715634815909e-06 -2.03676713226224e-06 -6.43730718842856e-07 1.46015529890196e-05 1.50958804551174e-05 1.37866631120366e-05 1.90703259894667e-05 0.000750495739506971 0.000750765632439319 0.000749970161719653 0.000748843540124961 0.000748757348200914 0.000748390293267457 0.000910333570769295 5.32036760733571e-07
"SexM" 2.14409130217724e-06 -2.26449861606408e-08 5.06215671619797e-06 5.52839357228861e-06 3.39968383973717e-06 -5.76974985410243e-07 1.25207317100184e-06 5.63010182186672e-06 9.21223025344533e-07 8.20032808363936e-06 2.44337842643903e-05 -3.93165796782579e-06 1.15134628823235e-06 2.97912821216109e-06 -3.2039124554095e-07 -4.23205778329855e-06 -4.6630403095616e-06 -5.52580820617068e-06 -4.40984265392945e-06 -1.22137551753365e-06 7.81188136283047e-06 9.39727182633215e-06 7.91232182841981e-06 4.74427021975344e-06 6.34125511984213e-06 8.83434809073255e-06 5.37014353480828e-06 1.42608513430237e-05 2.26370286329712e-05 9.22104387618886e-06 1.06809626145772e-05 7.96867658752416e-06 6.11786286358244e-06 6.50510061236892e-06 4.39215190473989e-06 8.82221741886913e-07 2.82670543170485e-06 4.84133237819585e-06 9.82950002426348e-06 7.69919784861252e-06 5.26378584360002e-06 5.6059749830127e-06 5.88219747771183e-06 5.18016550276274e-06 4.89564236666547e-06 5.85210594010185e-07 -5.47729332858704e-06 -5.52223563848424e-06 -5.76434227839862e-06 -7.85826953237598e-06 -7.48411388105626e-06 -9.15413603028632e-06 -6.10762660319815e-06 2.3541657305434e-06 1.77188379839773e-06 9.88134628959651e-07 1.77544761741994e-06 1.02055613575756e-06 8.19539649385696e-07 5.32036760733571e-07 0.000152736864925187
