"Immunity_other" "Immunityboost_001-061" "Immunityboost_062-122" "Immunityboost_123-183" "Immunityboost_184-244" "Immunityboost_245-305" "Immunityboost_306-366" "Immunityboost_367-427" "Immunityboost_428-488" "Immunityfull_062-122" "Immunityfull_123-183" "Immunityfull_184-244" "Immunityfull_245-305" "Immunityfull_306-366" "Immunityfull_367-427" "Immunityfull_428-488" "Immunityfull_489-549" "Immunityhybridboost_001-061" "Immunityhybridboost_062-122" "Immunityhybridboost_123-183" "Immunityhybridboost_184-244" "Immunityhybridboost_245-305" "Immunityhybridboost_306-366" "Immunityhybridboost_367-427" "Immunityhybridboost_428-488" "Immunityhybridfull_062-122" "Immunityhybridfull_123-183" "Immunityhybridfull_184-244" "Immunityhybridfull_245-305" "Immunityhybridfull_306-366" "Immunityhybridfull_367-427" "Immunityhybridfull_428-488" "Immunityhybridfull_489-549" "Immunityinf_062-122" "Immunityinf_123-183" "Immunityinf_184-244" "Immunityinf_245-305" "Immunityinf_306-366" "Immunityinf_367-427" "Immunityinf_428-488" "Immunityinf_489-549" "Immunitysecboost_001-061" "Immunitysecboost_062-122" "Immunitysecboost_123-183" "Immunitysecboost_184-244" "AgeGr0-11" "AgeGr12-15" "AgeGr16-17" "AgeGr18-24" "AgeGr25-29" "AgeGr30-34" "AgeGr35-39" "AgeGr45-49" "AgeGr50-54" "AgeGr55-59" "AgeGr60-64" "AgeGr65-69" "AgeGr70-74" "AgeGr75-79" "AgeGr80+" "SexM"
"Immunitysecboost_062-122" 0.000657022696395611 0.000453719551919014 0.000572248972298521 0.000359462692600084 0.000215940610646941 0.000280390102400919 0.000490887010809629 0.000884536562644627 0.00106762430242908 0.000448718287031681 0.000187816529019506 0.00018663704581362 0.000304163376923813 0.000480771872278389 0.000440024356896391 0.000424100284482277 0.000627250429296527 0.000530509602987502 0.000730661489977268 0.000657306779384178 0.000369732074561501 0.000406041339151629 0.000661462069564886 0.000937084471444428 0.00106344913091825 0.000574475162361185 0.000419350894856545 0.000264597490837665 0.000358093023541334 0.000558668558882292 0.000678990108698248 0.000681987925560575 0.000728994960920439 0.000563551563441869 0.000382684433806013 0.000196559807600405 0.000286249600789595 0.000516480085717017 0.000752967094551355 0.000839282129813487 0.000201384111679807 0.000525089252425551 0.00477128995816267 0.00100077347112818 0.0010832234741484 8.21353761954139e-05 2.95020678836267e-05 1.67419156732225e-05 2.93280320502305e-05 4.05635220893657e-05 3.03570378772667e-05 2.01659337380624e-05 -9.74049983470993e-06 -1.60358525134557e-05 -2.87282591491221e-05 -6.56636898062794e-05 -0.000110930575432121 -0.00014410743707783 -0.000163988063822622 -0.000127557759159154 -2.56809983288214e-05
"Immunitysecboost_123-183" 0.000816154464487436 0.000445494236128352 0.000646933929309218 0.000403695578967804 0.000214522196161037 0.000267627078799997 0.000465967442618444 0.00105523947767671 0.00158968330079171 0.000504919691790342 0.000205152654231707 0.000180348415305212 0.000280425053561068 0.000491046968039875 0.000506852308860471 0.000435853611406917 0.000679254906035738 0.000526129241157557 0.000846367173005679 0.000838276126338213 0.00041002905574043 0.000398519558010867 0.000725278222469919 0.00121850243560192 0.00160652711370591 0.000625823590787115 0.000497373686550884 0.000267190939256509 0.000338522899566588 0.000601949956783213 0.00082494390621308 0.000862558655616101 0.000867970846233361 0.000611373849224722 0.000463006201650604 0.00020073718937731 0.00026618888400173 0.000570375837413732 0.000974620894346484 0.00126799252728114 0.000230098209469233 0.000515897964767222 0.00100077347112818 0.00811954896413721 0.00167012806220296 6.06599648977889e-05 4.15401892904505e-05 2.93094675901661e-05 3.58097978408877e-05 4.19074492150701e-05 3.06771194404377e-05 1.98408985080548e-05 -9.22718773261641e-06 -1.62381945754908e-05 -3.05506435945405e-05 -6.95771320050808e-05 -0.000114706360715212 -0.00015534223363054 -0.000181692640530153 -0.000155633515743013 -2.87648520690773e-05
"Immunitysecboost_184-244" 0.000944340352472006 0.00042755993209686 0.00067955247456717 0.000444159438509913 0.000219614985401872 0.000270826554792181 0.00044432882855803 0.00108961871061382 0.00217952332698803 0.000532219521522508 0.000225756120610156 0.000184077689587229 0.00027504085525478 0.000470390981298522 0.000553890106660903 0.000461403611047515 0.000675555197046246 0.000501353276113681 0.000891690501702585 0.000992486852519424 0.000471430612314269 0.000391252267581169 0.000739592134338154 0.00141556173840382 0.00225109404320037 0.000627883314433047 0.000557315695613255 0.00028608816412785 0.000324583085175751 0.000600650096780109 0.000921730938007706 0.00105084134839326 0.000943143942600316 0.000609875550591564 0.000521576983122191 0.000221909604554335 0.000254057412688153 0.000564355547668249 0.00112425174999324 0.00172794879881877 0.000274469181143734 0.000488887844331133 0.0010832234741484 0.00167012806220296 0.0357586056846061 4.34412550876977e-05 4.98055295659769e-05 3.77134830301201e-05 3.98760931171529e-05 4.2194207092894e-05 3.04607259351785e-05 1.96140872991396e-05 -8.48798522465687e-06 -1.58888401558946e-05 -3.09712112017916e-05 -7.33020216004091e-05 -0.000118946308973339 -0.000166223783006343 -0.000198325901554003 -0.000175802416248137 -3.8744271444653e-05
"AgeGr0-11" -0.000252974897802982 0.000194273728332637 0.000246793859478925 0.000347475819006196 0.000291308660763197 0.000202400651749437 0.000157663141261062 0.000117438571805497 5.51300749583e-05 -0.000247602615055454 -0.000669658728877065 -0.000303819516179738 5.1904436964437e-05 0.000156414551601705 0.000364428913875702 0.000340110720120402 0.000277893575117325 0.00014187687249129 0.000135306885641158 0.000181597635869957 0.000287620555415032 0.000272394832398039 0.000243930521682555 0.000207222490620462 9.42064265855547e-05 0.000187330409742971 0.000234821520299573 0.000380141335555184 0.00041520115441807 0.000400563976114656 0.00043083778514521 0.000408835564787919 0.000406367319663024 -0.000158000021505084 -0.00030370531812002 -0.000661550868633727 -0.000836481340511634 -0.000905106552123125 -0.0010024044285553 -0.000984688625249852 -0.00062736202035044 0.000116789154286287 8.21353761954139e-05 6.06599648977889e-05 4.34412550876977e-05 0.01100346223327 0.00871525688169458 0.00862210663893248 0.0086149154165606 0.00864903229858743 0.00864832306814524 0.00864061426887416 0.00861326104274892 0.00861237170367718 0.00861294117653018 0.00860919357702826 0.00860165679310329 0.00861115438970251 0.0086218478610303 0.00865330770391044 -4.45639967838496e-06
"AgeGr12-15" -3.90041096711718e-05 -7.62138074849837e-05 -0.000149781056404119 -0.000128438689548893 4.31859346903614e-05 3.15326069217435e-05 3.57639552521069e-05 6.20354891204373e-05 5.44432200759833e-05 -0.000397977313223413 -0.000478833291016419 -0.000459236943458267 -0.000425019485466253 -0.000518225985816274 -0.000268877049123488 -6.19133582082285e-05 8.69614332049808e-06 2.08051454961337e-05 4.1555795824824e-05 5.4879772006409e-05 9.95161746989848e-05 0.000110591053287407 0.000131203448092269 0.000152139715877269 8.90139002286543e-05 -9.33578090538395e-06 -3.8515985134867e-05 -0.000131875950493465 -8.29773008042923e-05 -5.95795855356758e-05 -1.54892556747358e-05 9.91294985919529e-05 0.000113247614291038 -1.33221364370033e-05 -0.00015349475764784 -0.000509655123773565 -0.00061178172779819 -0.0006426733934554 -0.000674058104385765 -0.000631675209431378 -0.000222111400369625 1.13437368115325e-05 2.95020678836267e-05 4.15401892904505e-05 4.98055295659769e-05 0.00871525688169458 0.0458232349683416 0.00873263357348259 0.00867976997820543 0.00866131958425593 0.00865126141522407 0.00863831428593122 0.00860588606457805 0.00859529562619518 0.00858431344031323 0.00857118593708719 0.00855845138163028 0.00854929039753449 0.00854581421259216 0.00854563537362451 3.00144440387099e-07
"AgeGr16-17" -1.58052279313442e-06 -7.95462290532497e-05 -0.000164456760055618 -0.0002260135843541 -1.68833175550203e-05 1.72497519994553e-06 1.32166802532791e-05 4.44136330240533e-05 4.23462681249451e-05 -0.000198791318866426 -0.000215219827928642 -0.000263213090495609 -0.000283673680884649 -0.000401381284822008 -0.000319242073286922 -0.000127177434517693 -7.7084427350542e-05 -3.33555432726027e-06 1.50756881750135e-05 1.30778409025687e-05 4.46205077686316e-05 6.86088072376371e-05 9.44949186378661e-05 0.000122923740373119 7.54813509521104e-05 1.13517568305519e-05 -8.52561172262994e-05 -0.000382078828151936 -0.000315808394508587 -0.000265313736627869 -0.00020383256285935 4.18117960106758e-07 -1.48116739693763e-05 3.87363037739345e-05 -4.68603629356838e-05 -0.000257975776204207 -0.00030571751646229 -0.000313955483420419 -0.00032162552090436 -0.0002887230256139 -9.78399937669769e-05 -3.65184702035605e-06 1.67419156732225e-05 2.93094675901661e-05 3.77134830301201e-05 0.00862210663893248 0.00873263357348259 0.0801446239108897 0.0086716791474854 0.00864850735036904 0.00864027277417307 0.00863143652538075 0.00860844766343949 0.00859857273208964 0.00858804882318843 0.00857575451681828 0.00856488437069833 0.00855489088924103 0.00854996571987312 0.00854496900488469 2.61114223595812e-06
"AgeGr18-24" 1.5739954418199e-05 -4.86224650202042e-05 -8.99102783085099e-05 -8.22155538200202e-05 2.28573305640791e-05 2.53403751574182e-05 3.08257491407194e-05 4.8296511720559e-05 4.42685121853164e-05 -9.48527439088491e-05 -0.000111394778893016 -0.000131613749262988 -0.000170934107363261 -0.00025265871640617 -0.000189086788715079 -5.64545342539979e-05 -2.36341805504161e-05 2.33591233964743e-05 3.63058704319215e-05 4.1506792402971e-05 6.71869995105734e-05 7.88182297901215e-05 9.24169151853922e-05 0.000107601053438195 6.96586469556638e-05 2.43434791869433e-05 -1.69828845760049e-05 -0.000112150459242121 -6.41238999408921e-05 -4.49460795558983e-05 -3.08074410158473e-05 4.6155252581696e-05 3.28586600542012e-06 4.20911426152632e-05 2.12078050774516e-05 -2.15897576888985e-05 -2.06706223879806e-05 -1.52423723527856e-05 -8.18085621029018e-06 -2.28178936292409e-06 -2.12056019040873e-05 1.76701994187543e-05 2.93280320502305e-05 3.58097978408877e-05 3.98760931171529e-05 0.0086149154165606 0.00867976997820543 0.0086716791474854 0.0278845978999412 0.00864153147897972 0.00863543281244716 0.00862890817915635 0.00861339518999483 0.00860860640919521 0.00860322373752474 0.00859692767792215 0.00859102914724209 0.00858597921945005 0.00858402181687801 0.00858404927140106 -2.07011425786711e-06
"AgeGr25-29" 3.44208009096767e-06 -1.32041039747196e-05 -3.22167822013858e-05 -5.28602636668171e-06 6.92517288375085e-05 5.67512327775154e-05 5.37157204570931e-05 5.96139593439403e-05 4.5438905130804e-05 -8.07271108162768e-05 -8.8273923953053e-05 -8.38607799248568e-05 -9.83064499703161e-05 -0.000136533690502951 -6.68836272162556e-05 2.38382153769609e-05 3.62222306183237e-05 4.19034044170731e-05 4.80606981797782e-05 5.47654893428024e-05 8.84534500848168e-05 9.67496745338015e-05 0.000102102834582285 0.000108616533237585 6.33544262003887e-05 2.79119673530931e-06 -1.64725304943838e-05 -1.06928083745617e-06 4.59077148688027e-05 5.4356383015835e-05 5.8675660604917e-05 8.55667389160522e-05 4.48040565871787e-05 -4.08463080541703e-06 -1.60771511005667e-05 -1.91350450909608e-05 -6.83659255547738e-06 -1.39906659432998e-06 6.32521211280557e-06 1.30158431418002e-05 -2.54033309956432e-05 3.75601743385702e-05 4.05635220893657e-05 4.19074492150701e-05 4.2194207092894e-05 0.00864903229858743 0.00866131958425593 0.00864850735036904 0.00864153147897972 0.0255880206658753 0.00863447394516883 0.00862902427704114 0.00861534295424905 0.00861276465748109 0.00860994542291783 0.00860598331018382 0.00860157924841787 0.00860015500263907 0.00860091478527983 0.00860669919375609 -2.04512613576636e-06
"AgeGr30-34" 6.30913510700297e-06 -1.38643698257544e-05 -2.20305696334747e-05 8.44825812969414e-06 5.99084845201479e-05 4.7191824788112e-05 4.2856997955844e-05 4.52183352819162e-05 3.47188271912718e-05 -8.90149135179481e-05 -6.67167381837716e-05 -6.03054709183192e-05 -6.84031584971451e-05 -8.61547592647613e-05 -4.01743703324564e-05 2.47409943342172e-05 3.08172878638827e-05 3.41286098369725e-05 3.74011609498038e-05 4.44652104570711e-05 7.50752395435552e-05 8.13035898959524e-05 8.4309986384601e-05 8.93672182701054e-05 5.34316307561822e-05 -5.52006973496402e-06 -2.47216118577394e-05 -3.06619739833793e-06 3.91535064826505e-05 5.11284417543495e-05 6.15312582434091e-05 8.55698202294233e-05 5.56327332820274e-05 -2.39289276510605e-05 -3.8648710764846e-05 -3.71925179781935e-05 -2.12683199566244e-05 -1.49860439518112e-05 -5.24901896951814e-06 8.27055943543251e-06 -1.39817723266058e-05 2.97321208268205e-05 3.03570378772667e-05 3.06771194404377e-05 3.04607259351785e-05 0.00864832306814524 0.00865126141522407 0.00864027277417307 0.00863543281244716 0.00863447394516883 0.0199950470704068 0.00862729151599355 0.00861669909373497 0.00861490539505084 0.0086130015630766 0.00861025428950106 0.0086071184231407 0.00860655221488818 0.00860756955978593 0.00861287363170654 4.96920374816329e-07
"AgeGr35-39" 8.34252196849285e-06 -3.85652311913454e-07 -3.06948615707128e-06 1.57691963422034e-05 4.27026115937499e-05 3.36414515562512e-05 3.00761848958506e-05 2.98774690122426e-05 2.20802036122674e-05 -3.55472596010181e-05 -2.48774206525971e-05 -2.4545386737867e-05 -3.06997669143314e-05 -4.12487563736252e-05 -1.64165304904862e-05 2.26803702862601e-05 2.48092892568517e-05 2.47164142005784e-05 2.61722978425132e-05 3.15175457782248e-05 5.21719050660548e-05 5.61053184190879e-05 5.68000142351093e-05 5.91521219288665e-05 3.3875065507432e-05 -1.16915482273351e-06 -1.10973421422044e-05 -2.87215071012608e-06 1.99078848817515e-05 2.67301087689026e-05 3.46707068278637e-05 5.61788362420306e-05 4.59320907306558e-05 -1.67337526948939e-05 -2.35524361888252e-05 -2.39821557692195e-05 -1.79947062238207e-05 -1.50698214439732e-05 -1.15981213893018e-05 -1.80112475889162e-06 -2.85435201492594e-06 2.10066046271407e-05 2.01659337380624e-05 1.98408985080548e-05 1.96140872991396e-05 0.00864061426887416 0.00863831428593122 0.00863143652538075 0.00862890817915635 0.00862902427704114 0.00862729151599355 0.0205296337872153 0.00861824893616312 0.00861719964352508 0.00861614734958983 0.00861451511356088 0.00861261106509247 0.0086125763983218 0.00861348130828142 0.0086174114069939 3.35530038979738e-07
"AgeGr45-49" 9.977763353936e-06 2.05493968384352e-06 9.02814109264494e-06 5.15794777330204e-06 -1.80002341707712e-05 -1.79423048276872e-05 -1.5262244113296e-05 -1.85999251923993e-05 -9.6505723452604e-06 2.74049990600881e-05 1.91810148183007e-05 1.83280129471361e-05 2.292172262178e-05 3.09734045322526e-05 3.73534289786775e-05 1.38076820177153e-05 1.11232403279635e-05 -1.07407537027079e-05 -1.34491964011753e-05 -1.43676866002958e-05 -2.12712234387271e-05 -2.50288306253929e-05 -2.49836240004172e-05 -2.89206857250486e-05 -1.43153145862442e-05 4.89999447259547e-06 1.37262508081358e-05 3.53377051936264e-05 3.73030032906589e-05 3.60109865395532e-05 3.7690512090716e-05 1.77411255999549e-05 1.18804173247582e-05 1.49340189021759e-05 1.8449644753681e-05 2.58950993014742e-05 3.1685873948693e-05 3.46125996116283e-05 3.76715416576875e-05 3.9935215349452e-05 1.41506072765168e-05 -9.74008243041541e-06 -9.74049983470993e-06 -9.22718773261641e-06 -8.48798522465687e-06 0.00861326104274892 0.00860588606457805 0.00860844766343949 0.00861339518999483 0.00861534295424905 0.00861669909373497 0.00861824893616312 0.0149124366752112 0.00862471725575788 0.00862642319981795 0.00862890613721838 0.00863137281361862 0.00863247513978253 0.00863261798946378 0.00863144327614227 3.28525293018518e-06
"AgeGr50-54" 1.6195212146794e-05 1.0221805088806e-05 2.84307401976763e-05 2.55395814822657e-05 -2.07105152173542e-05 -2.25373095478483e-05 -2.01634426462776e-05 -2.66968589614053e-05 -1.66052578802567e-05 4.06899104981405e-05 3.51404317331178e-05 3.3667585062956e-05 4.46396035363583e-05 5.61939770088855e-05 6.69339763149645e-05 2.81188954717596e-05 2.07845597892899e-05 -1.60228252459827e-05 -2.0389342747575e-05 -1.85785794320616e-05 -1.83548087306845e-05 -2.46954653702446e-05 -2.51407357283109e-05 -3.27738635180223e-05 -2.43748824799814e-05 2.18126722372248e-05 4.22247173924638e-05 9.84707489535676e-05 0.000100773475912245 9.53616266540152e-05 9.41684727881605e-05 5.24898325286892e-05 3.82788770922499e-05 2.35707292889555e-05 2.98930093240098e-05 5.53545065783609e-05 6.78320363091027e-05 7.32464233765935e-05 7.94802612780982e-05 8.22834620454212e-05 2.86633957490196e-05 -1.44831660098767e-05 -1.60358525134557e-05 -1.62381945754908e-05 -1.58888401558946e-05 0.00861237170367718 0.00859529562619518 0.00859857273208964 0.00860860640919521 0.00861276465748109 0.00861490539505084 0.00861719964352508 0.00862471725575788 0.0137823304637976 0.00863083532003658 0.00863537653590655 0.00863979167947574 0.00864214414675661 0.00864284354830371 0.00864195710836892 5.20424260029637e-06
"AgeGr55-59" 2.38464982334625e-05 1.27614624119112e-05 4.17566048089113e-05 5.49567787260535e-05 -1.56550402301085e-05 -2.76288435150384e-05 -2.66220394286763e-05 -4.23664412339214e-05 -3.26629282490368e-05 6.03877996132043e-05 4.90529571701936e-05 5.00037289545789e-05 6.75583565607563e-05 8.18686268796581e-05 9.81824727703539e-05 5.05664191693424e-05 3.51784905821915e-05 -2.93540799899463e-05 -3.34342042293898e-05 -2.63124513744337e-05 -1.44527810656362e-05 -2.53689406793512e-05 -2.63449782551222e-05 -4.33509851893706e-05 -4.62044824431269e-05 3.87429004563466e-05 7.44002886931885e-05 0.000160575831234821 0.000152508420331759 0.000139332011388458 0.000134836965782923 8.30090280882312e-05 7.22820570727199e-05 2.72405148648026e-05 4.45672964631375e-05 8.74297308808092e-05 0.00010092773599963 0.000105064187496388 0.000109563798833915 0.000110120325241954 4.87124021972029e-05 -2.32496527502045e-05 -2.87282591491221e-05 -3.05506435945405e-05 -3.09712112017916e-05 0.00861294117653018 0.00858431344031323 0.00858804882318843 0.00860322373752474 0.00860994542291783 0.0086130015630766 0.00861614734958983 0.00862642319981795 0.00863083532003658 0.0122588342533174 0.00864263285224666 0.00864926549828939 0.00865337164991359 0.00865499153495059 0.00865473916818714 9.43881091876996e-06
"AgeGr60-64" 3.73745555422067e-05 -6.86652072590753e-07 3.52018542772972e-05 7.43295248382315e-05 -1.35283138044844e-05 -4.58204955881532e-05 -4.49119424755996e-05 -7.26889359431314e-05 -7.75519459256154e-05 6.2564541783543e-05 6.00949005806223e-05 6.07299179097559e-05 8.58448571075319e-05 0.000102923524067063 0.000124042728460195 7.07877817139529e-05 4.66270621251969e-05 -6.49621169075614e-05 -5.97522745738444e-05 -3.87811765552874e-05 -3.18000204079354e-07 -1.56274688244719e-05 -1.66009629368763e-05 -4.38793631735055e-05 -9.50412538467194e-05 8.09796393897131e-05 0.000138448680314028 0.000243810239349377 0.00021984065953646 0.000198857379633584 0.00019299744128824 0.000142271327480646 0.000145628242789051 5.56491195886677e-05 8.40651478990107e-05 0.000136225683422442 0.00014428920160448 0.000143560436996527 0.000140705116156897 0.000134906028387362 7.80323674851376e-05 -5.40657678016e-05 -6.56636898062794e-05 -6.95771320050808e-05 -7.33020216004091e-05 0.00860919357702826 0.00857118593708719 0.00857575451681828 0.00859692767792215 0.00860598331018382 0.00861025428950106 0.00861451511356088 0.00862890613721838 0.00863537653590655 0.00864263285224666 0.010842044389258 0.00866457368221037 0.00867140503633463 0.00867435520925553 0.00867411095630364 1.90651212971811e-05
"AgeGr65-69" 5.6635086735975e-05 -1.17159499094556e-05 2.82116287405072e-05 8.0084346871617e-05 -3.04226360466544e-05 -7.08013458737814e-05 -6.51982216606033e-05 -9.71226257097535e-05 -0.000104117962176439 6.94693851268414e-05 7.40770544855831e-05 7.45413006557115e-05 0.000103022357836466 0.000123660294545281 0.00014658925062972 8.57106093491897e-05 5.49005528243366e-05 -8.69650996529866e-05 -7.80902712164677e-05 -4.47389069536331e-05 2.27592166295657e-05 1.21241570791494e-05 1.26370909566055e-05 -1.39924493737605e-05 -8.63470849011644e-05 0.000115981656463638 0.000189036448608245 0.000306953160723005 0.00027080519861699 0.000246575951281129 0.000242740148312757 0.000195170782916847 0.000207932723578787 7.80539472624072e-05 0.000119203019375284 0.000179541059960678 0.000181729983743289 0.000177621185179008 0.00016967472361886 0.000161285747442313 0.000122460343123871 -9.6373089638966e-05 -0.000110930575432121 -0.000114706360715212 -0.000118946308973339 0.00860165679310329 0.00855845138163028 0.00856488437069833 0.00859102914724209 0.00860157924841787 0.0086071184231407 0.00861261106509247 0.00863137281361862 0.00863979167947574 0.00864926549828939 0.00866457368221037 0.0097160940429658 0.0086888430406324 0.0086926250804496 0.00869133378696444 2.61783638497142e-05
"AgeGr70-74" 5.51067264575288e-05 -4.97276503940525e-06 3.65315197373983e-05 0.000109433218237402 7.11710564974572e-06 -5.9763827816693e-05 -7.63017595070056e-05 -0.000116428356915295 -0.000158120509496187 7.73458883296936e-05 9.60321226962574e-05 0.000102893508688525 0.000132818490808887 0.00015231703759069 0.000184115289682133 0.000115317673835175 6.27260992258481e-05 -9.22231872716045e-05 -9.1048757903707e-05 -4.86152136865997e-05 4.61164373150082e-05 3.39847470127934e-05 1.93051447914172e-05 -1.41940841717562e-05 -0.000122437840221564 0.000130062437804626 0.000217722192346548 0.000345119402922148 0.000304670382828721 0.000272110581014509 0.000265462886051598 0.000217355370986129 0.000224887767224287 8.39104486104363e-05 0.000140252892862293 0.00020633306008107 0.000202910994664186 0.000189960974562822 0.000172896538194433 0.000160667897059476 0.000149719293065969 -0.000118459693069451 -0.00014410743707783 -0.00015534223363054 -0.000166223783006343 0.00861115438970251 0.00854929039753449 0.00855489088924103 0.00858597921945005 0.00860015500263907 0.00860655221488818 0.0086125763983218 0.00863247513978253 0.00864214414675661 0.00865337164991359 0.00867140503633463 0.0086888430406324 0.00928884611573804 0.00870759664169392 0.00870924051583743 3.59518840639739e-05
"AgeGr75-79" 5.66623210165462e-05 3.70489705774966e-06 4.69975777258064e-05 0.000133582228009715 4.7533067238196e-05 -3.92784445576631e-05 -7.70859837557949e-05 -0.000117820727385361 -0.000182197249985704 8.94031783836973e-05 0.000117246151774561 0.000124037771042888 0.000152761007357999 0.000171037765922479 0.000209349440562189 0.000139210199503658 7.25096293073861e-05 -9.208272195564e-05 -0.000100938528269565 -5.30933125546087e-05 6.23021585298801e-05 5.35291596265073e-05 2.96120685649633e-05 -6.73264125282944e-06 -0.000129583077468149 0.000129635439407768 0.000231213230835576 0.000367253105769389 0.000326353891600462 0.000289193273553895 0.000281717622356377 0.000233057195570727 0.000235938700210797 8.85939597716639e-05 0.000154045113352167 0.000223655258324801 0.000217156280442379 0.000197937914506912 0.000175489551469458 0.000161974887809339 0.000170657314223948 -0.000130651210849628 -0.000163988063822622 -0.000181692640530153 -0.000198325901554003 0.0086218478610303 0.00854581421259216 0.00854996571987312 0.00858402181687801 0.00860091478527983 0.00860756955978593 0.00861348130828142 0.00863261798946378 0.00864284354830371 0.00865499153495059 0.00867435520925553 0.0086926250804496 0.00870759664169392 0.00914827797237538 0.00872134927160403 4.66147678697554e-05
"AgeGr80+" 7.55237769761514e-05 3.530072656315e-05 8.47250674234278e-05 0.000193720982615982 0.000126677363095684 2.63909058038119e-05 -2.68250084817513e-05 -6.9828562894101e-05 -0.000151382400384457 0.000113191902250446 0.000149058644686451 0.000167444256247377 0.000204179439787768 0.000224611283258276 0.000271529065180676 0.0002029764357743 0.00012113151957591 -4.85422618250846e-05 -5.66275190908543e-05 -3.60971143820727e-06 0.000128180854506185 0.000115680517365924 8.23695058344473e-05 4.19561937799478e-05 -9.75558880538481e-05 0.000175685155681601 0.000282521342459529 0.000423013715313491 0.000386273859603192 0.000347742165859619 0.00033906050659208 0.000289470002355594 0.000280920251774787 0.00011445012196758 0.000188975421737717 0.000259829055444542 0.000250034080646304 0.000225476409896321 0.000197444458534758 0.000181922834951948 0.000209269218032778 -8.77481137384159e-05 -0.000127557759159154 -0.000155633515743013 -0.000175802416248137 0.00865330770391044 0.00854563537362451 0.00854496900488469 0.00858404927140106 0.00860669919375609 0.00861287363170654 0.0086174114069939 0.00863144327614227 0.00864195710836892 0.00865473916818714 0.00867411095630364 0.00869133378696444 0.00870924051583743 0.00872134927160403 0.00893317481124353 7.28166134475417e-05
"SexM" 1.49810530191493e-05 3.09926233140891e-07 -8.2101015759518e-07 3.6147563987968e-06 -1.13535597080302e-06 -5.11719843817927e-06 -5.70030581486387e-06 -1.70031823201795e-06 -2.63260210072163e-06 1.1909140982932e-05 1.24636319700285e-05 6.33986860099883e-06 -1.50424974200165e-06 -2.5833750319842e-06 6.6663988908271e-07 8.10096203268687e-06 1.42590774012564e-05 -2.20254069667329e-05 -1.98490969362877e-05 -1.5895002426683e-05 -1.12851002065356e-05 -8.1996831124839e-06 -6.75073595061556e-06 -6.2702756543227e-06 -4.13065971791965e-06 1.54331469259088e-05 1.67565730675605e-05 1.26564881592847e-05 7.42828721455365e-06 5.46468554658856e-06 3.99382044980746e-06 3.79520109952799e-06 7.4767203657817e-06 9.23579499838264e-06 1.21259933183256e-05 1.06374818236672e-05 9.7257376601727e-06 9.0396711066782e-06 8.63584834051162e-06 9.06700702193754e-06 7.40603769078055e-06 -2.46074481918806e-05 -2.56809983288214e-05 -2.87648520690773e-05 -3.8744271444653e-05 -4.45639967838496e-06 3.00144440387099e-07 2.61114223595812e-06 -2.07011425786711e-06 -2.04512613576636e-06 4.96920374816329e-07 3.35530038979738e-07 3.28525293018518e-06 5.20424260029637e-06 9.43881091876996e-06 1.90651212971811e-05 2.61783638497142e-05 3.59518840639739e-05 4.66147678697554e-05 7.28166134475417e-05 0.000338240411113757
