"Immunity_other" "Immunityb45_001-061" "Immunityboost_001-061" "Immunityboost_062-122" "Immunityboost_123-183" "Immunityboost_184-244" "Immunityboost_245-305" "Immunityboost_306-366" "Immunityboost_367-427" "Immunityboost_428-488" "Immunityfull_001-061" "Immunityfull_062-122" "Immunityfull_123-183" "Immunityfull_184-244" "Immunityfull_245-305" "Immunityfull_306-366" "Immunityfull_367-427" "Immunityfull_428-488" "Immunityfull_489-549" "Immunityhybridboost_001-061" "Immunityhybridboost_062-122" "Immunityhybridboost_123-183" "Immunityhybridboost_184-244" "Immunityhybridboost_245-305" "Immunityhybridboost_306-366" "Immunityhybridboost_367-427" "Immunityhybridfull_062-122" "Immunityhybridfull_123-183" "Immunityhybridfull_184-244" "Immunityhybridfull_245-305" "Immunityhybridfull_306-366" "Immunityhybridfull_367-427" "Immunityhybridfull_428-488" "Immunityhybridfull_489-549" "Immunityinf_062-122" "Immunityinf_123-183" "Immunityinf_184-244" "Immunityinf_245-305" "Immunityinf_306-366" "Immunityinf_367-427" "Immunityinf_428-488" "Immunityinf_489-549" "Immunitysecbnew_001-061" "Immunitysecbnew_062-122" "Immunitysecboost_001-061" "Immunitysecboost_062-122" "Immunitysecboost_123-183" "AgeGr0-11" "AgeGr12-15" "AgeGr16-17" "AgeGr18-24" "AgeGr25-29" "AgeGr30-34" "AgeGr35-39" "AgeGr45-49" "AgeGr50-54" "AgeGr55-59" "AgeGr60-64" "AgeGr65-69" "AgeGr70-74" "AgeGr75-79" "AgeGr80+" "SexM"
"Immunityinf_489-549" 0.000189541575204737 0.0001519909993088 0.000207746881920838 0.000213538750858232 0.000223104570835857 0.000211549830181952 0.000179700479911246 0.000151094167929376 0.00013305210902942 0.000143404229172861 0.000203953955692833 0.000212857961443512 0.000219424201114304 0.000220214830063645 0.00020154856019964 0.000214481234155346 0.00020222940216673 0.000174843055574744 0.000161244507803123 0.000182121531268956 0.000195112369769752 0.000214338023586254 0.000203700034511688 0.000177483078169706 0.000155528756288563 0.000142279695319674 0.000206272840491426 0.000225678217255747 0.00021075342017511 0.000192619583586604 0.000193841028890222 0.000195914320730796 0.000177071326132497 0.000167948474458256 0.000202345100926757 0.000221344036234729 0.000204467782602785 0.000190619225860627 0.00016957023939232 0.000159969833629997 0.000217551040092505 0.00434456390258523 0.000136250538118973 0.000129799336704203 0.000161974123264462 0.000137213196748654 0.000127041822245055 6.00556453993658e-05 8.31044260821078e-07 3.31391512444709e-07 -9.67074109183054e-06 -7.15589735795923e-06 -5.17350846769307e-06 -4.48820998666343e-06 -4.44038102558627e-07 1.61283492343467e-06 7.74574130545589e-06 1.60326662843545e-05 2.35342387768313e-05 2.80589374166665e-05 3.03554256262681e-05 4.36446814230176e-05 1.7487959058794e-06
"Immunitysecbnew_001-061" 0.000207591542424 0.000442709966636036 0.000171778295995706 0.000166209427708263 0.000149635446095005 0.000182082999094287 0.000243961809230935 0.000383667340617118 0.000543270773854645 0.00050611397785504 0.000172411402741716 0.000145210138075276 0.00012270094456602 0.000138938330144123 0.000173058443813766 0.000170749158117002 0.000182575529124347 0.000271705740950013 0.000385735734757436 0.000255636760283445 0.000234488777164664 0.000172747925414353 0.000186571376045312 0.000254647605631274 0.000400311567733368 0.000511743721954974 0.000190749455030482 0.000136451516382158 0.000157048933938296 0.000211714260396004 0.000236277400574018 0.000210596880107658 0.000272384257096086 0.000362721802007754 0.000194766538728153 0.000127152332316326 0.000142484051347046 0.0001838206342327 0.00025457651572728 0.000379515580590617 0.000140412965076558 0.000136250538118973 0.00883380333590281 0.000558303778278061 0.000302722736643851 0.00046339070402262 0.000576435537376792 0.000126343234971242 4.80597325259123e-05 3.04861298433726e-05 1.6851985619596e-05 2.34563818547721e-05 1.97383688966761e-05 9.40894483356796e-06 -1.10113422928132e-05 -1.75774718639635e-05 -2.77281484464231e-05 -5.51401252863576e-05 -8.60837595412069e-05 -0.000116086603385172 -0.000138529987717833 -0.000123940587968499 -1.04081084522963e-06
"Immunitysecbnew_062-122" 0.000213281790270272 0.000501359843087605 0.000161604171349558 0.000160122057144464 0.000144545509766703 0.000177368323672129 0.000230982124574256 0.000402074976349915 0.000887739237334104 0.00137055759872329 0.000165940243120895 0.000142217046391525 0.000116825675323388 0.000132412135479614 0.000161229192519175 0.000164426879177062 0.000180334957571775 0.00025761685781363 0.000503793244901973 0.000248730289028239 0.000247087422584544 0.000172766227353698 0.000178678860107912 0.000239196577347674 0.000489397924312083 0.00089563901634263 0.000192625547971457 0.00013312133896617 0.000147970148375066 0.000194679755404426 0.000258100477076922 0.000228799804775089 0.000269172662007111 0.000484879297971341 0.000196589167078527 0.000124491117336002 0.000133148765979432 0.000167758623180447 0.00027616446795257 0.000542863927827394 0.000151257263498764 0.000129799336704203 0.000558303778278061 0.144216637751481 0.000289629721413152 0.000521819981238862 0.00108556771990709 0.000126252899724301 5.09239958884679e-05 3.45695522670482e-05 1.9180386448089e-05 2.56236176865184e-05 2.12456762910685e-05 9.96583538691458e-06 -1.09259760188777e-05 -1.68089284286689e-05 -2.73413449460048e-05 -5.47173093848918e-05 -8.53458452703277e-05 -0.000116797064090863 -0.000146829784159879 -0.000136273476158729 -8.98217595330111e-07
"Immunitysecboost_001-061" 0.000196069122453629 0.000250160423646504 0.000191608053662664 0.000178633887187701 0.000165134291594308 0.000204231387460333 0.000260727052871068 0.000289089807990124 0.000292890437241304 0.000242812326184084 0.000179833811949307 0.000158780205978619 0.000141692624958123 0.000163249000012428 0.000196752373309477 0.000172043806159413 0.000202719485707616 0.000240737224485211 0.000252392562761816 0.000244293611144977 0.000212868251876559 0.000186466865013392 0.000208742728232067 0.00024471927086468 0.000256890776436601 0.000261257292848711 0.000179608237947806 0.000155145380121325 0.000184868514989007 0.000209348511860352 0.000200727006567854 0.000204941563784174 0.000228206494549052 0.000230717286647999 0.000178260835408639 0.000145758252843231 0.000170496297413495 0.000183983299857029 0.0002044325855636 0.000198068957603091 0.000146900597349426 0.000161974123264462 0.000302722736643851 0.000289629721413152 0.00290503818321301 0.000311812646290882 0.000302998323920367 0.000127380916063313 4.45483662574842e-05 2.57608767445282e-05 1.15499566482265e-05 2.04441219884893e-05 1.73349168525419e-05 9.35756891254856e-06 -9.93561516505011e-06 -1.56395731573858e-05 -2.33403592232356e-05 -4.69131215723199e-05 -7.82792089894011e-05 -0.000105688174241609 -0.000128494923281974 -0.000123506862296637 -4.62229431839966e-06
"Immunitysecboost_062-122" 0.000205038045692943 0.000402168323766703 0.000174305503069171 0.00016570413463347 0.000149414174007817 0.000183724105449538 0.000251781212412912 0.000371466253791829 0.000498770989483385 0.000468343640632677 0.000172828735016313 0.000144504276030553 0.000122935071373948 0.000139956651890581 0.000176848076001777 0.000167963063496148 0.000184701633193507 0.0002691917061343 0.000360090360647846 0.000255709129530035 0.000230400050426156 0.00017235968116323 0.000188521083226633 0.000256256115894328 0.000373039852748695 0.000464189301412911 0.000186758745799766 0.000135382374874683 0.000158922481844067 0.000211448377485455 0.000228441368310495 0.000207812845022831 0.0002654512657371 0.000334966444549911 0.000190219837251883 0.000126165617485177 0.000144673650680715 0.000182962219730751 0.000247721690471071 0.000339832870571753 0.000137818831037054 0.000137213196748654 0.00046339070402262 0.000521819981238862 0.000311812646290882 0.00522699716667077 0.000531317130259926 0.00012493977848605 4.72407997190709e-05 3.03694282416826e-05 1.5276466827217e-05 2.24688807521537e-05 1.9317270170674e-05 1.0541591316634e-05 -1.05023143818215e-05 -1.68467251705205e-05 -2.59280163813074e-05 -5.21787934376551e-05 -8.46294286493145e-05 -0.000120197871545335 -0.000149353920157459 -0.000146452666221723 -4.58677823334967e-06
"Immunitysecboost_123-183" 0.00021040212797985 0.000510410681402218 0.000160869690504972 0.000158093751223043 0.000141891073442803 0.000178029152595913 0.000236499224105784 0.000414365988125489 0.000813495158590481 0.00104476220600724 0.000164989724530744 0.000139397427317263 0.000114231171972816 0.000130006161313823 0.000160262309555065 0.000162954718610439 0.000177510243078392 0.000261686430684466 0.000490683611849368 0.000253658698278676 0.000244775196673359 0.000170199389643249 0.000177918137700255 0.000242113296299923 0.000483910455993569 0.000797833521294574 0.000189362710960221 0.000128679010118209 0.000145187629481484 0.00019512552193172 0.000252890798269301 0.000222468952650979 0.000269943994270946 0.00046489461060985 0.000193883251772644 0.000120218378786589 0.000130581146458913 0.000167924799854673 0.000270616170399501 0.000521212866801609 0.000143394017993567 0.000127041822245055 0.000576435537376792 0.00108556771990709 0.000302998323920367 0.000531317130259926 0.0303911997618424 0.000122689666566108 4.88930102267087e-05 3.33214250908679e-05 1.76780328522046e-05 2.3284543606318e-05 2.05029205699731e-05 1.14068871139954e-05 -1.12062058873067e-05 -1.7732921738649e-05 -2.74312833370518e-05 -5.59992325130981e-05 -8.97034398098584e-05 -0.000133911568480064 -0.000167189030385843 -0.000164323604595122 -5.12234132842431e-06
"AgeGr0-11" 7.93456040954078e-05 0.000136475307219111 0.000143931419170509 0.00014928372540854 0.00015367537331066 0.000145917633338597 0.000139010603192778 0.00013442012869514 0.000129663868479116 0.000146236060480501 9.73940459924081e-05 6.95795786524996e-05 4.39509555550078e-05 0.000117075195965135 0.000136848493463919 0.000146285357668002 0.000151603331144035 0.000150723640048666 0.000145730388819476 0.000142375176567144 0.000147681089208016 0.000154080406825613 0.000154485717374668 0.000150401884797491 0.000146685278817341 0.00014008921739474 0.000135467722277047 0.000147380182169945 0.00015265644709289 0.00015620485099842 0.000155784129921753 0.00015682727511978 0.000157574373259362 0.000155728649114664 0.000107949524239425 8.15782816167086e-05 6.25265502334472e-05 5.18580403836581e-05 5.18308064240774e-05 5.66493966478714e-05 6.8436027301347e-05 6.00556453993658e-05 0.000126343234971242 0.000126252899724301 0.000127380916063313 0.00012493977848605 0.000122689666566108 0.00118131941879266 0.00035856373014319 0.000335581730586223 0.000324963307286714 0.000334118477473875 0.000333748611192839 0.000329453345232917 0.000320070357397586 0.000319009571903067 0.000319137837599723 0.000317979631128332 0.000315966077365203 0.000314309564247738 0.000312704471386062 0.000322283072798403 1.4496266585721e-06
"AgeGr12-15" 6.78504844835525e-06 1.84740046962234e-05 -5.43295297625637e-06 -1.31534166192146e-06 3.14328672503324e-05 4.65993841568766e-05 5.01393549490852e-05 5.23723925876703e-05 5.36851275609528e-05 6.75255585439868e-05 -5.0355652250478e-05 -6.61903418575466e-05 -7.13556297403335e-05 -4.02708064280759e-05 -3.35970162388387e-05 -1.96657932446337e-05 2.43116846826125e-05 4.98423576656621e-05 6.08633603346872e-05 4.60697371615946e-05 4.17954804815875e-05 4.96425209846423e-05 5.71136388577154e-05 6.03277554517683e-05 6.25600272730193e-05 6.09738827247879e-05 1.6047638466131e-05 1.54642165978999e-05 1.85748331575376e-05 2.78182193347895e-05 2.88886419305658e-05 4.12275875650658e-05 5.82917742944312e-05 6.84274801693598e-05 2.08460408986694e-05 -3.39565509454118e-05 -5.64617918555959e-05 -6.69143675189572e-05 -6.74971102660295e-05 -5.86428669798018e-05 -8.98722356489056e-06 8.31044260821078e-07 4.80597325259123e-05 5.09239958884679e-05 4.45483662574842e-05 4.72407997190709e-05 4.88930102267087e-05 0.00035856373014319 0.00235641332396011 0.000347029850696017 0.000335197215798658 0.000335723366063034 0.000333743235260555 0.000329948608683378 0.000319640531156888 0.000316788043591012 0.00031424521933708 0.000310502278959575 0.000307305023581979 0.000304619385973769 0.000303037034851014 0.00030570056530682 6.68621668718473e-07
"AgeGr16-17" 4.1254600620561e-07 1.09782275909519e-05 -4.0775394994093e-05 -4.13894494425816e-05 -7.45425964166992e-06 2.03555560831287e-05 2.89498463289457e-05 3.38706776562035e-05 3.7653338434528e-05 5.25790333707785e-05 -6.55021327862513e-05 -4.44966898781588e-05 -4.14979635154126e-05 -4.04855682094673e-05 -3.77141134812416e-05 -5.20786165055158e-05 -1.46770755296571e-05 1.90995872802284e-05 3.63868858912268e-05 2.0252704630869e-05 8.415432373126e-06 1.84360338061863e-05 3.08829077908105e-05 3.82828927860806e-05 4.35171773922869e-05 4.52154287245116e-05 -3.08577895930303e-06 -2.8760922269755e-05 -3.11515161297808e-05 -1.50431438596889e-05 -9.5032442367462e-06 4.99843205744301e-06 2.91441584557235e-05 4.59423238934253e-05 1.38106908264919e-05 -2.59258161072311e-05 -3.8987145063602e-05 -4.36733867366597e-05 -4.24066896956145e-05 -3.62558469076979e-05 -6.0014603328506e-06 3.31391512444709e-07 3.04861298433726e-05 3.45695522670482e-05 2.57608767445282e-05 3.03694282416826e-05 3.33214250908679e-05 0.000335581730586223 0.000347029850696017 0.00493040007359686 0.00033528864510998 0.000333193404322688 0.000331167111924779 0.000328403607584119 0.000320339179108885 0.000317769671134165 0.000315136892140678 0.000311432667892981 0.000308583282521183 0.000305821075576014 0.000304145139879604 0.00030489283659262 2.88350558349579e-07
"AgeGr18-24" -1.35876677721213e-05 6.60278786753796e-07 -4.43482277496475e-05 -3.8086183931186e-05 -1.4241716644759e-05 5.73913402269053e-06 1.30256235381352e-05 1.75844203774121e-05 2.15812798923205e-05 3.2124644775829e-05 -4.86780872199696e-05 -4.31488385813169e-05 -4.15324457945416e-05 -4.26583758956745e-05 -4.47553296240748e-05 -5.31261320381571e-05 -2.22399585264123e-05 5.26927494925579e-06 1.65821278523239e-05 7.54028804326018e-06 2.11465474245478e-06 5.93213254090751e-06 1.37423656720952e-05 1.95803491499002e-05 2.38370230510857e-05 2.61153833073396e-05 -1.08430639098678e-05 -2.5830976152505e-05 -2.21825831217884e-05 -9.73543630210784e-06 -1.28398211122904e-05 -9.19248096277616e-06 9.48269226174269e-06 1.82197731382375e-05 -5.56316837647124e-07 -1.29031127114533e-05 -1.25135523651696e-05 -9.48144760310352e-06 -6.47054054067156e-06 -8.40400844646511e-06 -1.60812793292151e-05 -9.67074109183054e-06 1.6851985619596e-05 1.9180386448089e-05 1.15499566482265e-05 1.5276466827217e-05 1.76780328522046e-05 0.000324963307286714 0.000335197215798658 0.00033528864510998 0.000919324950984638 0.000330341168125196 0.000328642938419555 0.000326752801404602 0.000321946821892934 0.000320526943921184 0.000318887723598747 0.000316668578316719 0.000315006153646639 0.000313164130772843 0.000312053054210395 0.000312094916979372 6.84793397773669e-07
"AgeGr25-29" -1.28158432249283e-05 -1.28318468007658e-06 -2.0178817377962e-05 -1.32626523908128e-05 5.6592626930917e-06 1.89934928027747e-05 2.28889707290384e-05 2.47288004094174e-05 2.55168083435556e-05 2.95029294192589e-05 -2.87400958415935e-05 -3.44213821396287e-05 -3.23664004829267e-05 -2.47411984368073e-05 -2.2367314977529e-05 -2.27847416289455e-05 -1.22841243092754e-07 1.7762573761783e-05 2.10087254692154e-05 1.59184950246259e-05 1.19414279225741e-05 1.74866907829884e-05 2.43493499285695e-05 2.76949237727296e-05 2.8937346098093e-05 2.66441458553225e-05 -8.79514154832384e-06 -7.13899855808128e-06 6.29136074892419e-07 1.05118699597843e-05 5.63882273682637e-06 5.31945595897583e-06 1.74278304764386e-05 2.12915249512273e-05 -7.37466092351791e-06 -9.14258572583657e-06 -5.12690920103559e-06 -1.58687010948247e-07 3.33588673822816e-06 5.54691508335208e-07 -9.7559357288882e-06 -7.15589735795923e-06 2.34563818547721e-05 2.56236176865184e-05 2.04441219884893e-05 2.24688807521537e-05 2.3284543606318e-05 0.000334118477473875 0.000335723366063034 0.000333193404322688 0.000330341168125196 0.000825211570646853 0.000328556749242491 0.000326665977764157 0.000322144451064627 0.000321007790641993 0.00031980730508136 0.000317980617436076 0.000316424505143819 0.000314977083102227 0.00031408351818973 0.000315141229583897 2.42821888807383e-07
"AgeGr30-34" -5.24286050091373e-06 -8.25752379607675e-06 -8.93363766258284e-06 -4.67921867568979e-06 7.50049694505286e-06 1.58938569477805e-05 1.91445537608997e-05 2.15291199222919e-05 2.36238557362841e-05 2.655312697972e-05 -5.1780086836755e-05 -3.95985215460676e-05 -2.12130856820532e-05 -1.59131913376252e-05 -1.31677953019202e-05 -1.22055460608931e-05 3.18831729416e-06 1.61152996719912e-05 1.91749377872606e-05 1.58657025530161e-05 1.33124618773814e-05 1.60963720597737e-05 2.152354379873e-05 2.47817543342678e-05 2.71920591436399e-05 2.78046436399322e-05 -7.1069659638475e-06 -3.21558915809646e-06 3.09743755618519e-06 1.09997776440921e-05 9.84417913018064e-06 1.07921249114481e-05 1.98099624010616e-05 2.46623729339078e-05 -1.02822882638839e-05 -1.05814347381609e-05 -5.83678690855268e-06 -4.40514115133026e-07 3.92993717798894e-06 5.05520640505165e-06 -4.76035255519452e-06 -5.17350846769307e-06 1.97383688966761e-05 2.12456762910685e-05 1.73349168525419e-05 1.9317270170674e-05 2.05029205699731e-05 0.000333748611192839 0.000333743235260555 0.000331167111924779 0.000328642938419555 0.000328556749242491 0.000723835455741576 0.00032614754477889 0.000322622384470101 0.000321765685103863 0.000320891075812765 0.000319563240394394 0.000318464927517936 0.000317320611309165 0.00031657426097178 0.000317471242855091 4.24555243021267e-08
"AgeGr35-39" -3.41595464277725e-06 -5.71884203083936e-06 -5.44527792575854e-06 -3.57547566429146e-06 3.33751247597664e-06 8.39868245875579e-06 1.03775449323064e-05 1.17244124921244e-05 1.28319734816042e-05 1.2752275206794e-05 -1.68007769764588e-05 -2.18180270280223e-05 -1.07960634107603e-05 -8.93082810768013e-06 -7.55083603168603e-06 -7.66654529860165e-06 1.21749897150326e-06 8.82501111267337e-06 1.03850550982844e-05 8.81541973477524e-06 6.89226900934023e-06 8.42145791934621e-06 1.17889716458488e-05 1.35522706834583e-05 1.42810326914502e-05 1.25996444350617e-05 -5.43253775337582e-06 -3.38061364706017e-06 2.1908782983443e-07 4.57855723357387e-06 4.13418390979498e-06 5.67892503778254e-06 1.08123536133239e-05 1.17016728680303e-05 -7.13721663878721e-06 -7.84846165380646e-06 -6.05705805944492e-06 -3.55815827772493e-06 -4.88087619480039e-07 1.06381513980976e-06 -1.11134354840781e-06 -4.48820998666343e-06 9.40894483356796e-06 9.96583538691458e-06 9.35756891254856e-06 1.0541591316634e-05 1.14068871139954e-05 0.000329453345232917 0.000329948608683378 0.000328403607584119 0.000326752801404602 0.000326665977764157 0.00032614754477889 0.000700407945808869 0.000323242355136386 0.000322703760457945 0.000322159120989186 0.000321337590299253 0.000320668197013529 0.000319999753437003 0.000319570097157508 0.000320035779036053 -1.43322433498678e-08
"AgeGr45-49" 4.18768270091195e-07 -5.20320690619027e-06 5.82829593302253e-07 4.46057299318535e-07 -2.56958121947568e-06 -9.5857845908979e-06 -1.14344764162353e-05 -1.13560020730422e-05 -1.04422011028129e-05 -9.42286400541515e-06 1.54143934854274e-06 -1.43843067418971e-06 2.16775311045164e-06 1.73382066355557e-06 7.01328425207388e-07 4.4744266365048e-06 8.83564327035403e-07 -3.89430467541551e-06 -5.48513633872918e-06 -7.44967597248661e-06 -5.49707949338724e-06 -6.34185546572655e-06 -8.64795338076078e-06 -1.09163917823163e-05 -1.18946713888186e-05 -1.37641550494668e-05 -3.26421408022201e-06 2.04055864253064e-06 3.27874710860738e-06 3.37698837644287e-06 3.3511642702945e-06 1.32263528114648e-06 -2.82169323078225e-06 -4.37986497124239e-06 -1.50649111909396e-06 3.19218549797102e-07 1.81664789211024e-06 3.75561985211565e-06 4.88593379858629e-06 6.00207158439843e-06 2.44013210717386e-06 -4.44038102558627e-07 -1.10113422928132e-05 -1.09259760188777e-05 -9.93561516505011e-06 -1.05023143818215e-05 -1.12062058873067e-05 0.000320070357397586 0.000319640531156888 0.000320339179108885 0.000321946821892934 0.000322144451064627 0.000322622384470101 0.000323242355136386 0.000608501441244135 0.000325729690301036 0.000326348730794518 0.000327373167334606 0.000328262753519472 0.000328944679532574 0.000329381022785733 0.000328892003186698 1.59626109630637e-07
"AgeGr50-54" 3.07863377374463e-06 -4.34590685921533e-06 4.8644496087887e-06 7.20043752334884e-06 -2.98453747269644e-07 -1.22159804622373e-05 -1.60369383413187e-05 -1.69328021747278e-05 -1.71568277016417e-05 -1.90673052856171e-05 4.08075863525638e-06 -1.00711980740385e-06 4.86705967995403e-06 5.3249541452687e-06 4.45575266165765e-06 9.35358755844782e-06 2.90537687250593e-06 -5.75173207199861e-06 -8.36669571460607e-06 -1.23958341962369e-05 -7.64539237270907e-06 -6.54027943259707e-06 -9.60641527453331e-06 -1.35526974608354e-05 -1.54460897646193e-05 -1.81759565600589e-05 3.69978215904048e-07 7.76417354826337e-06 1.040423087416e-05 1.01171492712991e-05 8.64711838708994e-06 4.54169363282824e-06 -2.03666044863904e-06 -6.52551201618195e-06 9.20905623129172e-07 5.82437865023483e-06 8.15490738459216e-06 1.0695921227314e-05 1.19320077046195e-05 1.30724500113263e-05 2.44388567301664e-06 1.61283492343467e-06 -1.75774718639635e-05 -1.68089284286689e-05 -1.56395731573858e-05 -1.68467251705205e-05 -1.7732921738649e-05 0.000319009571903067 0.000316788043591012 0.000317769671134165 0.000320526943921184 0.000321007790641993 0.000321765685103863 0.000322703760457945 0.000325729690301036 0.000651128255318965 0.000327869817577213 0.000329676976208314 0.000331239473113357 0.0003324770901141 0.000333280640601189 0.000332752253545281 7.17124846734873e-07
"AgeGr55-59" 6.82396879237491e-06 -8.71332800208752e-06 8.4333770521283e-06 1.45528592259397e-05 7.6487252344723e-06 -1.24554768052538e-05 -2.08832429467078e-05 -2.3895735100647e-05 -2.67508281202525e-05 -1.9539219309677e-05 9.22300846566538e-06 7.78076772498767e-06 1.08450952501283e-05 1.20693575449581e-05 1.02875498546217e-05 1.62993012064739e-05 8.48905683210354e-06 -3.70895529437243e-06 -1.04388219280735e-05 -1.5239072737765e-05 -5.84728019208787e-06 -1.53488430605205e-06 -6.48312447403015e-06 -1.47036258043548e-05 -1.92426527689643e-05 -2.7087878852533e-05 6.08865485367704e-06 1.85537662261164e-05 1.92598254527392e-05 1.62498998598152e-05 1.42511071113647e-05 1.07534207350154e-05 1.81838508833376e-06 -3.52891259623087e-06 3.60055439950011e-06 1.35548896559028e-05 1.5680967461254e-05 1.74812742933263e-05 1.78791841930018e-05 1.82979397947648e-05 1.10232332569574e-05 7.74574130545589e-06 -2.77281484464231e-05 -2.73413449460048e-05 -2.33403592232356e-05 -2.59280163813074e-05 -2.74312833370518e-05 0.000319137837599723 0.00031424521933708 0.000315136892140678 0.000318887723598747 0.00031980730508136 0.000320891075812765 0.000322159120989186 0.000326348730794518 0.000327869817577213 0.000645750966975946 0.000332432002189133 0.000334878246963117 0.000336966947256888 0.000338367383423351 0.000337995774265971 1.53648540257933e-06
"AgeGr60-64" 1.20311499926246e-05 -2.12319945356475e-05 1.29790816220819e-05 2.06445290066532e-05 1.60473457710676e-05 -1.60740749045508e-05 -3.25671917480561e-05 -3.77178831253759e-05 -4.60177362709976e-05 -1.89998667122777e-05 9.76083002573674e-06 1.17767009597327e-05 1.42687296875902e-05 1.68245662728703e-05 1.52626407388181e-05 2.21275602375925e-05 1.2997997815842e-05 -2.09113783923689e-06 -1.03294488067923e-05 -2.11888280262756e-05 -4.69463970751789e-06 5.14734265791322e-06 -1.99960078415486e-06 -1.53288185258847e-05 -2.23439341221991e-05 -3.58109923324373e-05 1.6875595340552e-05 3.09712661444735e-05 2.93421435096877e-05 2.37839947153735e-05 2.20955872509565e-05 2.1308556685503e-05 1.35896402485299e-05 8.42242773811484e-06 1.54856824659721e-05 2.56858347905465e-05 2.53789061906533e-05 2.47994522478495e-05 2.24119193047219e-05 2.0751325647627e-05 1.92201674961079e-05 1.60326662843545e-05 -5.51401252863576e-05 -5.47173093848918e-05 -4.69131215723199e-05 -5.21787934376551e-05 -5.59992325130981e-05 0.000317979631128332 0.000310502278959575 0.000311432667892981 0.000316668578316719 0.000317980617436076 0.000319563240394394 0.000321337590299253 0.000327373167334606 0.000329676976208314 0.000332432002189133 0.000744850788211932 0.000341441891430437 0.000345082180126919 0.000347612920776802 0.000347326645733063 3.88648965736566e-06
"AgeGr65-69" 1.79090042313777e-05 -2.2876971868843e-05 1.17765081252897e-05 2.27506841811724e-05 1.781491144052e-05 -2.43275627040079e-05 -4.49158628100541e-05 -4.89752725780817e-05 -5.7494881342395e-05 -9.91561777269224e-06 1.35431967091099e-05 1.48758395441201e-05 1.82784381049681e-05 1.97267249771439e-05 1.7172225346637e-05 2.56949761417407e-05 1.57926136956342e-05 -1.74917053153309e-06 -1.17299993547196e-05 -2.50963579467038e-05 -4.89193572635539e-06 9.8910936277848e-06 4.69836891445913e-06 -8.78978119575843e-06 -1.5874045264381e-05 -2.9198437226609e-05 2.46915868829862e-05 3.87080390646036e-05 3.52013196314884e-05 2.77663256874196e-05 2.62432028896122e-05 2.72610061950801e-05 2.02458544396942e-05 1.4569198175895e-05 2.115890336326e-05 3.30777917862296e-05 3.10659173559568e-05 2.94950018479857e-05 2.63201879031723e-05 2.36735573247436e-05 2.5998189236779e-05 2.35342387768313e-05 -8.60837595412069e-05 -8.53458452703277e-05 -7.82792089894011e-05 -8.46294286493145e-05 -8.97034398098584e-05 0.000315966077365203 0.000307305023581979 0.000308583282521183 0.000315006153646639 0.000316424505143819 0.000318464927517936 0.000320668197013529 0.000328262753519472 0.000331239473113357 0.000334878246963117 0.000341441891430437 0.000745807736422982 0.000352659511793147 0.000356123805996135 0.000355691115743368 6.61409770283949e-06
"AgeGr70-74" 1.62022461135768e-05 -3.47074632469083e-05 1.4870705635094e-05 2.67629187431206e-05 2.41712226746476e-05 -2.06040066986062e-05 -5.47821886290233e-05 -7.72549687266043e-05 -0.000102975916866045 -2.43547343119768e-05 1.22746480332101e-05 2.04680142564391e-05 2.34405594810707e-05 2.48383667104568e-05 1.93992254212422e-05 2.91289885232515e-05 1.81625526281113e-05 -7.40442183343457e-06 -3.20137558195102e-05 -3.08446458967244e-05 -6.99481262075203e-06 1.37632548855473e-05 7.55966627534254e-06 -1.26825209074404e-05 -3.12445540139436e-05 -5.53999943476568e-05 2.60464613599286e-05 4.36787392238228e-05 3.79536801851696e-05 2.78122770157598e-05 2.57897875833751e-05 2.79443946701744e-05 1.7904359953948e-05 4.57702011797253e-06 2.23693260379708e-05 3.82902773851422e-05 3.39854811661124e-05 2.99740776065797e-05 2.25553017391171e-05 1.50838766353939e-05 3.248838038083e-05 2.80589374166665e-05 -0.000116086603385172 -0.000116797064090863 -0.000105688174241609 -0.000120197871545335 -0.000133911568480064 0.000314309564247738 0.000304619385973769 0.000305821075576014 0.000313164130772843 0.000314977083102227 0.000317320611309165 0.000319999753437003 0.000328944679532574 0.0003324770901141 0.000336966947256888 0.000345082180126919 0.000352659511793147 0.000762863952858659 0.000365385333700045 0.000365644596522821 9.37531986896086e-06
