"(Intercept)" "Immunity_other" "Immunityboost_001-061" "Immunityboost_062-122" "Immunityboost_123-183" "Immunityboost_184-244" "Immunityboost_245-305" "Immunityboost_306-366" "Immunityfull_001-061" "Immunityfull_062-122" "Immunityfull_123-183" "Immunityfull_184-244" "Immunityfull_245-305" "Immunityfull_306-366" "Immunityfull_367-427" "Immunityfull_428-488" "Immunityfull_489-549" "Immunityhybridboost_001-061" "Immunityhybridboost_062-122" "Immunityhybridboost_123-183" "Immunityhybridboost_184-244" "Immunityhybridboost_245-305" "Immunityhybridboost_306-366" "Immunityhybridfull_001-061" "Immunityhybridfull_062-122" "Immunityhybridfull_123-183" "Immunityhybridfull_184-244" "Immunityhybridfull_245-305" "Immunityhybridfull_306-366" "Immunityhybridfull_367-427" "Immunityhybridfull_428-488" "Immunityhybridfull_489-549" "Immunityinf_062-122" "Immunityinf_123-183" "Immunityinf_184-244" "Immunityinf_245-305" "Immunityinf_306-366" "Immunityinf_367-427" "Immunityinf_428-488" "Immunityinf_489-549" "Immunitysecboost_001-061" "Immunitysecboost_062-122" "DCCI1" "DCCI2" "DCCI3" "DCCI4" "DCCI5" "DCCI6+" "AgeGr18-24" "AgeGr25-29" "AgeGr30-34" "AgeGr35-39" "AgeGr45-49" "AgeGr50-54" "AgeGr55-59" "AgeGr60-64" "AgeGr65-69" "AgeGr70-74" "AgeGr75-79" "AgeGr80+" "SexM"
"Immunitysecboost_062-122" -0.000221654812844354 0.000317606125043378 0.0003251186041105 0.000396514926364251 0.000421688545597535 0.000394241544716565 0.000440037958115587 0.00046326193498873 0.00028077834797445 0.000285106311464983 0.000263295482377003 0.000290691118355503 0.000334293495563853 0.000335854948382002 0.000337885452610328 0.00039058214934361 0.00041246358387663 0.000303375618257283 0.000348457335161826 0.000348897888046988 0.000341880537962897 0.000382034184375418 0.000419167305163318 0.000265441447783767 0.000291138485387192 0.000273157768110736 0.000279305027483998 0.000303079759705453 0.000304403503882259 0.000301088683437436 0.000330689644289717 0.00035635371149871 0.000267435322088893 0.000272740821046969 0.000271021120101758 0.000277891839292105 0.000278186786659832 0.000282778897666015 0.000282679814275137 0.000294982687536152 0.000470825522182978 0.525926482938505 -1.6292850778785e-05 -9.62993080401653e-06 -9.58367746211399e-06 0.000115945066854692 -0.000218568067097184 4.57396332489323e-06 1.37313493062634e-05 3.95337918422184e-05 2.8425018140945e-05 1.5418474697895e-05 -1.28068119956126e-05 -2.68260656001338e-05 -4.41298639054827e-05 -0.00016837800188601 -0.00024761294115255 -0.000185926986113958 -0.000378564728406003 -0.000218426491167812 -3.28324488539959e-05
"DCCI1" -0.000183532725109847 -1.54277513057635e-05 -9.18700859751951e-06 -1.28383906804774e-05 -1.47776377227132e-05 -1.51671786853916e-05 -1.34693623667078e-05 -1.47865899898392e-05 -9.88825591982561e-07 -3.80929221235396e-06 -2.23737089022247e-06 -1.82517716319312e-06 -8.9651715625774e-06 -1.04950423437161e-05 -1.06036228339076e-05 -1.67353065883711e-05 -1.40390081528893e-05 -1.43719219434867e-05 -1.87835563563379e-05 -1.74311851969285e-05 -1.84292277927395e-05 -1.85827794850195e-05 -1.41209890770318e-05 -1.25066276574856e-05 -1.45254335813297e-05 -1.12336636149043e-05 -1.1313130948248e-05 -1.61832165156468e-05 -1.63431229950409e-05 -1.67803900110996e-05 -1.85568107652266e-05 4.99643311307434e-06 -9.76467003669207e-06 -1.21842425396795e-05 -1.34108521912687e-05 -9.13759733658063e-06 -5.96418093966847e-06 -9.0988071056414e-06 -1.10276187180218e-05 -1.66739145466216e-05 -1.28577636837095e-05 -1.6292850778785e-05 0.000449156923040899 0.000223070626468203 0.00023218549872266 0.000238701763174727 0.000242694527931609 0.000241365756723513 3.20808770581641e-05 2.02091498111162e-05 2.06751291358501e-05 1.20252875820759e-05 -8.38219097727746e-06 -2.0340065438547e-05 -3.3143065206257e-05 -4.45600992441182e-05 -5.51586293770319e-05 -5.89962705724609e-05 -5.81355707422681e-05 -5.89665614282198e-05 5.88827705423543e-06
"DCCI2" -0.00016746294761164 -1.92034628770637e-05 -1.06768605874262e-05 -2.09698423695141e-05 -2.23245031336124e-05 -2.26975717950533e-05 -2.33934703452275e-05 -2.08434534495372e-05 -2.64021371966929e-06 -2.76521091148645e-06 -3.07064518767974e-07 5.94460017193843e-07 -9.53772394230673e-06 -1.54859442088788e-05 -1.04230947716069e-05 -2.06840670489705e-05 -3.52484839822628e-05 -1.77388540171501e-05 -2.42615122036266e-05 -2.64816859080552e-05 -2.60981432611562e-05 -2.78909467222226e-05 -3.19894962294912e-05 -1.16142061844641e-05 -1.42498474585148e-05 -1.19964251163286e-05 -1.0738871848592e-05 -2.08512197730609e-05 -2.18147997100219e-05 -8.58621165229345e-06 -2.01755287308274e-05 -2.29616554057306e-05 -1.07984309396375e-05 -1.16016839331145e-05 -1.06945896317071e-05 -1.26753481855369e-05 -6.75830849968211e-06 -1.19734866864343e-05 -9.13269376578012e-06 -1.75659584443682e-05 -2.39876380275169e-05 -9.62993080401653e-06 0.000223070626468203 0.000673493640924315 0.000278430278288911 0.000295347025908131 0.000306449840356909 0.000303664588642138 6.41733118080429e-05 4.19543757485737e-05 3.23191414049745e-05 1.7008007219574e-05 -1.80162671676422e-05 -4.45889519239933e-05 -7.14903710287541e-05 -0.000101019817767005 -0.00012727313437023 -0.000144103105810213 -0.000152281096512485 -0.000152704773891796 8.38325222488299e-06
"DCCI3" -0.0001534815989565 -2.25654289978109e-05 -1.05973270033263e-05 -2.36032246326394e-05 -2.63200693901229e-05 -2.48752113728115e-05 -2.59019281475302e-05 -2.76215161193677e-05 -3.49213124686535e-06 -3.71695064868831e-06 4.01214181740617e-07 2.26128217130531e-06 -1.3268273359336e-05 -1.72361657260088e-05 -1.57552864842579e-05 -1.84959595191869e-05 -4.81952478854016e-05 -1.53573999641838e-05 -2.63255535008615e-05 -3.1817198759191e-05 -2.75406409897017e-05 -3.26732757573368e-05 -3.37200172382366e-05 -1.12989076946074e-05 -1.98296139185332e-05 -7.86584028568996e-06 -1.02385962935819e-05 -2.59707143025674e-05 -1.42286783824717e-05 -1.81043957730953e-05 -3.65089148779519e-05 1.66814765834355e-05 -1.28185157877354e-05 -4.2461753805592e-06 -1.91529764634492e-05 -7.53217500214701e-06 -7.04561855569384e-06 -8.16995850335606e-06 -1.21137335799451e-05 -1.95945129036703e-05 -5.68394178547114e-05 -9.58367746211399e-06 0.00023218549872266 0.000278430278288911 0.000999315288802705 0.000340702164500717 0.000359994639458675 0.0003571311596281 5.73014485355264e-05 3.96470325428223e-05 3.15989252280135e-05 1.84751368723721e-05 -2.10513092230713e-05 -5.19092287039945e-05 -8.63783495154097e-05 -0.00013255644177576 -0.000176399521664138 -0.000208171736139328 -0.000234961203762236 -0.000250374250705714 4.51975452779516e-06
"DCCI4" -0.000145053634373969 -2.77905673074741e-05 -9.91399372310057e-06 -2.2288087787417e-05 -2.80277282888128e-05 -2.19114206562013e-05 -2.6071271055479e-05 -2.69841780010186e-05 -4.08587700521729e-06 -3.5815982410927e-06 1.43368598266829e-06 3.14274663579827e-06 -1.44063249996018e-05 -1.56600493512979e-05 -1.64268472352929e-05 -2.30959976642754e-05 -9.1874737858381e-06 -1.43678995201659e-05 -3.59051672165759e-05 -3.57966961875339e-05 -2.97302983601047e-05 -2.74262156527554e-05 -4.58737445916601e-05 -2.6544019974514e-05 -2.49831432413805e-05 -1.33006386341248e-05 -1.26196610533364e-05 -1.92705099033187e-05 -2.33394297193703e-05 -2.55752535512049e-05 -9.58534522947255e-06 -1.4247710186713e-05 -1.68340451907819e-05 -8.6014771147488e-06 -1.57727005093246e-05 -1.0275538433536e-05 -1.41023628046344e-05 -8.42352435390493e-06 -8.71098278022461e-06 -1.29765500150763e-05 -5.88052563191992e-05 0.000115945066854692 0.000238701763174727 0.000295347025908131 0.000340702164500717 0.00151758156059761 0.000405177097992469 0.000402874889988396 5.30840814763417e-05 3.71109781549019e-05 3.04061679708383e-05 1.71186468762501e-05 -2.01733404456121e-05 -5.16773429552179e-05 -8.84026710663614e-05 -0.000143476004383158 -0.000207757109722332 -0.000259581004904565 -0.000305952938771959 -0.000339179590569619 -4.68734021271069e-07
"DCCI5" -0.000139734212361978 -3.4231092272125e-05 -7.57899867751692e-06 -2.03540636569904e-05 -2.31606396114131e-05 -1.91635960665994e-05 -2.46000753145239e-05 -1.46985795579638e-05 1.89200580551992e-06 -1.99214856552455e-06 2.82656486593998e-06 3.25301826454729e-06 -9.30427425617242e-06 -1.47905919131064e-05 -2.16608342212054e-05 -2.45414663199811e-05 -1.97106095693771e-05 -1.51503626338326e-05 -3.64223381707802e-05 -4.87507241615247e-05 -3.53615049018815e-05 -4.59894706224267e-05 -0.000137296562899545 -1.84653165394558e-05 -1.99484980159623e-05 -3.70069203411708e-06 -9.85272676447489e-06 -2.08714496461723e-05 -3.21105427929208e-05 3.62843714676187e-06 -5.28642751737723e-05 -5.37942569345829e-05 -1.67859540272415e-05 -5.6656912998112e-06 -5.81155728300165e-06 -5.72658171309449e-06 -1.01472836084228e-05 -6.30367190239807e-06 -5.85301257622068e-06 -2.00980761233616e-05 -5.79752523157131e-05 -0.000218568067097184 0.000242694527931609 0.000306449840356909 0.000359994639458675 0.000405177097992469 0.00238163588558478 0.000438757946243644 4.87424300409531e-05 3.44247903321431e-05 2.74529133461911e-05 1.53149111974905e-05 -1.9899210076215e-05 -5.14372724823057e-05 -8.76114850641972e-05 -0.000145603073600531 -0.000212663900663599 -0.000292268514432095 -0.00035567130677894 -0.000422493769933865 -7.25400597370593e-06
"DCCI6+" -0.000143161263497692 -3.47051465630068e-05 -7.34435250543682e-06 -2.02339843460687e-05 -3.11117471627122e-05 -1.6920998726077e-05 -1.04562816368215e-05 -1.83777391403373e-05 -5.70857224833445e-06 -5.93124425463306e-08 2.26798572418723e-06 5.10849639188615e-06 -1.43857547746637e-05 -1.80915974909242e-05 -1.95411252695296e-05 -3.84386915419837e-05 -1.80614830770352e-07 -1.30167862105722e-05 -5.63593900653148e-05 -6.21801586420832e-05 -3.08881435350556e-05 -5.13332058641608e-05 -7.26454683093087e-05 -1.12252082945111e-05 -2.90956612238296e-05 -6.58681711062681e-06 -9.0231767307738e-06 -2.24588464229228e-05 -2.29520905222631e-05 -8.17969437899561e-06 -9.83053454010617e-06 -3.98186988100167e-05 -1.55899239271823e-05 -8.07052837521416e-06 -1.23060831971541e-05 -1.05145442892895e-05 -5.89941282671413e-06 -3.74965554657e-06 -8.50411217648685e-06 -1.95155934581049e-05 -6.27883167841946e-05 4.57396332489323e-06 0.000241365756723513 0.000303664588642138 0.0003571311596281 0.000402874889988396 0.000438757946243644 0.00166947194802753 5.09210010976605e-05 3.50425587985671e-05 2.9290490058117e-05 1.66490800484233e-05 -1.82383878685353e-05 -4.76834282787316e-05 -7.83227175362955e-05 -0.00013286771406142 -0.000200064586092293 -0.000271198805832734 -0.000348523559281589 -0.000437140543233253 -8.45033974954554e-06
"AgeGr18-24" -0.000752810113686373 -6.1478274454969e-06 5.30258602309772e-05 4.43739620298129e-05 3.63052220513911e-05 3.9214531386928e-05 3.60742013536261e-05 3.37301858402259e-05 -7.47096219519511e-05 -7.72981089440594e-05 -0.00016012057065062 3.28682588456442e-05 4.02651564116366e-05 -1.05811449958678e-05 2.42252379759863e-05 4.45798604068982e-05 2.59935247508763e-05 6.40790455149157e-05 5.489467403556e-05 4.24493052300362e-05 5.69923404043002e-05 4.61545925363001e-05 4.98249900911778e-05 -3.64648580809986e-05 2.21721300662785e-05 -4.0944969607622e-05 4.73547522242098e-05 6.06038116533383e-05 3.33670281963973e-05 4.14024835702195e-05 5.75830061581224e-05 4.28015863575831e-05 -1.12532244685875e-05 1.328231708435e-06 1.74710004019435e-05 3.70317905679879e-05 2.92788600697777e-05 3.80410946107703e-05 2.78595296117923e-05 3.53182445873199e-05 3.01657059475235e-05 1.37313493062634e-05 3.20808770581641e-05 6.41733118080429e-05 5.73014485355264e-05 5.30840814763417e-05 4.87424300409531e-05 5.09210010976605e-05 0.00304081895131871 0.000752435406920823 0.000745472145697272 0.000737498573193224 0.000716646837811212 0.000708884611203231 0.000701826108354726 0.000693569844148457 0.000686415686037538 0.000681159881661096 0.000678320610963356 0.000679281320787968 -8.90007372618668e-06
"AgeGr25-29" -0.000763074060467681 6.79844948579591e-06 6.63896842920574e-05 5.10472439138171e-05 4.1755947919419e-05 4.81574638609797e-05 4.50772973514618e-05 4.17684901074161e-05 -4.636424811433e-05 -4.06425294697563e-05 -5.86684876588791e-05 5.53381719002671e-05 4.28743853849719e-05 -4.792627999543e-06 4.21021618075549e-05 5.18213009261304e-05 3.68845194736841e-05 7.73932484550099e-05 6.19809014798285e-05 5.08263622738734e-05 6.39267522795246e-05 5.72788061986182e-05 6.16838599095348e-05 1.02214791811817e-05 4.55734763471076e-05 1.97173946431962e-05 6.60817075531443e-05 6.98386738168304e-05 3.2334610305048e-05 6.46185677305314e-05 6.52116091064602e-05 3.17055920814879e-05 2.5314183588869e-05 1.30180167273434e-05 1.51164676783844e-05 4.95444906474812e-05 3.26220617980507e-05 3.6102162479478e-05 2.62703257694429e-05 3.11733433404183e-05 3.8454527474375e-05 3.95337918422184e-05 2.02091498111162e-05 4.19543757485737e-05 3.96470325428223e-05 3.71109781549019e-05 3.44247903321431e-05 3.50425587985671e-05 0.000752435406920823 0.00242090703306116 0.000741420361265585 0.000734987909873566 0.00071981336594992 0.00071510433464452 0.000710523411960391 0.000704820426465486 0.00069982353862574 0.000696686650807011 0.000694938069074419 0.00069683670366641 -8.01734721513888e-06
"AgeGr30-34" -0.000761059398639625 5.488477041451e-06 5.43984940844191e-05 4.42165912706615e-05 3.84542506850467e-05 4.00544588729018e-05 3.91282736689698e-05 3.78021626488752e-05 -3.62990277455874e-05 -2.78301198617745e-05 -2.76756781421098e-05 4.66663886347693e-05 4.24630412143067e-05 9.73265118019876e-06 3.48703506321882e-05 5.184916322304e-05 2.95765412270854e-05 7.21332533733435e-05 5.9163533561155e-05 4.33796387113288e-05 5.77977008604366e-05 4.97953550344687e-05 5.51963981237175e-05 1.39377846403695e-05 5.08748780093528e-05 3.26316608921908e-05 6.00645377495274e-05 6.591454166295e-05 4.68963476695918e-05 5.47688681130918e-05 6.00249491811633e-05 4.8366251062961e-05 2.22163050829411e-05 1.57548712311493e-05 1.15794666267119e-05 3.93294402828453e-05 3.24115886862007e-05 3.22691584888813e-05 2.55759189768383e-05 3.01137684473364e-05 3.34108607979974e-05 2.8425018140945e-05 2.06751291358501e-05 3.23191414049745e-05 3.15989252280135e-05 3.04061679708383e-05 2.74529133461911e-05 2.9290490058117e-05 0.000745472145697272 0.000741420361265585 0.00194369582142897 0.000733125886532936 0.000721322324610916 0.000717786944538962 0.000714314442992094 0.000710044864163718 0.000706354540458686 0.000703894427848865 0.000702518512018441 0.000704054875484347 -6.96638849190843e-06
"AgeGr35-39" -0.000745689665575584 1.61764096975414e-06 3.12072789384488e-05 2.62370228505515e-05 2.49935513352781e-05 2.50767857382033e-05 2.3274310736371e-05 2.37415379785241e-05 -1.96470329034429e-05 -1.41885911352669e-05 -1.84822444626258e-05 2.75148660439492e-05 2.60412919403759e-05 4.22277865427145e-06 1.71159918305804e-05 3.32830801285934e-05 1.44724645596883e-05 4.27687479278771e-05 3.60143732465726e-05 2.48059749064583e-05 3.45734431141216e-05 3.040771137026e-05 3.51492626685661e-05 3.92902223305405e-06 2.34300051506891e-05 1.28800479911491e-05 3.36491545988928e-05 3.61283154936097e-05 1.8906646068599e-05 3.19672554253126e-05 3.82913048319224e-05 1.30938417746681e-05 4.03439066125379e-07 2.05309727928765e-07 -1.79849842050818e-06 1.78876389662195e-05 1.65234334783134e-05 1.55860419979178e-05 1.46482258116734e-05 1.47306368109629e-05 2.21043612237578e-05 1.5418474697895e-05 1.20252875820759e-05 1.7008007219574e-05 1.84751368723721e-05 1.71186468762501e-05 1.53149111974905e-05 1.66490800484233e-05 0.000737498573193224 0.000734987909873566 0.000733125886532936 0.00171778010008671 0.000723115084665381 0.000720945817089171 0.000718822691447306 0.000716144765976407 0.000713799424891749 0.000712182311049381 0.000711280464175194 0.000712287031822126 -3.53875750732313e-06
"AgeGr45-49" -0.000718633879655954 4.30980146411879e-06 -1.13392081318082e-05 -1.91134398778289e-05 -1.59361603100429e-05 -1.96807955275489e-05 -1.8799454296817e-05 -1.57224317351341e-05 1.42141923091667e-05 4.47316215711026e-06 2.69588795198744e-05 -3.19000216574628e-06 -1.36160751232428e-05 -7.71678550403385e-06 -8.78759232998681e-06 -2.3412374997452e-05 -1.37791272003971e-05 -1.12269731530485e-05 -2.12860492443536e-05 -1.6756947447186e-05 -2.15669838018257e-05 -2.83850212724111e-05 -1.00883790986363e-05 8.53635417969506e-06 1.15687373558162e-05 1.61627830209232e-05 -6.55313665459354e-06 -5.06342853668859e-06 -1.77617091093742e-05 -1.4823277852903e-05 -3.60118446293456e-05 -1.72280472480283e-05 2.2838835318553e-05 5.51298053087684e-06 1.44669250593095e-05 6.2937543632358e-06 1.84190793943825e-06 2.09959908802366e-06 -1.09777650044563e-05 -1.01105625342106e-05 -1.38200394828138e-05 -1.28068119956126e-05 -8.38219097727746e-06 -1.80162671676422e-05 -2.10513092230713e-05 -2.01733404456121e-05 -1.9899210076215e-05 -1.82383878685353e-05 0.000716646837811212 0.00071981336594992 0.000721322324610916 0.000723115084665381 0.00128960204981712 0.000731640574308708 0.000734454531487057 0.000738152338248441 0.000741695700518429 0.000744568047080057 0.000746312595138512 0.000746387773785936 4.55577525348874e-06
"AgeGr50-54" -0.000711407053906914 7.69703724725112e-07 -1.32878861139886e-05 -3.1900710691404e-05 -2.74658532936912e-05 -3.35071493006426e-05 -3.43294108288216e-05 -3.20201977580841e-05 1.97858246401818e-05 1.26726455047707e-05 4.58500982723275e-05 5.39346810579339e-06 -2.60603653435214e-05 -1.54293874375571e-05 -1.66601199165033e-05 -3.48415690279424e-05 -3.25680946531181e-05 -9.46008427281829e-06 -3.20835941615805e-05 -3.14657174224802e-05 -3.02750629320482e-05 -4.85866739311774e-05 -2.45815725062039e-05 3.58809149645118e-05 2.60226004899428e-05 3.45338225948998e-05 5.49376527704383e-06 -1.23986739949446e-05 -2.03132644169726e-05 -2.86556536069258e-05 -5.02834742628478e-05 -9.14545090069069e-05 5.08587781000049e-05 2.03764901928952e-05 2.67352596247854e-05 1.90187666489398e-05 7.13300911982513e-06 9.8577431997566e-07 -1.24215261951675e-05 -2.24326154200245e-05 -2.21947662846149e-05 -2.68260656001338e-05 -2.0340065438547e-05 -4.45889519239933e-05 -5.19092287039945e-05 -5.16773429552179e-05 -5.14372724823057e-05 -4.76834282787316e-05 0.000708884611203231 0.00071510433464452 0.000717786944538962 0.000720945817089171 0.000731640574308708 0.00137859526161655 0.000743962159929417 0.000752358702412745 0.000760469624037177 0.000767401523809764 0.000771882296892121 0.000773081927217409 6.44892194804521e-06
"AgeGr55-59" -0.000701539275740044 -1.24102466390057e-06 -1.88533613044527e-05 -5.46316345948414e-05 -4.3535133995986e-05 -5.12207731889466e-05 -5.60169907508011e-05 -4.84855974204937e-05 3.02617867603122e-05 1.95152942011225e-05 5.47947509623457e-05 1.88702194775917e-05 -3.61202986796396e-05 -1.65422895881127e-05 -2.48730006649092e-05 -5.48807169604346e-05 -4.46005932089837e-05 2.35848116203113e-08 -3.77353622596989e-05 -3.98426014859711e-05 -3.82888926345337e-05 -6.7056708862942e-05 -4.97671884284657e-05 5.39452516524777e-05 3.93052187272069e-05 4.6912666100055e-05 1.86401285876895e-05 -6.51484556433849e-06 -1.29026334400754e-05 -1.67191126250497e-05 -8.23050459310635e-05 -4.73450291036296e-05 5.92609027634258e-05 3.09545162636075e-05 3.8153134916751e-05 3.10304751729229e-05 2.22849552594051e-05 8.31458145751961e-06 -1.79541676272328e-06 -2.24661944938748e-05 -4.67467321265863e-05 -4.41298639054827e-05 -3.3143065206257e-05 -7.14903710287541e-05 -8.63783495154097e-05 -8.84026710663614e-05 -8.76114850641972e-05 -7.83227175362955e-05 0.000701826108354726 0.000710523411960391 0.000714314442992094 0.000718822691447306 0.000734454531487057 0.000743962159929417 0.00134030489623644 0.000768967655399375 0.000782966201692665 0.000794729979616831 0.000802247743681816 0.000804116596291178 5.15357013018423e-06
"AgeGr60-64" -0.000686242583876222 -2.38903857082752e-06 -2.58659354562376e-05 -9.37043902697993e-05 -7.55179351932905e-05 -8.17720148753814e-05 -0.000100896618075497 -7.96826920380502e-05 3.32590039163269e-05 2.70155466368532e-05 5.95259330184331e-05 2.95189088113616e-05 -3.11593645892591e-05 -1.85453205576778e-05 -2.47811997128296e-05 -6.51811242806357e-05 -6.46587125081955e-05 1.02342333335634e-05 -5.14694650963429e-05 -3.93165333095672e-05 -4.8331760232618e-05 -9.28764820945689e-05 -3.85252420401862e-05 7.56890946905814e-05 4.37793405578277e-05 5.74515099348239e-05 4.41678164567876e-05 5.55979016879229e-06 -3.03433158102067e-06 -1.45550186437042e-05 -4.49522212779516e-05 -8.65554608681847e-05 7.28676104538747e-05 4.56200094154926e-05 5.29065802114144e-05 4.7844526610482e-05 3.39054108535036e-05 2.54466963752722e-05 2.12813724518238e-05 1.77855483054106e-06 -9.58972597793884e-05 -0.00016837800188601 -4.45600992441182e-05 -0.000101019817767005 -0.00013255644177576 -0.000143476004383158 -0.000145603073600531 -0.00013286771406142 0.000693569844148457 0.000704820426465486 0.000710044864163718 0.000716144765976407 0.000738152338248441 0.000752358702412745 0.000768967655399375 0.0015843334119267 0.0008174307007862 0.000837810131825347 0.000851110421105588 0.000854484836376315 -2.99956375034607e-06
"AgeGr65-69" -0.000675227118825634 5.49709619927508e-06 -2.82800491946391e-05 -0.000119443080665257 -0.000106577854868195 -0.000125122911453619 -0.00015383914025504 -0.000100518968504426 3.41494704850209e-05 2.57648270985947e-05 6.18557381051519e-05 3.66099507459627e-05 -3.2399075037421e-05 -1.73028776778869e-05 -3.4028041732853e-05 -9.50409878298959e-05 -5.33672049738726e-05 2.78312672107325e-05 -3.76642400270451e-05 -3.76620791952117e-05 -4.38211535058572e-05 -8.93155976012836e-05 -5.69160911781895e-05 8.41206639889983e-05 5.44768587163133e-05 6.9574424305917e-05 6.25511895249341e-05 2.56163171215587e-05 1.87020094320324e-05 1.42062469302072e-05 -3.5269483875034e-05 -3.25084188288819e-05 8.28448773645051e-05 5.53699354422993e-05 6.14503492564926e-05 5.37987587786072e-05 5.78721708853231e-05 4.80185832750741e-05 4.16511618517585e-05 2.1904994531054e-05 -0.000161774840829197 -0.00024761294115255 -5.51586293770319e-05 -0.00012727313437023 -0.000176399521664138 -0.000207757109722332 -0.000212663900663599 -0.000200064586092293 0.000686415686037538 0.00069982353862574 0.000706354540458686 0.000713799424891749 0.000741695700518429 0.000760469624037177 0.000782966201692665 0.0008174307007862 0.00162851987397366 0.000882183960734095 0.000902549850445194 0.000908500626775083 -2.87207207894754e-06
"AgeGr70-74" -0.000669195182006528 2.8228945683313e-06 -9.97630455722592e-06 -0.000135245766218148 -0.000166900597491873 -0.000136228618516902 -0.000205980790573118 -0.00021130805774955 3.99657547656829e-05 2.85759994512228e-05 6.79324562219592e-05 4.50371067565065e-05 -3.98002033966712e-05 -3.43336713263395e-05 -2.84167613185118e-05 -0.00011179918554838 -0.000112127716032783 4.05807406923766e-05 -3.82548495613591e-05 -4.53860330243847e-05 -3.3214299727939e-05 -0.000105850754554039 -0.000107504871247081 8.68698260433674e-05 5.9561360470475e-05 7.45502633605895e-05 6.92900016362263e-05 3.36971795186538e-05 1.96737777587691e-05 2.18420000101555e-05 -1.98393402615586e-05 -8.19600572475889e-05 8.67934415601183e-05 6.20827387993036e-05 7.20732528760832e-05 7.00680881981303e-05 6.2330155510988e-05 5.20214243363298e-05 4.52336719508749e-05 2.77825842110795e-05 -0.000225110806820268 -0.000185926986113958 -5.89962705724609e-05 -0.000144103105810213 -0.000208171736139328 -0.000259581004904565 -0.000292268514432095 -0.000271198805832734 0.000681159881661096 0.000696686650807011 0.000703894427848865 0.000712182311049381 0.000744568047080057 0.000767401523809764 0.000794729979616831 0.000837810131825347 0.000882183960734095 0.00172052830443237 0.00095485895027694 0.000966673911541648 -3.81975750294372e-06
"AgeGr75-79" -0.000667879939862901 -1.43559538358908e-06 2.75680905419289e-06 -0.000133669821742563 -0.000202763067595594 -0.000136254562036202 -0.000232660836716591 -0.000309681892828893 3.86262013812505e-05 2.91376004009841e-05 7.05559703921748e-05 4.81596295186308e-05 -3.94859060995771e-05 -4.98579916476784e-05 -3.74951580460267e-05 -0.000138670362133235 -0.00017963037012985 4.1129643938096e-05 -3.56952414455942e-05 -4.08353057188941e-05 -3.05096858613776e-05 -0.000102651364011699 -0.000152086137610603 8.03849381734372e-05 5.87060188826979e-05 7.54206564458425e-05 7.3776192840729e-05 3.59205445450156e-05 1.9828264646013e-05 2.44106663255035e-05 -2.15018485901489e-05 -7.43785265295737e-05 9.45415669392465e-05 6.89718139575652e-05 7.98586367613249e-05 7.66307730448629e-05 6.79517833785272e-05 5.70564403627476e-05 4.75572159533566e-05 3.43350112420625e-05 -0.000269821657344727 -0.000378564728406003 -5.81355707422681e-05 -0.000152281096512485 -0.000234961203762236 -0.000305952938771959 -0.00035567130677894 -0.000348523559281589 0.000678320610963356 0.000694938069074419 0.000702518512018441 0.000711280464175194 0.000746312595138512 0.000771882296892121 0.000802247743681816 0.000851110421105588 0.000902549850445194 0.00095485895027694 0.00197789880323522 0.00101270685076788 -8.67967576621129e-07
"AgeGr80+" -0.000684658018609233 -1.54190145349595e-05 2.68808427316143e-05 -0.000108823311833911 -0.000187714139075099 -8.81117192556087e-05 -0.00019982007249041 -0.000340111142054316 4.40988516368294e-05 4.18160600634926e-05 8.34296528362635e-05 6.62532530126257e-05 -1.27000753324316e-05 -9.0055912978104e-05 -3.08156050863103e-05 -0.000120575477321133 -0.000350367987360094 5.34504396383699e-05 -3.96058536039326e-05 -3.98048788074126e-05 9.6392925336121e-06 -8.18101138103111e-05 -0.000219912983116363 9.76115093809706e-05 7.77572734154476e-05 9.54954291234207e-05 8.81004389313703e-05 6.1177075466997e-05 3.45070955363458e-05 4.39998291422681e-05 9.90134357755407e-07 -0.000122334158456394 0.000100317128939488 8.2826238738552e-05 9.15462925259686e-05 8.92830752146404e-05 8.36180389302506e-05 7.0421444515596e-05 6.23145607765291e-05 4.54131505473008e-05 -0.000263112098210437 -0.000218426491167812 -5.89665614282198e-05 -0.000152704773891796 -0.000250374250705714 -0.000339179590569619 -0.000422493769933865 -0.000437140543233253 0.000679281320787968 0.00069683670366641 0.000704054875484347 0.000712287031822126 0.000746387773785936 0.000773081927217409 0.000804116596291178 0.000854484836376315 0.000908500626775083 0.000966673911541648 0.00101270685076788 0.0019102839834789 1.45254051352044e-05
