"Immunity_other" "Immunitybnew_001-061" "Immunitybnew_062-122" "Immunityboost_001-061" "Immunityboost_062-122" "Immunityboost_123-183" "Immunityboost_184-244" "Immunityboost_245-305" "Immunityboost_306-366" "Immunityboost_367-427" "Immunityboost_428-488" "Immunityboost_489-549" "Immunityfull_123-183" "Immunityfull_184-244" "Immunityfull_245-305" "Immunityfull_306-366" "Immunityfull_367-427" "Immunityfull_428-488" "Immunityfull_489-549" "Immunityhybridboost_001-061" "Immunityhybridboost_062-122" "Immunityhybridboost_123-183" "Immunityhybridboost_184-244" "Immunityhybridboost_245-305" "Immunityhybridboost_306-366" "Immunityhybridboost_367-427" "Immunityhybridboost_428-488" "Immunityhybridboost_489-549" "Immunityhybridfull_062-122" "Immunityhybridfull_123-183" "Immunityhybridfull_184-244" "Immunityhybridfull_245-305" "Immunityhybridfull_306-366" "Immunityhybridfull_367-427" "Immunityhybridfull_428-488" "Immunityhybridfull_489-549" "Immunityinf_123-183" "Immunityinf_184-244" "Immunityinf_245-305" "Immunityinf_306-366" "Immunityinf_367-427" "Immunityinf_428-488" "Immunityinf_489-549" "Immunitysecbnew_001-061" "Immunitysecbnew_062-122" "Immunitysecbnew_123-183" "Immunitysecbnew_184-244" "Immunitysecboost_001-061" "Immunitysecboost_062-122" "Immunitysecboost_123-183" "Immunitysecboost_184-244" "Immunitysecboost_245-305" "DCCI1" "DCCI2" "DCCI3" "DCCI4" "DCCI5" "DCCI6+" "DCCInodcci" "AgeGr18-24" "AgeGr25-29" "AgeGr30-34" "AgeGr35-39" "AgeGr45-49" "AgeGr50-54" "AgeGr55-59" "AgeGr60-64" "AgeGr65-69" "AgeGr70-74" "AgeGr75-79" "AgeGr80+" "SexM"
"Immunityhybridfull_062-122" 0.0007388869401629 0.00087643522639612 0.000749642384761361 0.000739601716474176 0.000789560291675535 0.000762057411473418 0.000713669552095412 0.000688479142797904 0.000781701661255782 0.000837575864179824 0.000644986159135697 0.000559640794704768 0.000735181458630136 0.000716794043073075 0.000759607103138428 0.000833226022016713 0.000766961942326319 0.000764602653900142 0.000812439494258571 0.000754126810695739 0.000790010358762116 0.000703443014599232 0.000708382214955772 0.000748195281844922 0.000823837734706374 0.000783510082640757 0.00064886460820514 0.000579770431614924 1.0008283019083 0.00077269004706007 0.000781287515248094 0.00079831392100852 0.000847150978941238 0.000832765027418413 0.00077671140318435 0.00078407761403561 0.000759879045164413 0.000781654000517791 0.000839899011426499 0.000881087091957885 0.000850002187801721 0.000748014773306947 0.000721822811533987 0.000855797411934856 0.000737371161055108 0.000590287294298384 0.000551347641117612 0.000715972175220284 0.000822317292962508 0.000713151960281407 0.000585946989362512 0.000540614902588799 -5.8284263748013e-05 -6.50854838873514e-05 -6.84064294119165e-05 -6.05781886803711e-05 -4.65570156877713e-05 7.98697673129231e-06 -0.000128921248981045 4.70963029601022e-05 -2.43259863580318e-05 -8.61430755724078e-06 -1.41524209908564e-06 2.60348657767918e-05 7.14324178788736e-05 0.000117626160269273 0.000223071170093775 0.000316502374077386 0.000352874933079346 0.00035644609345932 0.000466928841020775 5.16202407952647e-05
"Immunityhybridfull_123-183" 0.000683499113565558 0.000593317798749825 0.000629927922821178 0.000802084136550736 0.000849737186924176 0.00112801149755965 0.00120407113986764 0.000892017021486912 0.000618550258949936 0.000600976071476436 0.000607169653277719 0.000516033525280371 0.00114687762854426 0.00112854940420123 0.000881009187938529 0.000902389309185492 0.000992187320374501 0.000796319583488365 0.000694717591031918 0.000685391159158834 0.000645228587403851 0.000786700097428792 0.000892728144162455 0.000801199038801777 0.000648227380640933 0.000657662806020898 0.00063176304509954 0.000540519123706847 0.00077269004706007 1.0010465514617 0.00104954175438154 0.000936009409865351 0.000801974061065337 0.000825422356843669 0.00076109628192609 0.000710427297134606 0.00101551344148739 0.000977408128938422 0.00090872834798787 0.000778669017009059 0.000759086962144308 0.00080257683853591 0.000995280525842825 0.000555667695111956 0.000593695596271212 0.000563819246378598 0.000475370697973866 0.000686836297945738 0.000554882825679661 0.00057419382348466 0.000549065706173873 0.000470629732073799 -4.84273088418396e-05 -4.75215804424623e-05 -4.84000659296633e-05 -3.91711242269261e-05 -1.69195273269757e-05 3.77813614280396e-05 -9.54773903955339e-05 -1.05152527152352e-05 -5.5452519743394e-05 -3.72756488667626e-05 -2.27280261716809e-05 5.55142626956402e-05 0.000127814018663652 0.000208136024350231 0.000381855056556653 0.000517751627899996 0.000581377661131239 0.00061907314869214 0.000740551547436785 5.72939265711679e-05
"Immunityhybridfull_184-244" 0.000613741467871124 0.000544034959024533 0.000422368405075284 0.000929228873081339 0.00089206233682059 0.00110947945041463 0.00120344331262567 0.00101945313294844 0.000724600063862708 0.000446706029551276 0.000394148691781307 0.000358057929087626 0.00114064678339118 0.00118577082718147 0.00105155608511447 0.000960772618370673 0.00104947417229104 0.000904046862345705 0.000706458698199516 0.000756063014357927 0.000583796949691042 0.000701341158936471 0.000934724786125371 0.000913933068453724 0.000657913968560004 0.000489487670499194 0.000444552264815883 0.000404009096074978 0.000781287515248094 0.00104954175438154 0.334508893944467 0.00107055392672064 0.000880661173850446 0.00080733376563444 0.000734519629522178 0.00064944623755585 0.00101273610987388 0.00111410384438103 0.00103314959541899 0.000829561662846464 0.000651904268786244 0.000670230294351926 0.00102166221122612 0.000509064803944502 0.000377596458548392 0.000364234527368412 0.000365373386898195 0.000818576965724101 0.000507165780133672 0.000365501138594258 0.000347513736381118 0.000347772198690399 -3.94497556469582e-05 -3.79351294031188e-05 -3.32174893813661e-05 -1.83138594791573e-05 4.09300050569149e-06 6.27673854440278e-05 -4.88999712390264e-05 -0.000129908814999643 -1.76954228534143e-06 3.6756207145722e-05 7.82966018048208e-06 0.000123746521212648 0.000287864339945674 0.00043802791334558 0.000644895095198695 0.000814548414902596 0.000890716587734373 0.000936226788321894 0.00106320891351337 4.60477547034045e-05
"Immunityhybridfull_245-305" 0.000608623873339414 0.000671326265696032 0.00042911535256337 0.000925896973072055 0.000883043335723753 0.000965948051774742 0.00103775346326793 0.000971189841012271 0.000813123614862284 0.000528884333823452 0.000357175420660195 0.000309054178197779 0.000986837782687133 0.00104709568559699 0.00101950844106635 0.000945880291635941 0.000970567013201464 0.000899808854869946 0.000759435121041395 0.000804108769392883 0.000640822052068701 0.000656222320687319 0.000868480783347868 0.000911744569902695 0.000732268431896404 0.000502249100785549 0.00039157033476402 0.000350969457209353 0.00079831392100852 0.000936009409865351 0.00107055392672064 0.143885384288221 0.000899003846882134 0.00078977852189442 0.000709933602680369 0.000647048495375222 0.00091045134339048 0.00103733042172941 0.00101141440422315 0.000855181434504805 0.000640729856036491 0.000584304000434762 0.000903059727275575 0.000651394720811636 0.000400546327438946 0.000317882997892467 0.000330598328822058 0.000858043227349104 0.000627330894491425 0.000385618724153268 0.000305345608859511 0.000310253386482321 -4.09065305774226e-05 -4.41876048725781e-05 -3.506380752265e-05 -1.97296102571584e-05 4.65441470359751e-06 6.50985653580189e-05 -6.34603576356834e-05 -1.26405500496386e-05 0.000117781514508657 0.000130608946145019 7.04623947952057e-05 8.59874090601926e-05 0.000229427656413016 0.000340121899486957 0.000482925554037446 0.00060809191699511 0.000674227110397749 0.000713549139386722 0.000848617032965852 2.94836590474829e-05
"Immunityhybridfull_306-366" 0.000699085060549433 0.000852732889171453 0.000650969950573346 0.00082104225086748 0.000829850269349462 0.000779943202513966 0.000748735280578082 0.000772019880815532 0.0008473552363257 0.000757626623598818 0.000532047896024094 0.000412505378770699 0.0007583904012515 0.000777660731471664 0.000874713357426532 0.000892560448562122 0.000828016412525287 0.000841123219442312 0.000825606649239749 0.000797963643564626 0.000762641807684437 0.000665285664161021 0.000745545683204628 0.000822711620303271 0.000840819961106113 0.000702017742315985 0.000540801767949513 0.000439980220319421 0.000847150978941238 0.000801974061065337 0.000880661173850446 0.000899003846882134 0.0918247857601329 0.000845975456200435 0.000779904853292675 0.000751742042482968 0.000782316884127884 0.000882043952897684 0.000935951048683117 0.000935628389724983 0.000810173363285632 0.000691437260319311 0.000749723647688264 0.00083125969338805 0.000631175514283571 0.00046110728038698 0.000395039851066019 0.000792303269964706 0.000797370487068366 0.000601174284207006 0.000453443652569038 0.000384457657121749 -4.25419500138334e-05 -4.71980409778626e-05 -3.8046589157236e-05 -2.25546990805643e-05 4.00779680992257e-06 6.3701482483778e-05 -7.97978139919996e-05 -8.880476495924e-06 0.000107892051905699 0.00012738652579413 7.37733091242314e-05 6.31365940363606e-05 0.000188114762315692 0.000280384186366945 0.000405536470914568 0.00052628398127267 0.000579991952953673 0.000607928409202858 0.000737839043727508 2.59063485884764e-05
"Immunityhybridfull_367-427" 0.000830156136022294 0.000830371317476245 0.000927070868041409 0.000668399134959122 0.000760989856060973 0.00073933290515127 0.000682599988762482 0.000638735831891803 0.00067708878827785 0.000898588140177105 0.000875542032946447 0.000733298655698803 0.000715319321236627 0.000700026974133427 0.000725845544507433 0.000809737413869173 0.000789981890782371 0.000749284381055584 0.000797048921478349 0.00068685634620898 0.000796343664346001 0.000787307698337929 0.000725243090345016 0.000708908885895836 0.000805522252497479 0.000945209529741425 0.00088744846221378 0.000741432009867476 0.000832765027418413 0.000825422356843669 0.00080733376563444 0.00078977852189442 0.000845975456200435 0.112041990905414 0.000901809132074115 0.000893619958262601 0.000804162720229262 0.000802095298507418 0.000839771614989152 0.000922885537011053 0.00103289979674603 0.000991442226692264 0.000799323799134136 0.000785124821687777 0.00089460577511482 0.000816482967397894 0.00063565752304825 0.000621114803234762 0.000770103628378235 0.000866431959603871 0.000800438373103699 0.000647541741727729 -4.0054543085427e-05 -4.38461945100331e-05 -3.49017100407296e-05 -1.67385478564472e-05 7.86743457532305e-06 6.67487854262516e-05 -9.06170648687888e-05 -3.78823164363874e-05 8.35743369086795e-05 0.000111787125219531 6.20012358170111e-05 6.72785606868422e-05 0.000197028188563355 0.000306469182220738 0.000457934675762598 0.000608124871806962 0.00066529405701917 0.000693078750233505 0.000814239247945638 2.79233906157495e-05
"Immunityhybridfull_428-488" 0.000915816278713204 0.000723300026637191 0.00100458742855556 0.000616359055081528 0.000671528650142533 0.000649864651270551 0.000567421871661023 0.000578383730573965 0.000636904471173095 0.000826363005225749 0.00112029307861737 0.00110167575112518 0.000620805835465039 0.000593726057615336 0.000666456146769875 0.000707442739379032 0.000711487463150233 0.000731071404599152 0.000737554507100212 0.000644480161495395 0.000761898638395604 0.000832345629253286 0.000727605798315587 0.000669078443417157 0.000765540472001142 0.00100717400243627 0.00116263773483431 0.00111287997235804 0.00077671140318435 0.00076109628192609 0.000734519629522178 0.000709933602680369 0.000779904853292675 0.000901809132074115 0.200979746892753 0.000962331199957128 0.000747060944045171 0.000749623790403905 0.000757611934783167 0.000866210559066536 0.001068444980841 0.00116700592133186 0.000826478815788476 0.000681633867707269 0.000960277380811161 0.00112958762517637 0.00104729902541983 0.000585783453638844 0.000693182254382693 0.000960714641156596 0.00110772120548199 0.00104915519892253 -4.24754877630052e-05 -4.87033444895536e-05 -3.97162784794095e-05 -2.32616165977763e-05 2.53579887027982e-06 5.9288903423803e-05 -0.000126350713206936 9.41265016899243e-05 0.000161940710660261 0.000164174869398067 9.609868868849e-05 1.28415306678675e-05 9.9500297942429e-05 0.000182726943209451 0.000308877433675181 0.000449112550734637 0.00050187223001254 0.000522738855651198 0.000637967410123357 2.76631738851228e-05
"Immunityhybridfull_489-549" 0.000967496462482455 0.000817315359755666 0.00100223956513465 0.000557269383818815 0.000655420266869247 0.000590210820209818 0.000498085263190404 0.000500295839841734 0.000621333640381705 0.000909644025237289 0.00110162475427953 0.00138727526443651 0.000560893732818737 0.00051912881122715 0.000580382593322264 0.000687415740649771 0.000649406127229764 0.000675187632980079 0.000769260650047963 0.000631432086344477 0.000793765495255528 0.000821762238366116 0.000690617226541726 0.000630152074382013 0.000783834529894876 0.00104351292647533 0.00120636451738163 0.00145656157826357 0.00078407761403561 0.000710427297134606 0.00064944623755585 0.000647048495375222 0.000751742042482968 0.000893619958262601 0.000962331199957128 0.20104577675021 0.000702201344165351 0.000669352189210638 0.000714740200486173 0.000850219342422694 0.00109613078160273 0.00117787185616219 0.000833405592742401 0.00077727401016701 0.000967365718130069 0.00119414854373377 0.00157261462432035 0.000537423100739687 0.000763490351601005 0.000982536163924036 0.00118076219142807 0.00152438313213137 -4.39994303328954e-05 -5.33792367710382e-05 -4.73848719896953e-05 -3.38476466632184e-05 -5.16395209200441e-06 4.04557239197986e-05 -0.000155931787331541 9.0319559694181e-05 0.000128760294642338 0.000137958692326924 8.40135172634149e-05 -1.39905828350161e-05 4.4883865549544e-05 0.000107368212355279 0.000218001364395263 0.000352789303716825 0.000391209262097001 0.000398270051583288 0.000494887406759557 3.27195553275553e-05
"Immunityinf_123-183" 0.000733616108583406 0.000615284497414912 0.000653981482292845 0.000818103574971732 0.000860584592465085 0.00110585152475861 0.00117869422305366 0.000893651423332139 0.000629653199916018 0.000614475663119997 0.000622571607708097 0.000538623445267712 0.00116755758310505 0.00112707428303304 0.000897283893898012 0.000916454701011681 0.00099276000551031 0.000803195261196963 0.000707778905086756 0.000692216915490782 0.000652743133429807 0.000787639535964963 0.00088489953052023 0.000799153319042417 0.000650953306121771 0.000660943032011565 0.000639475847060104 0.00055640695107306 0.000759879045164413 0.00101551344148739 0.00101273610987388 0.00091045134339048 0.000782316884127884 0.000804162720229262 0.000747060944045171 0.000702201344165351 0.50105969215943 0.00101439861413042 0.000943452165690114 0.000819259370955326 0.00080318909607716 0.000843953059423823 0.00103483986920285 0.000569329720263896 0.000611331192453852 0.00058230203255345 0.000498040184165693 0.000699124349982831 0.00057064963939478 0.000593502536150329 0.000569902537234697 0.000495329370580932 -2.3201021312426e-05 -2.29757526025711e-05 -1.52636910548098e-05 -1.35801569580567e-06 1.39205857931928e-05 7.30642536151401e-05 -0.00111278859181186 0.000139551860845754 -4.47962331197302e-05 -9.32748037391471e-05 -5.88952248934484e-05 5.2883318775423e-05 8.40328473005598e-05 0.000106149899514036 0.000217632229485789 0.00032675237912815 0.000373429624974274 0.000414617299157696 0.000511470694410513 5.4044461558093e-05
"Immunityinf_184-244" 0.00068422885501131 0.00059298066943056 0.000469560538121401 0.000940040588956965 0.000887812707339384 0.00101612474876334 0.00107482732386389 0.000988363390803836 0.000763884151251103 0.000480545157929317 0.000437316297408668 0.000410523852754452 0.00107920354658267 0.00110667485232739 0.00106500631404722 0.000962719377637039 0.00101629629503827 0.000920978922568281 0.000736220010841726 0.000772206372828751 0.000606023945951413 0.000689169687718378 0.000902464728996569 0.000911142515253345 0.000690325803327364 0.000520177407330811 0.000484138209247245 0.000452082990325523 0.000781654000517791 0.000977408128938422 0.00111410384438103 0.00103733042172941 0.000882043952897684 0.000802095298507418 0.000749623790403905 0.000669352189210638 0.00101439861413042 0.112251649783167 0.00107283893928461 0.00090511753243835 0.000731249668292447 0.000736618503621994 0.00102916053883027 0.000547671322789418 0.000415055709626967 0.000411060336601556 0.000417009936863308 0.000837839861385142 0.000547534269181138 0.000405824839226393 0.000395993485985815 0.000400961314209368 -1.83350621212008e-05 -1.0980421126566e-05 -1.90624452638376e-06 1.32596475248766e-05 3.36081363541389e-05 9.26525195558028e-05 -0.00104302707335253 9.3059782722572e-05 -7.27922598278094e-05 -0.000112273507121904 -7.79256990570639e-05 0.000119076823814237 0.000228407588820543 0.0003262723058319 0.000501604455760556 0.000658686406364472 0.000721971780692352 0.000767850822074226 0.000873002469127946 4.99095188284975e-05
"Immunityinf_245-305" 0.00070065251614344 0.000781839764130299 0.000506280464353209 0.000912998344814871 0.000900613783735207 0.000915650914544257 0.000932274949031438 0.000894684578531156 0.000838472360724688 0.000616404613917402 0.000404179702158528 0.000359083798248976 0.000960683809533369 0.000981460704549741 0.00101231281740211 0.000993455331456221 0.000955441594911907 0.000905791715961225 0.000817483218297491 0.000806881399740657 0.000687257366219187 0.000652745634093295 0.000827851529775258 0.000888968482334963 0.000790037057124141 0.000578524763197989 0.000443578357431547 0.000406490546960928 0.000839899011426499 0.00090872834798787 0.00103314959541899 0.00101141440422315 0.000935951048683117 0.000839771614989152 0.000757611934783167 0.000714740200486173 0.000943452165690114 0.00107283893928461 0.0844198335996935 0.000984118877953559 0.000801523630809066 0.000707845906312796 0.000931704077601416 0.000739762348513895 0.000459792545718667 0.000357613395755457 0.000384838540747193 0.000832373549940167 0.000700600987897659 0.000444595056671571 0.000346631442441666 0.000362369195084133 -9.12683606309113e-06 3.36291594986948e-07 1.09395315005797e-05 3.13872858726844e-05 5.21735807767097e-05 0.000116469104938564 -0.000986271617854787 9.48978767347621e-05 6.58646326087353e-06 -3.78959322614394e-05 -4.68839419147665e-05 0.000136184824587478 0.000292459749158587 0.000416242614080567 0.000583568173011149 0.000732491662626437 0.000795754959736766 0.000839744496536325 0.000945366749711139 4.5369312605066e-05
"Immunityinf_306-366" 0.000827540400567206 0.000929634910462466 0.00082995825782127 0.000770633612194014 0.000823083717369888 0.000706641556829872 0.000609430109228031 0.000667635305766009 0.000821404513372166 0.000885719800568659 0.000680813830737649 0.000520933886204698 0.000708022095888503 0.000684621389791116 0.000839239146759539 0.00090578387436147 0.000806678433053427 0.000828182837959293 0.000868375304478911 0.000766827271663611 0.000816364723666013 0.000695959488914348 0.000698767871922652 0.00077261875720663 0.000883554035144889 0.000852374951380851 0.000685088139128928 0.000547806489187925 0.000881087091957885 0.000778669017009059 0.000829561662846464 0.000855181434504805 0.000935628389724983 0.000922885537011053 0.000866210559066536 0.000850219342422694 0.000819259370955326 0.00090511753243835 0.000984118877953559 0.0635680739722539 0.00103316204850841 0.000903527341459467 0.000785027232431541 0.000877082591812544 0.000788946678319775 0.00058583828876608 0.000479761059880434 0.000725366370046341 0.000848609200249297 0.000746802523077866 0.000581050270219965 0.000473155749432152 -9.46962710327206e-06 1.57952005127292e-07 1.12350204617784e-05 3.20666856658776e-05 5.21073154875524e-05 0.0001182649177257 -0.00100394622926803 9.02958113689244e-05 3.48980208199365e-05 -8.42058495162674e-06 -2.65713802635437e-05 0.000132793660484728 0.000302557761759876 0.000428005371534634 0.000584033720497469 0.000726879693699748 0.000780273469557618 0.000812604811600343 0.000908596084321581 4.28436388508728e-05
"Immunityinf_367-427" 0.00105565515446763 0.000921841290248158 0.00125392198123624 0.000514297882633118 0.000688250273993127 0.000591075147679774 0.000431744387882782 0.000412428089465707 0.000581326346026894 0.00109487436679016 0.00128142056769951 0.00115367478302977 0.000581283862832662 0.000489174409056653 0.000567508938660962 0.000751651807426824 0.000688761741014516 0.000674490391744453 0.000824527864340475 0.000599722117335077 0.000874958698767124 0.000884808584881992 0.000645888622218182 0.000575091285284281 0.000842721885747525 0.00124141041888121 0.00130402861178912 0.00114014198544421 0.000850002187801721 0.000759086962144308 0.000651904268786244 0.000640729856036491 0.000810173363285632 0.00103289979674603 0.001068444980841 0.00109613078160273 0.00080318909607716 0.000731249668292447 0.000801523630809066 0.00103316204850841 0.251387146443671 0.00139613039787765 0.000838418473436125 0.000841389545557078 0.00119354086571046 0.00125294817859306 0.000974374164048358 0.000457879545790157 0.00083110244658633 0.00118040882985959 0.00122630128822049 0.00101234106215563 -1.12816023823079e-05 -2.44350103865793e-06 7.82311549128678e-06 2.74349517706127e-05 4.94998179805701e-05 0.000113453098117659 -0.00106466905937992 9.5711921565399e-05 1.02244250453122e-05 -2.98303715363969e-05 -4.0264983796321e-05 0.000142724594893407 0.000317106197100471 0.000449763856146324 0.000610828321821418 0.000761180930741686 0.000807681665914647 0.000831317163486457 0.000918960945826314 4.11388930313431e-05
"Immunityinf_428-488" 0.00116729502973898 0.000638165422289998 0.00133498412336329 0.000455837391997148 0.000590693290983173 0.000648216879679995 0.000509456690638828 0.000412401203398267 0.000430430848057824 0.000910905202598492 0.00159386458906996 0.00172103765518957 0.000650755105420987 0.000536547603272983 0.00052554406358275 0.000637635998976668 0.000686509113920603 0.000647550149128277 0.000687457234964159 0.000495675201506901 0.000767941712656836 0.000988751276503 0.000733611247916146 0.000535519035117948 0.000699891709528339 0.00128361249742837 0.00168053932693472 0.00175577875658143 0.000748014773306947 0.00080257683853591 0.000670230294351926 0.000584304000434762 0.000691437260319311 0.000991442226692264 0.00116700592133186 0.00117787185616219 0.000843953059423823 0.000736618503621994 0.000707845906312796 0.000903527341459467 0.00139613039787765 0.251683605631506 0.00101607284181776 0.000553668518859094 0.00125149833469844 0.00165930658722859 0.00176492599914897 0.00037728837514719 0.000602926088918285 0.0012631669881867 0.00163681633308481 0.0017331345153992 -5.6316171045832e-06 2.60602597839571e-06 1.31222848142014e-05 3.67138777554956e-05 5.93060867297749e-05 0.000126750098333751 -0.00103807277981446 0.000112538791239451 6.99018809818793e-05 2.35153601872343e-05 -1.49942034577918e-05 0.000133172407782345 0.000309935402779528 0.000435185604537208 0.000565030531928696 0.000698744529666945 0.000743684013311348 0.000771275853007102 0.000861972541430052 4.11190944725847e-05
"Immunityinf_489-549" 0.000835071412767634 0.000514820795650866 0.000612110350866498 0.000791149640248982 0.000804987317204298 0.0010389915563162 0.00111781322824293 0.000879548464937391 0.000586599328029169 0.000505868986708288 0.000752580867442775 0.00109408108090437 0.0011112241746883 0.00108962550219008 0.000892502805064076 0.000864099844880969 0.000964760383576486 0.000812880263627085 0.000669494113353045 0.00065674794968029 0.000589634936660997 0.000811888355498096 0.000930403220140817 0.000805009557989486 0.000604883646162109 0.000672568652956759 0.000885038224828391 0.00118291442960275 0.000721822811533987 0.000995280525842825 0.00102166221122612 0.000903059727275575 0.000749723647688264 0.000799323799134136 0.000826478815788476 0.000833405592742401 0.00103483986920285 0.00102916053883027 0.000931704077601416 0.000785027232431541 0.000838418473436125 0.00101607284181776 0.33450806618064 0.000464850968627225 0.000551288455636037 0.000874505501158475 0.00130891417738006 0.000672031402298429 0.000473696019997589 0.000581536426512712 0.000849952889208054 0.00125425373343435 -1.27418332920187e-05 -7.96598637937941e-06 7.26386571233657e-07 2.07145775811515e-05 5.04729081318175e-05 0.000116861731640377 -0.00104002385156007 9.09269591337457e-05 2.36000191028942e-05 6.66207875879268e-06 7.12875854425988e-07 4.82452354766419e-05 0.00013197057638415 0.000195406594990523 0.000281075554963584 0.00041800592711133 0.000471794878258036 0.000521769193481524 0.00063176281782163 4.10670353186738e-05
"Immunitysecbnew_001-061" 0.000719215888805168 0.00123389391855524 0.000776839937107475 0.000675709286055561 0.000783969863726894 0.000531249239409433 0.000451273147896153 0.000545439636792354 0.000918977981060079 0.00108730732440699 0.000585479445317047 0.000481831384391257 0.000483677907321936 0.000462594019257912 0.000604177458256861 0.00081687885752404 0.000592295968171458 0.000684499918982933 0.000936779255276543 0.000831146295734422 0.000936125895226089 0.000638758007937722 0.000550789290298369 0.000682217863688739 0.000966479135542433 0.000835840419463791 0.000539858516847241 0.000464787217007397 0.000855797411934856 0.000555667695111956 0.000509064803944502 0.000651394720811636 0.00083125969338805 0.000785124821687777 0.000681633867707269 0.00077727401016701 0.000569329720263896 0.000547671322789418 0.000739762348513895 0.000877082591812544 0.000841389545557078 0.000553668518859094 0.000464850968627225 0.0306667671036308 0.000814159385801914 0.00052849329120872 0.000462392204074753 0.000739484593035279 0.00113241230346911 0.000803199739861916 0.000531911730014178 0.000463457221425727 -3.7332950942752e-05 -4.95308526359632e-05 -3.64932463468245e-05 -1.43156590478111e-05 1.42723825027804e-05 9.32852607738096e-05 -0.000109603649244302 8.2570549487613e-06 4.90276682621192e-05 5.22079356169501e-05 3.25743925595376e-05 -2.85672642325982e-05 -4.02092203216253e-05 -6.01512635870053e-05 -0.000119596176569649 -0.000201454789453254 -0.00025437033373964 -0.000280437914723711 -0.000179118593806196 -3.37281122040719e-05
"Immunitysecbnew_062-122" 0.00099328413927014 0.000838863174437619 0.00154854214063439 0.000397140425547713 0.000563817792524259 0.000460531078851063 0.000325078370335959 0.000354387709007832 0.000517688839397528 0.0012558199128525 0.00145989834968316 0.00106426668127529 0.000403660919808654 0.000318222475361805 0.000360059636272438 0.00051580812458392 0.000535982850060273 0.000528965661670791 0.000738088785248338 0.000558296569273512 0.000947328348939892 0.000935012860581817 0.000552471901554921 0.00046542416134267 0.000792606259318246 0.00134745816287649 0.00133889327346284 0.00100005379555641 0.000737371161055108 0.000593695596271212 0.000377596458548392 0.000400546327438946 0.000631175514283571 0.00089460577511482 0.000960277380811161 0.000967365718130069 0.000611331192453852 0.000415055709626967 0.000459792545718667 0.000788946678319775 0.00119354086571046 0.00125149833469844 0.000551288455636037 0.000814159385801914 0.025372343923184 0.00128824275993608 0.000879992453578506 0.00043204103262533 0.000881009207421697 0.00145645274954482 0.00131053664934881 0.00091729052467055 -3.9429288071645e-05 -5.22057132977469e-05 -3.90266738789194e-05 -1.73039642247389e-05 1.1578026167888e-05 9.11207005058934e-05 -0.000140933040658333 3.91086558942026e-05 5.96070696208668e-05 5.7017061096824e-05 3.49198335384622e-05 -3.09819845336992e-05 -4.5571575267618e-05 -7.16182955110991e-05 -0.000139764042939048 -0.00022682915739274 -0.000284648100083265 -0.00031330243830517 -0.00021585666960944 -3.22490570499672e-05
"Immunitysecbnew_123-183" 0.0011645564849488 0.000549025064011666 0.00133075087045514 0.000316520558335173 0.000399391892690839 0.000403131637061918 0.000283175369112454 0.000300852094117757 0.000383145826772792 0.000848415754803798 0.00194254377944189 0.00233437424641547 0.000375285264679802 0.000273627268855749 0.000290792290163547 0.000361938277671631 0.00042852540991232 0.00052532593426955 0.000573658970074043 0.000455127020164996 0.000733170678280352 0.00104847246495249 0.000674519448547316 0.000417074213991713 0.000614208419569008 0.00132014354418008 0.00205805592713877 0.00222579684557644 0.000590287294298384 0.000563819246378598 0.000364234527368412 0.000317882997892467 0.00046110728038698 0.000816482967397894 0.00112958762517637 0.00119414854373377 0.00058230203255345 0.000411060336601556 0.000357613395755457 0.00058583828876608 0.00125294817859306 0.00165930658722859 0.000874505501158475 0.00052849329120872 0.00128824275993608 0.0204566873334092 0.00200930420479592 0.000343865895241889 0.000582816215225784 0.00141956316266345 0.00218260245978739 0.00215324949757657 -3.93543182274128e-05 -5.37629784411471e-05 -4.10464470435324e-05 -2.00813851342336e-05 9.9124254935781e-06 8.83482519101097e-05 -0.00016318741912926 5.1284271037264e-05 6.00643031466457e-05 5.54480267622118e-05 3.33261939080764e-05 -3.02859608370271e-05 -4.60187956889703e-05 -7.53552511701135e-05 -0.000149195787602648 -0.000237992184730351 -0.000301205565785873 -0.000337788357505565 -0.000246936416632256 -3.32676581687365e-05
