"Immunity_other" "Immunityb45_062-122" "Immunityboost_001-061" "Immunityboost_062-122" "Immunityboost_123-183" "Immunityboost_184-244" "Immunityboost_245-305" "Immunityboost_306-366" "Immunityboost_367-427" "Immunityboost_428-488" "Immunityfull_123-183" "Immunityfull_184-244" "Immunityfull_245-305" "Immunityfull_306-366" "Immunityfull_367-427" "Immunityfull_428-488" "Immunityfull_489-549" "Immunityhybridboost_001-061" "Immunityhybridboost_062-122" "Immunityhybridboost_123-183" "Immunityhybridboost_184-244" "Immunityhybridboost_245-305" "Immunityhybridboost_306-366" "Immunityhybridboost_367-427" "Immunityhybridboost_428-488" "Immunityhybridfull_062-122" "Immunityhybridfull_123-183" "Immunityhybridfull_184-244" "Immunityhybridfull_245-305" "Immunityhybridfull_306-366" "Immunityhybridfull_367-427" "Immunityhybridfull_428-488" "Immunityhybridfull_489-549" "Immunityinf_062-122" "Immunityinf_123-183" "Immunityinf_184-244" "Immunityinf_245-305" "Immunityinf_306-366" "Immunityinf_367-427" "Immunityinf_428-488" "Immunityinf_489-549" "Immunitysecb45_001-061" "Immunitysecb45_062-122" "Immunitysecb45_123-183" "Immunitysecboost_001-061" "Immunitysecboost_062-122" "Immunitysecboost_123-183" "Immunitysecboost_184-244" "AgeGr0-11" "AgeGr12-15" "AgeGr16-17" "AgeGr18-24" "AgeGr25-29" "AgeGr30-34" "AgeGr35-39" "AgeGr45-49" "AgeGr50-54" "AgeGr55-59" "AgeGr60-64" "AgeGr65-69" "AgeGr70-74" "AgeGr75-79" "AgeGr80+" "SexM"
"Immunitysecb45_001-061" 0.00092070795423915 0.00102402862978029 0.00071009790048542 0.000828689919184627 0.00056061962185172 0.000470133041142619 0.000574839280082611 0.000955516762656467 0.00125901448368301 0.000882809068466197 0.000484604577341758 0.000472761707303809 0.000618538734218763 0.000843847561949854 0.000624551488642105 0.000732254877195785 0.00101219620946931 0.000975043997406867 0.00106794251361779 0.000761931508652943 0.000600816074449995 0.000739946727700792 0.00106808393429808 0.00113189898581003 0.000855357601186362 0.000958456364667412 0.000594059479576285 0.000521361050677672 0.000683639392376436 0.000889933908715714 0.000911105745547637 0.000848664816492029 0.00102597686704353 0.000953050523792544 0.000598662859469773 0.00053490036033129 0.000732378028365639 0.000919761428339128 0.0010831238555013 0.000730654868986591 0.000464746892979978 0.0316449484515464 0.00105830137504016 0.000809411383551745 0.000792085460294255 0.00123678093048149 0.00111082422192229 0.000832176087307783 0.000429149844418721 9.35173494891629e-05 3.34711329476308e-05 -4.99916740432352e-06 3.69929911580439e-05 3.81453724374392e-05 2.66123407438152e-05 -2.65875846527382e-05 -3.86036223825956e-05 -4.73526029838621e-05 -0.000110258505215704 -0.000190912852610502 -0.000273945389636523 -0.000348945933061032 -0.000249437078671402 -5.983865404089e-05
"Immunitysecb45_062-122" 0.0011854008562467 0.00221337152045334 0.000492004475848117 0.00070224352968937 0.000521043936057218 0.000374956113423852 0.000429807436951173 0.000650377351030069 0.00164405227511979 0.0024989622161588 0.000419893449845406 0.000361638675163672 0.000422590567822492 0.000630892943408316 0.000631427121798131 0.00056678274559749 0.000910837198082343 0.000735030142454126 0.00119806762248523 0.00103929497666227 0.00052870418621935 0.000556048241124162 0.00100433459611977 0.00188023189378039 0.00249530301812681 0.000904704875781419 0.000638367569037364 0.000393981235274556 0.000477487166966757 0.000791811983205856 0.00108702545680821 0.00110360811109226 0.00118083647514714 0.000905973492991654 0.000648907025893278 0.000400706016237565 0.000506600408135785 0.000936143387045223 0.00152709622122107 0.00178935930991619 0.000380939599155362 0.00105830137504016 0.0344749533423885 0.00254615718124132 0.000553199416157846 0.00115458788748731 0.00208692033379998 0.00257669083471492 0.00037519515103425 9.55449173489991e-05 5.10454029072073e-05 1.10850812721486e-05 3.68743884962754e-05 3.79864338595434e-05 2.5593390868518e-05 -2.43973477959983e-05 -3.78660409021167e-05 -5.20230873617059e-05 -0.000125334691734514 -0.000208811659479778 -0.000306132804200782 -0.000390545239620892 -0.000302392537647849 -6.16324735427974e-05
"Immunitysecb45_123-183" 0.00132939351736171 0.0026050896780449 0.000432692636294467 0.000584261438368787 0.000510907949542336 0.000345331424193956 0.000393148209332821 0.000545051016039541 0.00143959683223383 0.0041088158950893 0.000411501683007828 0.000329243895819674 0.000371236793433338 0.000509688138050208 0.000606005061129887 0.000547609500049632 0.000779429481047669 0.000606313489531799 0.00112001632069975 0.00120499736638638 0.000571396405426936 0.000480274370504516 0.000901667546280288 0.00207068905336313 0.00439560255593453 0.000781622073876901 0.000660686534468799 0.000378700315192699 0.000399331871947713 0.000681052654888283 0.00109751258024186 0.00137964837190901 0.00117223190948481 0.000789537165202673 0.000670949930054817 0.000391360951429416 0.000406644729423235 0.000827980989128403 0.0016777055476989 0.0026732032747744 0.00038773033370637 0.000809411383551745 0.00254615718124132 0.255793560158325 0.000487574529254649 0.000950292418220872 0.00243375081278024 0.00496737685792805 0.000350381114597305 9.81213515223347e-05 6.30562775441114e-05 2.08249810196812e-05 3.79768431956109e-05 3.84446296547421e-05 2.49813292994166e-05 -2.113148612998e-05 -3.48814184574888e-05 -4.95493287693279e-05 -0.000118285322794359 -0.000201041456302677 -0.000308865828739801 -0.000402551705657303 -0.000333386036753208 -6.91161919162859e-05
"Immunitysecboost_001-061" 0.000731740516776523 0.000530790796170883 0.000924713838197077 0.000818665741336812 0.000763001373111849 0.000787441146348368 0.000925173693699714 0.000944544152629151 0.000637501382722258 0.000503399997887798 0.000748726010632049 0.00080691369354367 0.000920770919383688 0.00080344501856765 0.000797156285410452 0.000902183329886187 0.000801781243644414 0.000894764558539379 0.00076151774970208 0.000742911789346767 0.000864643193738184 0.000905808770389209 0.00080875016108652 0.000576224500647103 0.000489716010163579 0.000782397317296463 0.000737859810842134 0.000837353887206768 0.000861653103687492 0.000813062080944012 0.000712732679309654 0.000751262028241291 0.000704886238779145 0.000778581005535088 0.000740717899256013 0.000838637783136848 0.00080989781588768 0.000732431908468954 0.000548227502325351 0.000498556168439552 0.00079678681650984 0.000792085460294255 0.000553199416157846 0.000487574529254649 0.0110705527251997 0.000789561698238195 0.000573717874351016 0.000496045805525372 0.000482907144177195 9.18181491020106e-05 1.65480418494627e-05 -2.5151547856153e-05 3.29920063253406e-05 3.54006560077334e-05 2.69080200796077e-05 -2.52689295364472e-05 -3.48039084133973e-05 -3.45132848764794e-05 -7.7905377115463e-05 -0.000145803628184998 -0.000212101393821401 -0.000279262404699108 -0.00019753274963167 -6.48916732544853e-05
"Immunitysecboost_062-122" 0.000931624778395184 0.00112187176950205 0.000708265997370751 0.0008047308539122 0.00056177853770273 0.00046914209178078 0.000588393225623166 0.000923876291445872 0.00123900829340942 0.00102698784542107 0.000489570948725657 0.000477800616541983 0.00062452757687885 0.000799884327732227 0.000630250909384603 0.000727674744670055 0.000970954189466009 0.000936626708458682 0.00105256076777661 0.000783623926928437 0.000609510309324768 0.000732186443965539 0.00103093560108659 0.00115904140744728 0.000996324620633428 0.00093063233365684 0.000596914265303504 0.00052593193993089 0.000667212665269915 0.000866328389404222 0.000900522878917747 0.000860042884004941 0.00100173077242474 0.000928086780114861 0.000604327606057555 0.000541682429991008 0.000704138188236798 0.000901590228895405 0.00106680501713211 0.000816207084662802 0.000472342913968347 0.00123678093048149 0.00115458788748731 0.000950292418220872 0.000789561698238195 0.0117079901844947 0.0011776784002547 0.000980254473141458 0.000416974211502772 8.79672210253438e-05 3.02341816293931e-05 -9.78612606683327e-06 3.22551801250759e-05 3.46015521745002e-05 2.54562753257113e-05 -2.3561444680522e-05 -3.49969900909559e-05 -4.16420942444262e-05 -9.67308514209619e-05 -0.000170211042446883 -0.00026026877384658 -0.000347678825402464 -0.000282519651888679 -7.14946334223509e-05
"Immunitysecboost_123-183" 0.00115757800048766 0.00207667569729064 0.000505254775624909 0.000711815636052438 0.000510295436949611 0.000367526243160337 0.00043228691088794 0.000678379467620469 0.0016156777536533 0.00233935631001897 0.000414690065731519 0.000359317045781965 0.000426368779840883 0.000645369684317125 0.000614368893968563 0.000568933659131907 0.000924772335402414 0.000762546861482235 0.00118794948647974 0.00100799442838808 0.000521675581271627 0.000562955419885722 0.00101055659583792 0.00180475975526783 0.00233995597888713 0.000907269693538199 0.000622171818971875 0.000388425030757573 0.000482632977818334 0.000790329088466649 0.00106478542047482 0.00106673123708967 0.00116558398952584 0.000910417270588771 0.00063479201056334 0.000397634100447948 0.000517058194900813 0.000925292299203164 0.00149053444808211 0.00166869450283244 0.000374351335918724 0.00111082422192229 0.00208692033379998 0.00243375081278024 0.000573717874351016 0.0011776784002547 0.0183889653192333 0.00242653488884767 0.000367284902748362 8.89019075409323e-05 4.51586148820984e-05 3.95203170015755e-06 3.18076401063695e-05 3.39655097891145e-05 2.45768875954133e-05 -2.17134041757964e-05 -3.43631843312384e-05 -4.55587315553566e-05 -0.00010924943890659 -0.000184752970246138 -0.000288605975155029 -0.0003868154361277 -0.000336440129624649 -7.81174576213237e-05
"Immunitysecboost_184-244" 0.00131103783348532 0.00262229267499765 0.000434723828368662 0.000592083344830884 0.000503337879477795 0.000336754739069794 0.000391303175503996 0.000553090217247301 0.00148994688983117 0.00387582617887182 0.000403663200488643 0.000323269257039756 0.000367366186783421 0.000511028417024894 0.000602607805800581 0.000535998404640553 0.000787904344976818 0.000617850435182836 0.00113936452560545 0.00118202395223087 0.000555721301367739 0.000480749573946342 0.000911890787199034 0.00207429642001157 0.00406496595608326 0.000789081946242589 0.000647395042250109 0.000366586924895139 0.000395023210079157 0.000686294035534607 0.00108706781905207 0.00133911735928135 0.00116682455524301 0.000799265206526843 0.000660020602074458 0.00038044007013783 0.00040495783430808 0.000838564639079987 0.00164522840196327 0.00257644218752091 0.00037212351893275 0.000832176087307783 0.00257669083471492 0.00496737685792805 0.000496045805525372 0.000980254473141458 0.00242653488884767 0.0760110169445922 0.000336076318590342 8.69696767942648e-05 5.31939881756867e-05 1.07705593090556e-05 3.01896877892284e-05 3.19587035583439e-05 2.34941714632507e-05 -1.96341182914838e-05 -3.2703478872642e-05 -4.52605219567466e-05 -0.000114511233562984 -0.000191232712283604 -0.000306288030401106 -0.000415090205568957 -0.000370470692940752 -9.95995755214214e-05
"AgeGr0-11" 0.000396248122887348 0.000544291057275146 0.000722739959711281 0.000883937765191116 0.00100235131863833 0.000795045130003941 0.000615415735688632 0.000536575581712065 0.000463864870791545 0.00036242489265167 -8.48221941812634e-05 0.000528231352349887 0.000897020647866007 0.00103685457413218 0.00116815581836922 0.000944075955267153 0.000789955515343804 0.00052629239113119 0.000534522296502435 0.000662885336124347 0.00085377695242851 0.000782001789669442 0.000729603363986008 0.000651286122868751 0.000445516332167753 0.000979059213962176 0.00114538219409544 0.00148530419064534 0.00135819674113216 0.0012810740187983 0.00131440378775545 0.00120990161561426 0.00114651945131313 0.000562571229211277 0.000519327466693594 0.000156997438541501 -0.000125805407855527 -0.00020719145992717 -0.000360116605150466 -0.000227913130180697 0.000177925953809926 0.000429149844418721 0.00037519515103425 0.000350381114597305 0.000482907144177195 0.000416974211502772 0.000367284902748362 0.000336076318590342 0.0549912009108335 0.0223343483461368 0.0221917676376974 0.0221364968121353 0.0222200963754071 0.0222360667585063 0.0222366007060959 0.0222160933295786 0.0222237866280177 0.0222466152776162 0.0222639499055442 0.022275942633307 0.0222856426415618 0.0222890142720729 0.0223687412843306 2.43813853549848e-05
"AgeGr12-15" 0.000101119887046977 6.04898767755399e-05 -1.82834203948779e-05 -0.000144221337460858 2.43258942011415e-05 0.000239191333620781 0.000164902505323326 0.000147289308933059 0.00014803633195155 0.000104158730647535 -0.00093452226505793 -0.000674550533368173 -0.000502092253269299 -0.000742352333830548 -5.68268271144517e-05 0.000194223242080608 0.000224180732899553 0.00012185066946888 0.000146932552829435 0.000206413870110169 0.000351386199518655 0.000330257004871419 0.00033484334689347 0.000324237747752983 0.000178119402917833 0.000440477896933493 0.000231407751529278 0.000140358526070801 0.000225033443339976 0.000216556349016193 0.000328353961399707 0.000474095969276249 0.000496857843554537 0.000208405662324747 -9.82510294273236e-05 -0.00116643393658382 -0.00160921487915068 -0.00179337278265391 -0.00195876141806905 -0.00158508155522481 -9.9288741149189e-05 9.35173494891629e-05 9.55449173489991e-05 9.81213515223347e-05 9.18181491020106e-05 8.79672210253438e-05 8.89019075409323e-05 8.69696767942648e-05 0.0223343483461368 0.522513205664575 0.0224057841616287 0.0223149347396799 0.0223001767616059 0.022284476776944 0.022262345899952 0.0221947333859679 0.0221730078637008 0.0221533436688478 0.0221290242233939 0.0221049851177057 0.0220905812698673 0.0220848222849646 0.0220996164406982 1.73833298770536e-05
"AgeGr16-17" 8.26962824025134e-05 1.71907889812919e-05 -0.000129051522933943 -0.000332810696967366 -0.0003248252899903 7.4307624447941e-05 6.33398797522217e-05 6.41340513707543e-05 8.85218965004886e-05 6.63613747673226e-05 -0.000435940164886217 -0.000490383605544754 -0.000459967488232865 -0.000835272516550816 -0.00040960057794169 -3.38262260713553e-05 7.94330293720656e-06 2.73618023836436e-05 4.95850755592719e-05 7.13114966692165e-05 0.000195508337822028 0.000208807001068089 0.000229973901865398 0.000248220282122149 0.000138011210984557 0.000280145022178937 -6.54110206633389e-05 -0.00069489958687938 -0.000412450337100266 -0.000325319912860344 -0.000154179404962082 0.000181507288448561 0.000184354275502557 0.000210539249054663 1.16767309394429e-05 -0.000680215908097048 -0.000921443532322582 -0.00102768042438225 -0.00110849260702259 -0.000875194955556122 8.78233750940474e-06 3.34711329476308e-05 5.10454029072073e-05 6.30562775441114e-05 1.65480418494627e-05 3.02341816293931e-05 4.51586148820984e-05 5.31939881756867e-05 0.0221917676376974 0.0224057841616287 1.02237709212155 0.0223236437637945 0.0222878916934138 0.0222701119206205 0.0222518497272323 0.0221988825379509 0.0221786667995761 0.0221571515799283 0.0221318242008185 0.022108691252795 0.0220920868002287 0.0220847461849283 0.0220835656155009 6.56587525974243e-06
"AgeGr18-24" -4.19237125371377e-05 -1.63148735293119e-05 -0.000246960810419301 -0.000359882891567852 -0.000240683466182375 2.28100119673677e-06 7.33351956351789e-07 7.88862172074543e-06 3.04789896177125e-05 2.15098716061216e-05 -0.000450894956640169 -0.000452182707431149 -0.000532590071172241 -0.000841549448819063 -0.000468987326504528 -0.000112957732477797 -7.05999665749623e-05 -1.16245716577538e-05 1.01604884693314e-05 2.59952716986722e-05 9.98814426084937e-05 0.000109655199323247 0.00012685831965856 0.000144526148916948 7.3257810181176e-05 1.79628717181257e-05 -0.00015433761803692 -0.000407691908490306 -0.000204511879219328 -0.000178975033606261 -0.000150496574974143 3.81218713280163e-05 -2.06483568691789e-05 5.12310189523334e-05 -3.63487692606989e-06 -0.000133885425282887 -0.000125319175492725 -0.000134905192122675 -0.000138560699126911 -0.000156784108644206 -8.04639261870645e-05 -4.99916740432352e-06 1.10850812721486e-05 2.08249810196812e-05 -2.5151547856153e-05 -9.78612606683327e-06 3.95203170015755e-06 1.07705593090556e-05 0.0221364968121353 0.0223149347396799 0.0223236437637945 0.122316153173516 0.0222799966349611 0.0222607849242158 0.0222437318513785 0.022206910123819 0.0221951773160828 0.0221803152624192 0.0221640978350035 0.0221488041018559 0.0221362866762743 0.0221310435360226 0.0221247284809528 4.66621481014097e-06
"AgeGr25-29" -7.81496525842582e-05 -1.82030388393212e-05 -0.000117158632575123 -0.000181020669734663 -6.08941839245407e-05 0.000100389749276798 7.12260579408693e-05 6.33226871410382e-05 6.47923853112065e-05 3.7954364040277e-05 -0.000386708784022137 -0.000308801887249541 -0.0003303800621758 -0.000483090588405961 -0.000180203642187564 4.26624799826924e-05 4.30219344180315e-05 3.91039157469562e-05 4.79565892411594e-05 6.81051995956921e-05 0.000150753432450655 0.000153396792441057 0.000155590148453229 0.000155835816099734 7.18305908094884e-05 -5.48320315841525e-05 -0.000137708459966701 -8.06498675442013e-05 6.21236966555471e-05 5.59048184301178e-05 4.26560345730735e-05 0.000126335895644529 5.35912963410347e-05 -8.47581067260079e-05 -0.000126635926323212 -0.000137849853575097 -7.25945663927263e-05 -5.55278834820139e-05 -4.04216707119734e-05 -5.0081703127726e-05 -0.000144607772770111 3.69929911580439e-05 3.68743884962754e-05 3.79768431956109e-05 3.29920063253406e-05 3.22551801250759e-05 3.18076401063695e-05 3.01896877892284e-05 0.0222200963754071 0.0223001767616059 0.0222878916934138 0.0222799966349611 0.133377394072305 0.0222534605122263 0.0222402218982964 0.0222105378998742 0.0222033768453847 0.022195406097807 0.0221853275849983 0.0221746063146616 0.0221672908832408 0.0221646223774584 0.0221701296918288 6.11965325827522e-06
"AgeGr30-34" -3.17648548297808e-05 -2.98347319411338e-05 -7.79594804227606e-05 -0.00010743313390866 -8.54505018635954e-06 9.16786717779243e-05 6.58512867475187e-05 5.98094150331342e-05 6.08759410900334e-05 4.14987007631526e-05 -0.00027143576696994 -0.000213946882778828 -0.000217508435595126 -0.000288313696340142 -0.000104963757909948 5.21693758076938e-05 4.78985319668818e-05 4.35921997387119e-05 4.9161264155325e-05 6.61702057631556e-05 0.000136403027960629 0.00013848282026227 0.000141833337865093 0.000144099875665886 7.78531478066124e-05 -5.6846451666115e-05 -0.000129538965431623 -5.39532983954611e-05 7.21639202642373e-05 8.85784645399408e-05 9.26709035675441e-05 0.000154397071178955 9.64439740417722e-05 -0.000114647491833085 -0.000176034877547091 -0.000191312221142386 -0.000109291547685498 -7.6766434410931e-05 -4.14206338136591e-05 -1.14648869451502e-05 -8.65882584512904e-05 3.81453724374392e-05 3.79864338595434e-05 3.84446296547421e-05 3.54006560077334e-05 3.46015521745002e-05 3.39655097891145e-05 3.19587035583439e-05 0.0222360667585063 0.022284476776944 0.0222701119206205 0.0222607849242158 0.0222534605122263 0.0847452689292535 0.0222358088881066 0.0222134965651578 0.0222083236829654 0.0222029588865405 0.0221959179315871 0.0221884748919818 0.0221834023346977 0.0221816027588917 0.0221878011344808 8.50678498553643e-06
"AgeGr35-39" -9.25395641046188e-06 -2.1396139952748e-05 -2.56775207314911e-05 -3.83235916717948e-05 1.32943618412078e-05 6.50598470448682e-05 4.6926874546503e-05 4.20918077270981e-05 4.15833984222989e-05 2.84567465204428e-05 -0.000117688002000505 -0.000102483962918862 -0.000112458757156437 -0.00015147702850658 -5.26911994095241e-05 4.30208008983144e-05 3.77637146730248e-05 3.35598577695937e-05 3.7124824457494e-05 4.89620029168248e-05 9.32004475562479e-05 9.46035508275614e-05 9.52747713615328e-05 9.66137854933432e-05 5.07098895120722e-05 -3.77693702795483e-05 -7.37354723581931e-05 -4.63082810873747e-05 2.58166125713813e-05 3.91531614207471e-05 5.14157456933076e-05 0.000106280693490945 8.15880668330811e-05 -7.99293506265287e-05 -0.000112249009224592 -0.000135998560431955 -0.000106887929507642 -8.67990184754804e-05 -7.31576239810006e-05 -3.26424246470676e-05 -4.34575846894062e-05 2.66123407438152e-05 2.5593390868518e-05 2.49813292994166e-05 2.69080200796077e-05 2.54562753257113e-05 2.45768875954133e-05 2.34941714632507e-05 0.0222366007060959 0.022262345899952 0.0222518497272323 0.0222437318513785 0.0222402218982964 0.0222358088881066 0.0777860313406297 0.0222166741834889 0.0222132371030867 0.0222099282818236 0.0222053754307836 0.0222006384067719 0.0221975216370618 0.0221963143038243 0.0222006225343729 1.98396975979249e-06
"AgeGr45-49" 1.25055465382842e-05 2.34999041632561e-06 -5.10428195901788e-06 1.47787668341096e-05 -8.40057608641673e-06 -5.24869349444833e-05 -4.57165826981908e-05 -3.85712792731599e-05 -4.25580240059782e-05 -2.24451664111975e-05 4.25315190033434e-05 3.30706717971118e-05 3.98320715484804e-05 6.80466444989176e-05 6.93672438178516e-05 1.6765110663963e-06 3.28779706415622e-06 -2.83759520184833e-05 -3.3620747266672e-05 -4.06324705458647e-05 -6.39217326397568e-05 -6.81602142588222e-05 -6.48947074740664e-05 -7.06612376219256e-05 -3.43497483865868e-05 -4.71401437541706e-06 1.88681584866772e-05 6.93948636842312e-05 6.32477229678813e-05 5.6202258767377e-05 5.97728411769077e-05 1.90115792587078e-06 -1.19929427146103e-06 2.2426783367656e-05 3.52409553138987e-05 7.11106226633618e-05 0.000105751934036676 0.000121780827591291 0.000141319916439802 0.000127830992042748 1.67189834646859e-05 -2.65875846527382e-05 -2.43973477959983e-05 -2.113148612998e-05 -2.52689295364472e-05 -2.3561444680522e-05 -2.17134041757964e-05 -1.96341182914838e-05 0.0222160933295786 0.0221947333859679 0.0221988825379509 0.022206910123819 0.0222105378998742 0.0222134965651578 0.0222166741834889 0.0460369783326849 0.0222312364719047 0.022235086798459 0.0222407320409371 0.0222462935108015 0.0222497204743002 0.0222513183953604 0.0222482425987271 3.67262174138735e-06
"AgeGr50-54" 2.24951543947394e-05 1.18354139796063e-05 1.5080470999388e-05 7.35959131611223e-05 2.82291849370941e-05 -6.63387115918089e-05 -5.90166452235031e-05 -5.06344690147955e-05 -5.9357233389854e-05 -3.46316991174759e-05 7.75085977323377e-05 6.52212247563095e-05 8.94187596284389e-05 0.000129761550209929 0.000132498510397985 1.86846507665203e-05 1.51201244417745e-05 -3.96851609234435e-05 -4.71447525208888e-05 -4.9574065919426e-05 -6.32504290647969e-05 -7.59805258786872e-05 -7.14012762796436e-05 -8.56681425600994e-05 -5.48157082080996e-05 2.53310381449893e-05 8.96900521142072e-05 0.000235712095346998 0.000209261135595518 0.00018592937786552 0.000177059173977414 6.63547296250777e-05 4.60911582552112e-05 3.72236565793729e-05 5.81715922740063e-05 0.000177351519071505 0.000256712942243435 0.000294259538202113 0.000335892349932381 0.000298404434443077 3.87479871269694e-05 -3.86036223825956e-05 -3.78660409021167e-05 -3.48814184574888e-05 -3.48039084133973e-05 -3.49969900909559e-05 -3.43631843312384e-05 -3.2703478872642e-05 0.0222237866280177 0.0221730078637008 0.0221786667995761 0.0221951773160828 0.0222033768453847 0.0222083236829654 0.0222132371030867 0.0222312364719047 0.0359373727632367 0.0222465973419788 0.0222577849687114 0.0222685913253952 0.0222751570360232 0.0222783500850577 0.022275785755782 9.98062414465521e-06
"AgeGr55-59" 6.03773108222529e-05 3.03644625320502e-06 5.1123239941098e-05 0.000146131947502426 0.00012001496173972 -4.1598371226633e-05 -5.61750403447937e-05 -4.91641510819899e-05 -7.52949272127429e-05 -4.81042637973212e-05 0.000127173970095673 0.000125156248585766 0.000168858266680268 0.000221023964055428 0.000231552434173039 8.2649079197605e-05 6.00975214442599e-05 -5.01161646954243e-05 -5.38691254058241e-05 -4.22008102977988e-05 -3.49844641530731e-05 -6.40601002750774e-05 -5.75418783109075e-05 -9.41912223471101e-05 -7.84104960829891e-05 8.87455773461984e-05 0.000203861192967757 0.000428993283090206 0.000351201233241392 0.000305811305862577 0.000296171668929677 0.000166807479910291 0.000142494399985082 6.35687429181676e-05 0.000124657959585882 0.000322258605381805 0.000417832651262455 0.000463514802520048 0.000509571970684187 0.000452645176371792 0.000111873567695696 -4.73526029838621e-05 -5.20230873617059e-05 -4.95493287693279e-05 -3.45132848764794e-05 -4.16420942444262e-05 -4.55587315553566e-05 -4.52605219567466e-05 0.0222466152776162 0.0221533436688478 0.0221571515799283 0.0221803152624192 0.022195406097807 0.0222029588865405 0.0222099282818236 0.022235086798459 0.0222465973419788 0.0311091317491694 0.0222776747997274 0.0222948159489744 0.0223056720638435 0.0223112187256702 0.0223117132698825 1.9592065318634e-05
"AgeGr60-64" 0.000115331162884003 -5.16647969215041e-05 4.6628360947661e-05 0.000170833056133615 0.000195341638024762 -2.18440703165569e-05 -8.32812971440414e-05 -7.52926901560344e-05 -0.000127501631846971 -0.000119448295920319 0.000164185878266441 0.000167354112913809 0.000237311511441457 0.000301998105119962 0.000320091335059093 0.000143579389717485 9.98767297901983e-05 -0.000109994514894723 -8.78357027970292e-05 -3.84376766186048e-05 1.81635847710592e-05 -3.64765228597367e-05 -2.77362738943541e-05 -9.07557368163689e-05 -0.000159086947853538 0.000213651937038966 0.000403581849576983 0.000671724306282389 0.000526491250038825 0.00046224980739884 0.000465633775939623 0.000347529906326538 0.000332745125120754 0.000156964564092038 0.00026658031856591 0.000524425761095995 0.00061250002115285 0.00065204015796953 0.000683406726230048 0.000595996754030152 0.000221703938569459 -0.000110258505215704 -0.000125334691734514 -0.000118285322794359 -7.7905377115463e-05 -9.67308514209619e-05 -0.00010924943890659 -0.000114511233562984 0.0222639499055442 0.0221290242233939 0.0221318242008185 0.0221640978350035 0.0221853275849983 0.0221959179315871 0.0222053754307836 0.0222407320409371 0.0222577849687114 0.0222776747997274 0.0275978504000484 0.0223345550026524 0.0223529327062568 0.0223632329362573 0.022365708772966 4.35338476457911e-05
"AgeGr65-69" 0.000189870996963601 -7.28471342423061e-05 4.67952189986248e-05 0.000185186448900972 0.000231337142479654 -4.4321322948055e-05 -0.000121968016306691 -0.000101277327470812 -0.000160552600375805 -0.000153122110073314 0.000217308724195938 0.00021820723312779 0.000301466011905535 0.000381797076038196 0.000397254660179348 0.000192290664602983 0.00013392713805874 -0.000139238395908562 -0.000105782901308826 -2.13529885477389e-05 9.47876186613902e-05 3.93528937340232e-05 5.11811973839305e-05 -8.32592483915865e-06 -0.000119830612926776 0.000324803873215242 0.000562612679735194 0.000860485216283215 0.000666384240549707 0.000597129153400102 0.000617475417050606 0.000509820773004804 0.000498209511833619 0.000234374459759701 0.000399027560493302 0.000708289569306897 0.000780581067017289 0.000815615514303257 0.000836044351199431 0.000741754852009775 0.000394149414258637 -0.000190912852610502 -0.000208811659479778 -0.000201041456302677 -0.000145803628184998 -0.000170211042446883 -0.000184752970246138 -0.000191232712283604 0.022275942633307 0.0221049851177057 0.022108691252795 0.0221488041018559 0.0221746063146616 0.0221884748919818 0.0222006384067719 0.0222462935108015 0.0222685913253952 0.0222948159489744 0.0223345550026524 0.0247545217808641 0.0223985543495684 0.0224128997823334 0.0224160316904834 6.84092818201166e-05
"AgeGr70-74" 0.000171768129281664 -0.000137815818794894 5.50065433622859e-05 0.000200794335846654 0.000286145146627358 1.66088912246726e-05 -0.000130838707235024 -0.000161983617352715 -0.000232491480111203 -0.000286043422318314 0.000258012938498856 0.000275223562094235 0.000355606654922915 0.000441016259748514 0.000473787785523799 0.000228216276551065 0.000115801143117932 -0.000176293147924204 -0.000152578735235606 -3.42896205978378e-05 0.000130786523392611 5.94853599954637e-05 3.36542462226241e-05 -3.45562953593813e-05 -0.000216951758501454 0.000341714630879134 0.000624231787870541 0.000935581566375764 0.000725516770696236 0.000637837835141144 0.000659501064177365 0.000549031768200477 0.000512488062574331 0.000234824323013017 0.000447123248461258 0.000773719625313955 0.000840647591974601 0.000861469651725472 0.00086887672725253 0.00077451543659039 0.000459472073961871 -0.000273945389636523 -0.000306132804200782 -0.000308865828739801 -0.000212101393821401 -0.00026026877384658 -0.000288605975155029 -0.000306288030401106 0.0222856426415618 0.0220905812698673 0.0220920868002287 0.0221362866762743 0.0221672908832408 0.0221834023346977 0.0221975216370618 0.0222497204743002 0.0222751570360232 0.0223056720638435 0.0223529327062568 0.0223985543495684 0.0237654404647308 0.0224531547898627 0.0224590931544183 9.51038516029257e-05
