"Immunity_other" "Immunityb45_062-122" "Immunityb45_123-183" "Immunityboost_001-061" "Immunityboost_062-122" "Immunityboost_123-183" "Immunityboost_184-244" "Immunityboost_245-305" "Immunityboost_306-366" "Immunityboost_367-427" "Immunityboost_428-488" "Immunityboost_489-549" "Immunityfull_062-122" "Immunityfull_123-183" "Immunityfull_184-244" "Immunityfull_245-305" "Immunityfull_306-366" "Immunityfull_367-427" "Immunityfull_428-488" "Immunityfull_489-549" "Immunityhybridboost_001-061" "Immunityhybridboost_062-122" "Immunityhybridboost_123-183" "Immunityhybridboost_184-244" "Immunityhybridboost_245-305" "Immunityhybridboost_306-366" "Immunityhybridboost_367-427" "Immunityhybridboost_428-488" "Immunityhybridboost_489-549" "Immunityhybridfull_062-122" "Immunityhybridfull_123-183" "Immunityhybridfull_184-244" "Immunityhybridfull_245-305" "Immunityhybridfull_306-366" "Immunityhybridfull_367-427" "Immunityhybridfull_428-488" "Immunityhybridfull_489-549" "Immunityinf_062-122" "Immunityinf_123-183" "Immunityinf_184-244" "Immunityinf_245-305" "Immunityinf_306-366" "Immunityinf_367-427" "Immunityinf_428-488" "Immunityinf_489-549" "Immunitysecbnew_001-061" "Immunitysecbnew_062-122" "Immunitysecbnew_123-183" "Immunitysecboost_001-061" "Immunitysecboost_062-122" "Immunitysecboost_123-183" "Immunitysecboost_184-244" "AgeGr0-11" "AgeGr12-15" "AgeGr16-17" "AgeGr18-24" "AgeGr25-29" "AgeGr30-34" "AgeGr35-39" "AgeGr45-49" "AgeGr50-54" "AgeGr55-59" "AgeGr60-64" "AgeGr65-69" "AgeGr70-74" "AgeGr75-79" "AgeGr80+" "SexM"
"Immunityhybridfull_123-183" 0.00171674831104958 0.00170219783483865 0.00168582949147726 0.00167943634866859 0.00169774063937038 0.00171902123987997 0.00175061046981027 0.00177159074316383 0.00175931088918585 0.00172238910177367 0.00164026015457538 0.00159369898951397 0.0016962242555707 0.00171785399737444 0.00171198799975209 0.00169979731558785 0.00166049241741793 0.00173183959847155 0.00175359836159914 0.00177400495221844 0.00166136765447003 0.00166962182403827 0.00166657682880161 0.00168946487917126 0.00174842152886543 0.00175307498515726 0.0017486260993627 0.00168713574443372 0.00166493428992817 0.00174312024087809 0.0731825444393692 0.00174965061800046 0.00175591166885128 0.00178014173467884 0.00177484880261351 0.001754548910799 0.0017694894256207 0.00171726916184172 0.00172163138648924 0.00171690684355002 0.00172810936953606 0.00171437206108127 0.0016781478415945 0.00165783993594595 0.00165981919515491 0.00164034253896829 0.00162859853595019 0.0015999723008405 0.00163550311886402 0.00162303160259039 0.00161055048502036 0.00158908948955952 0.00117019780958002 0.000255780253198607 7.71968630039989e-05 -2.09729213886245e-05 1.2512312273816e-05 1.667174408297e-05 8.85422615164277e-06 -1.48010668199518e-05 -2.79857695482229e-07 3.93254583479427e-05 0.000125649632707301 0.000198547902906177 0.000195323884281818 0.000167066307135517 0.000301147622668327 6.42991474192688e-05
"Immunityhybridfull_184-244" 0.00173232021719193 0.00168329612266211 0.00174293190766323 0.00164908939043562 0.00162987212433529 0.00169871667796582 0.00175184349849473 0.00175518844580828 0.00167757417751303 0.00169286214678483 0.00165890087195784 0.00165872606924326 0.00168163867387729 0.00172510256559173 0.00171553088231564 0.00168038497695771 0.00160637341558566 0.00171075879650717 0.00178019526781364 0.0017476052543385 0.00162213567912677 0.00162492271487517 0.00166277514458643 0.00170465722195377 0.00171631943017603 0.00171292153964114 0.00175025235475928 0.00172026201927836 0.00173606667442514 0.00170390493859589 0.00174965061800046 0.0642739537419848 0.00170767340725723 0.00173894856969878 0.00178926535219388 0.00177647885634737 0.00176463814893177 0.00167917753924222 0.00171795461230727 0.00174605326486321 0.00167108721679539 0.00167666218479282 0.00169746075867852 0.00168732796552903 0.00173476683878757 0.00154659666490257 0.00159141268973182 0.00164029636764026 0.00154217302206955 0.00154511800268143 0.00158810515366606 0.00161570117713726 0.00111500438949047 0.000157591989082806 3.57063765045139e-05 -6.16389166654662e-05 -5.79466605223668e-05 -4.07839969193493e-05 -3.04544865705124e-05 -2.07480319997328e-05 1.36963183076593e-05 3.4105900922266e-05 0.000117997765458131 0.000188486955491828 0.000208964905639395 0.000171035869072404 0.000314457015145222 7.25075448831154e-05
"Immunityhybridfull_245-305" 0.00168266055708178 0.00168040020495394 0.00157429102774562 0.00179768220500662 0.00185879764645479 0.00174413737670347 0.00179276939009426 0.0018570320034716 0.00202876008904604 0.00172110749355785 0.00150428055035242 0.00144418976933602 0.00174253513437476 0.0017322745250025 0.00180219161752443 0.00184145535178121 0.00189160158516148 0.00180835018153489 0.00174672883670563 0.00189329943321763 0.00170485262764385 0.00168165979583123 0.00159292400824368 0.00160628564682869 0.00184595395601522 0.00183827619155898 0.00169954441860608 0.0015690589031166 0.00154417074718037 0.00184591605308379 0.00175591166885128 0.00170767340725723 0.0733951819606214 0.00192804019816562 0.00177192133745755 0.00170807318424844 0.00181573423787096 0.00181857407903323 0.00173501962571605 0.00166949519188136 0.00195740425873147 0.00185846584383587 0.00169606088715042 0.00163270444009465 0.00162176659423501 0.00182529740041156 0.00156634610043612 0.00143574680001126 0.00182000188293096 0.00170579600245234 0.00152475308835016 0.00142336305872798 0.00103818484014101 6.20242517032928e-06 -9.46546800171932e-05 -9.28398184820464e-05 -9.4388887462237e-05 -7.5629531569957e-05 -4.52946981754068e-05 -1.80202980362648e-05 1.16480944812169e-05 6.61424177614526e-05 0.00015986136517178 0.000243751068737006 0.000263256405300265 0.000263153526852697 0.000388099834915012 7.21174996842338e-05
"Immunityhybridfull_306-366" 0.00170768651348381 0.00170418799387285 0.00158245338658959 0.00177182800843035 0.00182009743138145 0.00175836582669769 0.00181187158041868 0.0018746230378945 0.00196827246791115 0.00173801450857014 0.00150769397227968 0.00140744842509081 0.00175447444905698 0.00175983803484991 0.00181060032585467 0.00183405148466129 0.00185591405958438 0.00183200229013886 0.00177741943948184 0.00191399081065902 0.00167181961910999 0.0016730130428118 0.00159773862545953 0.00161998893504969 0.00183478517572178 0.0018343155278798 0.00173098304772211 0.00157578090074175 0.00152012214896775 0.00183718592534545 0.00178014173467884 0.00173894856969878 0.00192804019816562 0.0108616039596243 0.00181327524313921 0.00174141399797133 0.00184010803430962 0.00180509708739226 0.00175557122183563 0.00169869866041218 0.00190515079455691 0.00185620550270514 0.00171936103706075 0.0016679755484413 0.0016296965794619 0.00174208752926488 0.00157031962035225 0.00142300218817201 0.00173259226736855 0.00166099533709269 0.00152315725911693 0.00141791147042433 0.00118352625195799 0.000119981304651799 -0.000157350264095469 -0.000164809055444768 -5.94783260855345e-05 -3.15784757494829e-05 -3.23425714279337e-05 1.59620228317317e-05 4.76939843197658e-05 0.000127985535834202 0.000230398037824486 0.000309900472696456 0.000337954764153463 0.000343766811170919 0.000461402682096161 5.35417643157208e-05
"Immunityhybridfull_367-427" 0.00174576739016847 0.00169043222990523 0.00170894471029745 0.00167759424833529 0.00166185621577409 0.00172207183879657 0.00180002549431018 0.00182061329125408 0.00174919907723359 0.00170235823163916 0.00159715007617988 0.00156009449272919 0.00171341200635394 0.001763218886807 0.00177712255809719 0.00174696509079624 0.00168461163722227 0.00177288367603278 0.00182237897507733 0.00183204452737304 0.00160570124965202 0.00161161842487345 0.00162943599819601 0.00168104457763853 0.00175238654397229 0.00174565239610327 0.00175877615686687 0.00167430755699788 0.00166503177748571 0.00174097473922459 0.00177484880261351 0.00178926535219388 0.00177192133745755 0.00181327524313921 0.00646959534790735 0.00179620135680628 0.00181692876273915 0.00170916713198556 0.00174396768089291 0.00175535028409564 0.00172745355813575 0.00173945393203506 0.00174037792987629 0.00172161755108357 0.00174754827294626 0.0015450307020393 0.00155355350693325 0.00155552001769969 0.00153792342136087 0.00152673878537917 0.00153776664692889 0.00153512619384692 0.00124092915748967 7.35838444291343e-05 -0.000318099062209059 -0.000192366886113413 -4.57687176272797e-06 1.61333191652226e-05 -1.34004633628367e-06 3.557394553746e-05 9.76965687908713e-05 0.000172398675985724 0.00026426115962653 0.000330582969564756 0.000351497071769953 0.000350799247554784 0.000472660502003128 3.9335180439578e-05
"Immunityhybridfull_428-488" 0.00174001874206762 0.00169027591216229 0.0017523077442698 0.00164535287156483 0.00163487811832928 0.00170154554019117 0.00175513404767856 0.00175992000663578 0.00168884102224705 0.0017068500173157 0.00167244809909339 0.00166806213813371 0.00167827922187552 0.00172148890945822 0.00170975765564629 0.00167159140175635 0.00159965276215686 0.00171214546686752 0.00178654417888045 0.00175092942956812 0.00163326868661759 0.00163750174945358 0.00167516874682766 0.00171617917815006 0.00172544881644736 0.0017240014257255 0.00176495262128421 0.00173568455006577 0.00174750888089436 0.00170872866724203 0.001754548910799 0.00177647885634737 0.00170807318424844 0.00174141399797133 0.00179620135680628 0.00942253519933905 0.00177228668803361 0.00168179992319549 0.00172001444102899 0.00174581634375045 0.00167092443443209 0.00167416348537823 0.00169653934105711 0.00168751962484994 0.00173972743370343 0.00155907892855501 0.00160363172724226 0.00165610752306899 0.00155371849892802 0.0015561383437175 0.00159992092513399 0.0016306576108674 0.0012718352994572 0.000257090110864019 4.21995870758246e-05 1.88840635935025e-05 0.000112173175226387 0.000108089586656464 4.40274053029524e-05 3.67009027234384e-05 8.74363808396226e-05 0.000129574161571844 0.000193035552000588 0.000238324800154275 0.000263294299778597 0.000261950309900409 0.000402586085715142 2.99354341409372e-05
"Immunityhybridfull_489-549" 0.00173073329963438 0.00170042419790892 0.00167778626628047 0.00170620402653989 0.00172231767380838 0.00173462695016188 0.00179839383486192 0.00182850489372146 0.00182195674722679 0.0017206808782178 0.00158983076554127 0.00154453489382064 0.00172023280539277 0.00175273558917868 0.00177619113645481 0.00176140965143113 0.00173244896141947 0.00178492214960649 0.00180112998735767 0.00184980848640335 0.00164572868058689 0.0016500420315451 0.00163534765858898 0.0016716341078877 0.0017798604347327 0.00177471371240613 0.00174868351839198 0.00165770473702673 0.00164059003306608 0.00176995407864736 0.0017694894256207 0.00176463814893177 0.00181573423787096 0.00184010803430962 0.00181692876273915 0.00177228668803361 0.0193618250023252 0.00173954098715075 0.00173949561643685 0.00172732584013737 0.00178088666608886 0.00176500093666455 0.00171708905644507 0.00168747702863396 0.00170408591919571 0.00163642984011233 0.00158326075443367 0.00154252561751857 0.00162845853908926 0.00159838839079775 0.00155861600232845 0.00152731121108665 0.00123126221930162 7.00829033032135e-05 -0.000177464855049379 -0.000199757553071923 -5.40514488973651e-05 2.05158239203958e-05 1.7540886384017e-06 1.75213813420717e-05 5.29708298778616e-05 0.000105323538225099 0.00019304692029679 0.000254336541368095 0.000278822843113179 0.000275298529982113 0.000419779860777093 1.21093345966426e-05
"Immunityinf_062-122" 0.00166478171550516 0.00169273303247193 0.00160512406836059 0.00172178457936289 0.00178865484450491 0.00171992001135435 0.00172454344376678 0.00176136719461518 0.00186890275266893 0.00171735272514269 0.00159974181755541 0.00155018169410139 0.00170389326632754 0.00168597537373417 0.00170372051760535 0.00172236635950505 0.00174749748796775 0.00173103097024454 0.00169004638533166 0.00177959749532193 0.00171365187163826 0.00170833683485906 0.0016492190993988 0.00164401304141507 0.00176897697450483 0.00177244200924893 0.00169240104652928 0.001620111024531 0.00159050137717628 0.00177308475898237 0.00171726916184172 0.00167917753924222 0.00181857407903323 0.00180509708739226 0.00170916713198556 0.00168179992319549 0.00173954098715075 1.00175429646462 0.00169415852333707 0.00164759214032997 0.00181257181523568 0.00174776844527514 0.00163102886565936 0.00159218731697595 0.00156949675345624 0.00179122296218038 0.00165587070337208 0.00155652219976903 0.00178903405266545 0.00173479312855225 0.00162962310521418 0.00155862004958793 0.000973509082859625 0.000245010785898607 0.000152809003012769 -1.14636746137917e-06 -1.17347098593543e-05 -1.06911241474153e-06 -2.89455817081942e-05 1.33840950298978e-05 -1.27990147118762e-05 -4.00316023469809e-06 6.4867767463568e-05 0.000131023652918069 0.000102977569285005 9.09655507310134e-05 0.00015761626971058 4.54088557165991e-05
"Immunityinf_123-183" 0.00168908636577032 0.00167204024257683 0.00165062967317695 0.00166804474880988 0.00167400812499655 0.00169031038467625 0.00172233056402647 0.00174400578920947 0.00173319982800901 0.00168772716475399 0.00160020962172287 0.0015511324709538 0.00168072015508725 0.00169869590491927 0.0017008072976645 0.00169516889295813 0.00166566577689404 0.00171349077800081 0.00172441337168001 0.00174996568895881 0.00162864717856471 0.00163647627646416 0.0016296888560606 0.00165221427934433 0.00171704157657502 0.00171997958430334 0.001710576296509 0.00164532453134093 0.00162119921502821 0.00171425506365143 0.00172163138648924 0.00171795461230727 0.00173501962571605 0.00175557122183563 0.00174396768089291 0.00172001444102899 0.00173949561643685 0.00169415852333707 0.0683666601625987 0.00169465194657681 0.00171278829090319 0.00170523716310764 0.0016723385884373 0.00165472032608568 0.00164860466410105 0.001612306721171 0.00159434720577644 0.00155991001802198 0.00160685817694946 0.00159327953742552 0.0015756662983903 0.0015505556249556 0.000888985512099112 0.0001863249342003 0.000146218424683657 -6.00617709607785e-06 -2.00178390059219e-05 -6.45272704510954e-06 -2.85848678649828e-05 1.55546909438673e-05 3.98723739968741e-05 4.30009844651571e-05 0.000139343559064702 0.000185376581333968 0.000199817749802682 0.000197118071846769 0.000294193515329125 5.33827741021881e-05
"Immunityinf_184-244" 0.00170740042804376 0.00165153799721797 0.00172027031021299 0.00162992441972409 0.00159109843504551 0.00166390983462397 0.0017148789714948 0.00171533482858682 0.00162917829772862 0.00165710283410601 0.00163203551801871 0.00163557299875886 0.00165909347471166 0.00170067667937714 0.00169344284988555 0.00166058987375532 0.00158730968330726 0.00167926040018447 0.0017478999959601 0.00170509475373651 0.00158635811456301 0.00158921353797651 0.00163247184706755 0.00167535932371233 0.00167657930010976 0.00167312235040657 0.00171749943795688 0.00169230324441861 0.00171040412922488 0.00166609415164326 0.00171690684355002 0.00174605326486321 0.00166949519188136 0.00169869866041218 0.00175535028409564 0.00174581634375045 0.00172732584013737 0.00164759214032997 0.00169465194657681 0.10172998325703 0.0016385959912699 0.00165314697210562 0.00168814769580168 0.00168382473048229 0.00172775591557468 0.00150343977669407 0.0015594310381614 0.00161756590926771 0.00149857308392599 0.00150600331395489 0.00155847308289223 0.00159262633664486 0.000836479119636073 0.000203471942023485 0.000139892074167091 1.75694668392688e-05 -6.43829279906477e-05 -7.91139366114183e-05 -5.04704089569312e-05 2.41348903768382e-05 2.50139126226762e-05 3.41659881812057e-05 0.000150926151914294 0.000183627730307606 0.000208712645692347 0.000188672413957325 0.000314038429459668 6.30722588912399e-05
"Immunityinf_245-305" 0.00165442640824241 0.00166556606215884 0.00154434866625175 0.00179723712078577 0.00186720559341729 0.00172588779463971 0.00175745553173827 0.00182372167180338 0.00203208473262292 0.0017091351228556 0.00149592078769472 0.00143688988175242 0.00172767860200188 0.001701396869787 0.00177296843738145 0.00182283457853717 0.00189174437595849 0.00178124094055295 0.00170212176708449 0.00185848249305755 0.00171303428877567 0.00168698750311958 0.0015852854300231 0.00158681264771986 0.00183149149941043 0.00182643493197389 0.00167249945266536 0.00154924425396704 0.00152295034142138 0.00183459935414254 0.00172810936953606 0.00167108721679539 0.00195740425873147 0.00190515079455691 0.00172745355813575 0.00167092443443209 0.00178088666608886 0.00181257181523568 0.00171278829090319 0.0016385959912699 0.126959843559259 0.00184646818194415 0.0016666417202302 0.0016019526062788 0.00158207211136678 0.00185905047658745 0.0015742956402773 0.00142999570888508 0.00185450773348991 0.00173249661505053 0.00153190628736818 0.00142133611294336 0.000852407622754082 0.000107665908339859 6.63338706984414e-05 -1.47997402712906e-05 -6.18624443787882e-05 -9.57156990584957e-05 -6.8938893684884e-05 -2.54716260562753e-05 -1.59842791346111e-06 2.75267483490261e-05 0.00012341346121517 0.000190383848354094 0.000201084736877316 0.000221293789027364 0.000319832197023083 6.61509963918795e-05
"Immunityinf_306-366" 0.00165336204314933 0.00164974259214181 0.00153042017663562 0.00173340841125218 0.00176030942695246 0.00169600790275521 0.00173832603704514 0.00179715062015799 0.00188681656510088 0.0016782170965583 0.00146605218152183 0.00136924805086359 0.00170449065646008 0.00170476370577427 0.00176181773731368 0.00179532138513088 0.0018276051840004 0.00177397683281009 0.00170591626964707 0.00183426491844892 0.0016198727955926 0.00162294843625681 0.00154963330423178 0.0015663268340471 0.00176382671562967 0.00176471367722196 0.00166698634412174 0.00152465858182739 0.00146952562924343 0.00176922386991722 0.00171437206108127 0.00167666218479282 0.00185846584383587 0.00185620550270514 0.00173945393203506 0.00167416348537823 0.00176500093666455 0.00174776844527514 0.00170523716310764 0.00165314697210562 0.00184646818194415 0.0182077079346355 0.00169706396064449 0.00165630198062084 0.00160610175278658 0.00168836428164149 0.00153044517782526 0.00138673532095455 0.00167909534142838 0.00161541281537865 0.00148556746152837 0.00138394772928345 0.000630316362898889 -0.00023540817377313 -0.000139077044167927 -6.92993201061828e-05 -7.08405429552639e-05 -8.34937802529849e-05 -5.96561171982108e-05 -8.2519252637061e-07 3.37713317808786e-05 8.49406092812763e-05 0.000183350444785106 0.000254469304979736 0.000284238052937887 0.000286542472960551 0.000393787841141737 4.94387360804925e-05
"Immunityinf_367-427" 0.00166448433569064 0.00159726822584878 0.00162225387475716 0.00163264022206135 0.00158009379017992 0.0016273878318529 0.0017030589245344 0.00172224589605383 0.00165697413105336 0.00160285066390628 0.00150712430615755 0.00148012571255267 0.00164365781819733 0.00168821821976659 0.00172566828652579 0.00171592046970352 0.0016760438058122 0.00169973570057724 0.00172789040583419 0.00173533355459364 0.00151840852879223 0.00151999304917715 0.00153725111418086 0.00158666123651774 0.00165639778923067 0.00164689440172956 0.00165606782662297 0.00158047544356822 0.00157794979367532 0.00164818438400264 0.0016781478415945 0.00169746075867852 0.00169606088715042 0.00171936103706075 0.00174037792987629 0.00169653934105711 0.00171708905644507 0.00163102886565936 0.0016723385884373 0.00168814769580168 0.0016666417202302 0.00169706396064449 0.00992058851930023 0.00171603012304152 0.00173127737483269 0.0014634234013518 0.00146311073965783 0.00147160991873501 0.00145697408733707 0.00144188188798384 0.00144993844521408 0.00145065759976397 0.000374010141703467 -0.00060016318742835 -0.000365222428903266 -0.000105206947503741 -4.90033279629209e-05 -5.28007395700856e-05 -5.07911318405566e-05 2.03808218110758e-05 7.3097242194804e-05 0.000138187278728612 0.000226117145762043 0.000289710821895729 0.000311221936450734 0.000308759212206533 0.000418471096817402 3.50283343157605e-05
"Immunityinf_428-488" 0.00165546796173391 0.00158414461582741 0.00162722248275195 0.00159402965042661 0.00152728740344773 0.00160272705848737 0.00167421067798178 0.00168407654361594 0.00157802787234978 0.00158422693744702 0.00151920807599496 0.00149419649048735 0.00161869564432249 0.00166969796593105 0.00169311932606301 0.00167650299137179 0.00162262387409989 0.00166846861730373 0.00170932957504576 0.00169037967226838 0.00149050320794118 0.00149994640214538 0.0015349308974605 0.00158568104351502 0.00161556242333176 0.00160821428241903 0.00164647247700005 0.00158715071901649 0.0015847196832182 0.00160603199528964 0.00165783993594595 0.00168732796552903 0.00163270444009465 0.0016679755484413 0.00172161755108357 0.00168751962484994 0.00168747702863396 0.00159218731697595 0.00165472032608568 0.00168382473048229 0.0016019526062788 0.00165630198062084 0.00171603012304152 0.013916134330028 0.00173604511933423 0.00140587031218713 0.00146065188228305 0.00148999596745431 0.00139943754429895 0.00140763248277325 0.00145202197758353 0.00146968035318945 0.000252161946709838 -0.000624253727238693 -0.000347210043856612 -5.7878120350292e-05 4.7587603948234e-06 2.8290385570793e-06 -2.87472378126193e-05 4.78425882620831e-05 0.000107522321254804 0.000163479667356421 0.000232397018997171 0.000288069094153463 0.000311732519032374 0.000307749401980006 0.000420956702125131 3.37649777954716e-05
"Immunityinf_489-549" 0.0016970009926384 0.00155442062707248 0.00177935536376242 0.00157265821803847 0.00147865068360331 0.00158536933521868 0.00170086555118567 0.00167700474029579 0.00153912050837877 0.00155090426587485 0.00159568974445672 0.00176794066356459 0.00160101806904711 0.00167708180249787 0.00171022878153009 0.00164750504142268 0.00155910140999206 0.00163182794396826 0.00177070369448175 0.00166335007828437 0.00149990890580083 0.00146541271216232 0.00156560243098992 0.00164738827277548 0.00161766212377402 0.0015836177588354 0.00165961624291868 0.00169914193610765 0.00185291138492043 0.0015855284973051 0.00165981919515491 0.00173476683878757 0.00162176659423501 0.0016296965794619 0.00174754827294626 0.00173972743370343 0.00170408591919571 0.00156949675345624 0.00164860466410105 0.00172775591557468 0.00158207211136678 0.00160610175278658 0.00173127737483269 0.00173604511933423 0.126922825774254 0.00136249458789229 0.00142145454772503 0.00164032082443078 0.00136031454441076 0.00135395341015334 0.00145281032084323 0.00158086823573281 0.000461502563525616 -0.000612832245027695 -0.000394119932389724 -9.76524657841564e-05 2.849059558538e-06 3.64882133149385e-05 1.31871012963506e-05 5.72628448512155e-05 0.000136456821904213 0.000207592458706324 0.000254876330469933 0.000321645523405989 0.000330816770423142 0.000324543964043356 0.000436891918332803 3.298084520525e-05
"Immunitysecbnew_001-061" 0.00158214755136475 0.00174263614018407 0.00157598111849747 0.00175183533161655 0.00195984773275903 0.00174641523321614 0.00165589380913549 0.00168256848812587 0.00198966852928287 0.00176585387864221 0.00174174032588013 0.00170952233088418 0.0016828470567853 0.00159747871302158 0.001609562143863 0.00165058580494738 0.00177072096353312 0.00166919300529222 0.00155706613422308 0.00170466681358031 0.00192448043700967 0.00190150390532787 0.00176860542302763 0.00167736995420451 0.00178750614086607 0.00179102709830326 0.00162156804662353 0.00163580645326316 0.00159644663820235 0.00179612325065221 0.00164034253896829 0.00154659666490257 0.00182529740041156 0.00174208752926488 0.0015450307020393 0.00155907892855501 0.00163642984011233 0.00179122296218038 0.001612306721171 0.00150343977669407 0.00185905047658745 0.00168836428164149 0.0014634234013518 0.00140587031218713 0.00136249458789229 0.06101642086498 0.00191508177211401 0.00175146905449597 0.00220223087665337 0.00210745156909116 0.00189529438303082 0.00178340451387975 0.000996128102776882 0.000236168792588491 8.91202747234088e-05 2.62939700036466e-05 8.51258789240233e-05 7.0503655673314e-05 3.86693579875086e-05 -4.87740522525728e-05 -7.49645713370314e-05 -0.000112184776360401 -0.000191609145898883 -0.000346054428168093 -0.000453656210724946 -0.000518227546116385 -0.000371237772942913 -2.47360774181944e-05
"Immunitysecbnew_062-122" 0.00161348413048545 0.00175737242531937 0.00168021987510373 0.00160164311325352 0.00174367525339949 0.00170737678601025 0.00160741929238564 0.00158550817106515 0.00164073162708698 0.00174396856148564 0.00185737280905285 0.00183078138594163 0.0016309878703499 0.00159322302800698 0.00152421968670297 0.001503029023717 0.00151388876287952 0.00159354827707601 0.00156704266887005 0.0015782518234247 0.00182731531588988 0.001851932401374 0.00181782495774833 0.00174510733414628 0.00165287480500532 0.00166734088548572 0.0016581466409322 0.00173461046835004 0.00169359336138255 0.00165755542213885 0.00162859853595019 0.00159141268973182 0.00156634610043612 0.00157031962035225 0.00155355350693325 0.00160363172724226 0.00158326075443367 0.00165587070337208 0.00159434720577644 0.0015594310381614 0.0015742956402773 0.00153044517782526 0.00146311073965783 0.00146065188228305 0.00142145454772503 0.00191508177211401 0.0120538193050756 0.00188918760873666 0.00192243868756182 0.00196313409013658 0.00195414804901915 0.00192698464708045 0.000968652867785937 0.000241976195735011 9.84342514418587e-05 3.44723206567543e-05 9.29279546519306e-05 8.06549664758099e-05 3.815012638275e-05 -5.22276798900506e-05 -7.74160886660792e-05 -0.000112734359613589 -0.000227364696261835 -0.000400430967628903 -0.000527385695031448 -0.000606247845328872 -0.000458112812335889 -2.51789746157463e-05
"Immunitysecbnew_123-183" 0.00165249848624256 0.0016929316360263 0.00189170172900669 0.00151913120117464 0.00158299667452971 0.00164112585492248 0.00158868158454488 0.00150598082418478 0.00144973481036898 0.00166398555218671 0.00197984343531971 0.00216620360526999 0.00156761546647251 0.00157197062771762 0.00149064210677619 0.00140038451555819 0.00133139542030635 0.00148428611271225 0.00161951070370949 0.00145401893598444 0.0017877013269784 0.00176450625447453 0.00185507647174231 0.00182425859075961 0.00157599542673261 0.00156440014087443 0.0016618361331071 0.00188890963165635 0.00201099261009545 0.00155445436306055 0.0015999723008405 0.00164029636764026 0.00143574680001126 0.00142300218817201 0.00155552001769969 0.00165610752306899 0.00154252561751857 0.00155652219976903 0.00155991001802198 0.00161756590926771 0.00142999570888508 0.00138673532095455 0.00147160991873501 0.00148999596745431 0.00164032082443078 0.00175146905449597 0.00188918760873666 0.0151037194720426 0.00176649402183652 0.00181948861038441 0.00195533247053311 0.00210272408295198 0.000955434465326958 0.000250920459508835 0.000113110340750901 4.39201455505676e-05 0.000100591718359102 8.74660128347627e-05 3.77417036307868e-05 -5.27401504776908e-05 -7.77631040699621e-05 -0.000114146884604008 -0.000247138240049729 -0.000412237922802177 -0.000546422494394088 -0.000645506181781236 -0.000513199712153941 -2.99646663189816e-05
"Immunitysecboost_001-061" 0.00157842621842242 0.00174079379160058 0.00157941575714537 0.00174915641500285 0.00196014681334581 0.00174489431868357 0.00165150847051985 0.00167529806932057 0.00198427076269343 0.00175992187081958 0.001750548612833 0.00173290294758204 0.00168313151525526 0.00159465105048292 0.00160273196390844 0.00164453166404922 0.00176539091959871 0.0016610961522401 0.0015519806212851 0.00169557392495778 0.00193097534267185 0.00190326446276593 0.00177311705003817 0.00168002241108198 0.0017828148594379 0.00178438091617504 0.00161529486657842 0.00163870173685078 0.0016084918884729 0.00179271023820894 0.00163550311886402 0.00154217302206955 0.00182000188293096 0.00173259226736855 0.00153792342136087 0.00155371849892802 0.00162845853908926 0.00178903405266545 0.00160685817694946 0.00149857308392599 0.00185450773348991 0.00167909534142838 0.00145697408733707 0.00139943754429895 0.00136031454441076 0.00220223087665337 0.00192243868756182 0.00176649402183652 0.252215274159495 0.00211735313362867 0.00190726664850053 0.00180036133437799 0.000991232582837177 0.000231574437640579 9.04436208220908e-05 2.08216062800813e-05 7.91052759835035e-05 8.64270721345552e-05 3.84036073126144e-05 -4.42933121013441e-05 -7.42744337547962e-05 -9.91085660983109e-05 -0.000207876226629206 -0.000296266432501057 -0.000482980077237146 -0.000542230049665124 -0.00041400455852227 -1.53353286802424e-05
"Immunitysecboost_062-122" 0.00158073457371862 0.00175635020902002 0.00160267832660697 0.00168420561032792 0.00188259637459032 0.0017342935813873 0.00162321054918869 0.00162861962160252 0.00183917793078463 0.00175656127301554 0.00179773374079328 0.00177329776686969 0.00166341270603638 0.00158804845380894 0.00155953805023432 0.00157584084322508 0.00166133522041714 0.00163220415732416 0.00153876350479895 0.00164251008316906 0.00189979505341887 0.00189910864776468 0.00179697940465777 0.00170250034639305 0.00172358906690091 0.00173268802801546 0.00162100979519805 0.00166482352566352 0.00162434603688604 0.00173660316786283 0.00162303160259039 0.00154511800268143 0.00170579600245234 0.00166099533709269 0.00152673878537917 0.0015561383437175 0.00159838839079775 0.00173479312855225 0.00159327953742552 0.00150600331395489 0.00173249661505053 0.00161541281537865 0.00144188188798384 0.00140763248277325 0.00135395341015334 0.00210745156909116 0.00196313409013658 0.00181948861038441 0.00211735313362867 0.0213194852948456 0.0019530414076894 0.00186470556187219 0.000965749673364102 0.000231923198701648 8.67397544629316e-05 2.14733376293055e-05 8.23508694011368e-05 7.765375899925e-05 3.71630995342953e-05 -4.94743740273169e-05 -6.81667393243989e-05 -0.000104225735859633 -0.000211820980599686 -0.000382250815377874 -0.000519958771331953 -0.000621680793126578 -0.000511039169290863 -2.88119076411128e-05
