"Immunity_other" "Immunityb45_001-061" "Immunityb45_062-122" "Immunityb45_123-183" "Immunityboost_001-061" "Immunityboost_062-122" "Immunityboost_123-183" "Immunityboost_184-244" "Immunityboost_245-305" "Immunityboost_306-366" "Immunityboost_367-427" "Immunityboost_428-488" "Immunityboost_489-549" "Immunityfull_001-061" "Immunityfull_062-122" "Immunityfull_123-183" "Immunityfull_184-244" "Immunityfull_245-305" "Immunityfull_306-366" "Immunityfull_367-427" "Immunityfull_428-488" "Immunityfull_489-549" "Immunityhybridboost_001-061" "Immunityhybridboost_062-122" "Immunityhybridboost_123-183" "Immunityhybridboost_184-244" "Immunityhybridboost_245-305" "Immunityhybridboost_306-366" "Immunityhybridboost_367-427" "Immunityhybridboost_428-488" "Immunityhybridboost_489-549" "Immunityhybridfull_001-061" "Immunityhybridfull_062-122" "Immunityhybridfull_123-183" "Immunityhybridfull_184-244" "Immunityhybridfull_245-305" "Immunityhybridfull_306-366" "Immunityhybridfull_367-427" "Immunityhybridfull_428-488" "Immunityhybridfull_489-549" "Immunityinf_062-122" "Immunityinf_123-183" "Immunityinf_184-244" "Immunityinf_245-305" "Immunityinf_306-366" "Immunityinf_367-427" "Immunityinf_428-488" "Immunityinf_489-549" "Immunitysecbnew_001-061" "Immunitysecbnew_062-122" "Immunitysecbnew_123-183" "Immunitysecboost_001-061" "Immunitysecboost_062-122" "Immunitysecboost_123-183" "Immunitysecboost_184-244" "AgeGr70-74" "AgeGr75-79" "AgeGr80+" "SexM"
"Immunityinf_184-244" 0.000176332324814571 0.000216194268746062 0.00018323576929842 0.000181242673763104 7.13916049610505e-05 7.61141139545436e-05 0.000108910693780181 0.000257219687035007 0.000272003852622495 0.00025050026234322 0.00019320185237559 0.000181511660940275 0.000180379081392537 7.24455917946207e-05 7.99100160626692e-05 8.47225282305181e-05 8.85000431803128e-05 0.000106496763184315 0.000147445049443442 0.000239686576446299 0.00025897715520821 0.000237792463163848 0.0001120760009972 0.000109040550882903 0.000186975313518434 0.00025797167341049 0.000263657523817404 0.000230147065715891 0.000187526413544433 0.000181547466312811 0.000180513527458334 8.65242113992345e-05 8.34956786819071e-05 0.000112415614692243 0.000161415436292179 0.000203713223028194 0.000220429784152612 0.000223829392760459 0.000223409013681811 0.000217585356521806 9.73534570373364e-05 0.00017301268925022 0.0120196205056057 0.000219627154820257 0.000125304176671704 0.000100314034831675 0.000108209720008265 0.000169387504883985 0.000217913381791005 0.000183302907638543 0.000181116808754392 0.000263712505516676 0.000219848918722328 0.000184117509859643 0.000180740767534113 2.09504077379166e-06 -2.78241466716437e-06 9.09687649329473e-06 2.53261488199463e-06
"Immunityinf_245-305" 0.000170603294245933 0.000233146063868267 0.000177348774728171 0.000163079205538903 9.63027166018538e-05 8.91655528240215e-05 9.90072526955467e-05 0.000201620242505856 0.000237667939630857 0.00024468745888253 0.00020181557458958 0.000166215514781314 0.000160383920257871 9.40055922215385e-05 9.11962607771147e-05 0.000102168615746551 0.00010388320017981 0.000110775574417892 0.000136410110656876 0.000204631681627412 0.000233450510331879 0.000232178439703111 0.000122049526676894 0.000113288021207104 0.000161466872960205 0.000218778914624274 0.000239343772739657 0.000229514513229607 0.000185280692556642 0.000165598906725877 0.000160624754833921 0.000102276387365261 9.66357824164071e-05 0.000113614587168316 0.000149831527972301 0.000186285176389126 0.000206689722085732 0.000208553151798557 0.000207326194413107 0.00021064134703491 0.00010458599625463 0.000150570309121466 0.000219627154820257 0.00964170271259709 0.000136792174126399 0.000110550585018372 0.000110768997970202 0.000149710211054997 0.000235157124278849 0.000178113705403464 0.00016291145683186 0.000243599391548141 0.000228792999322949 0.000178539084230941 0.000163527780665037 2.25344375827031e-06 -1.69931172250584e-06 1.08252744811738e-05 1.99775210357458e-06
"Immunityinf_306-366" 0.000141127795819138 0.000155799579152416 0.000154623112313607 0.000146120321797541 0.000149052976860259 0.000137258722005449 0.00011634940330774 0.000110762740445851 0.000125504696748827 0.000144877864304083 0.000157782708448413 0.000149221903960655 0.000141778637391877 0.000145871542726316 0.000135369606475368 0.000142868703540478 0.000142896710135056 0.000133048212379454 0.000126090731921928 0.000121669266214625 0.000133767840699137 0.000144049446970161 0.000140363706940094 0.000134450117181575 0.000122482886559319 0.000123185434465407 0.000133102533097549 0.000149561215955756 0.000154640797226635 0.000148689908942606 0.00014205853932572 0.000141812895826777 0.00013970985164042 0.000131983729570603 0.000131017263492707 0.000129447409674018 0.000137094881712396 0.000139085651270836 0.00014351993804865 0.000146749020500607 0.00013619174576121 0.000120865579558951 0.000125304176671704 0.000136792174126399 0.00532702050284431 0.000139710382108217 0.000135619034302635 0.000122438170217375 0.000155487488425237 0.000154779479358626 0.000145863119844415 0.000135570623002859 0.00015322338788117 0.000152750522934394 0.000146516434942801 2.11373997545542e-06 -9.55293707363845e-07 1.28076002228492e-05 2.01148543024277e-06
"Immunityinf_367-427" 0.000136685533860322 0.00012717412191398 0.000163229000178318 0.000171355261765764 0.000148457179418777 0.000150718690824363 0.000144131394931513 9.58576590054649e-05 9.28312581038038e-05 0.000104164555442089 0.000150462519097118 0.000169260755409843 0.000171886706701833 0.00014868959267365 0.000150645190820755 0.000145707873456176 0.000145077467812875 0.000142989555385032 0.000130193210859066 0.000105521252637415 0.000101988620743368 0.000114840743519516 0.000140430724727681 0.000144817979020364 0.000127142416023016 0.000100955046004911 9.83943622833244e-05 0.000120879163191103 0.000159731567443527 0.00016987947434201 0.000172011697063072 0.000146699126284324 0.000148666559951262 0.000141477530625514 0.00012591581246798 0.000114974369416244 0.000114531411467502 0.000124086022684747 0.000131751974178219 0.00013372741579133 0.000145649176601535 0.000126322241245424 0.000100314034831675 0.000110550585018372 0.000139710382108217 0.00549821108107391 0.000146662517255149 0.000125519338805542 0.00012543805595427 0.000162642100179697 0.000171232027372269 9.69198355065174e-05 0.000125598341237898 0.000162091964326935 0.000169970415067217 1.71312075543158e-06 -3.21750195975173e-06 8.79092166887994e-06 2.00160015830018e-06
"Immunityinf_428-488" 0.000134774991692085 0.000107887349943699 0.000156384868779976 0.000172793991677026 0.00014695980842585 0.000147394707163835 0.000146871765258117 0.00011491225124264 9.89980637403905e-05 9.74180738102564e-05 0.00013334614064348 0.000169543791393945 0.000173245274361166 0.000146761809847075 0.000147561246976134 0.000145578091120047 0.000144234722568856 0.000141398215149941 0.000133465339914462 0.000114048878297255 0.000104197838765364 0.000106920003806149 0.000138059439026336 0.000142182373649303 0.000133391113409025 0.000110733690935969 9.9655028916816e-05 0.000111013549147216 0.000150223482785468 0.000170390267753217 0.000173178334466193 0.000144441145687345 0.00014622415467239 0.000142578549851492 0.000130181548969952 0.000117292794762598 0.000113355023426529 0.000121327502276148 0.000130240773449728 0.000126982641004488 0.000144104101282492 0.000132036416523448 0.000108209720008265 0.000110768997970202 0.000135619034302635 0.000146662517255149 0.0058615319324492 0.000130396677355143 0.000106233560903244 0.000155326412284799 0.000172779767655471 9.64025859789327e-05 0.000110546150996603 0.000155115738101893 0.000171290481993189 1.36163619240652e-06 -4.2286038886255e-06 5.50755214378496e-06 2.00777995848488e-06
"Immunityinf_489-549" 0.000136416812920818 0.000130001012026796 0.000124889855350248 0.000132346051969682 0.000106994001517285 0.000124182264966879 0.000152731817260407 0.000188489079412795 0.000171241316001642 0.000145125852798957 0.00012493374067627 0.000129002830487724 0.000136673598618564 0.00011098801143085 0.000127802088772506 0.000116874777414009 0.000118781138724322 0.000134785140464999 0.00014777886703247 0.000171604440703732 0.000160065038468218 0.000144907591965282 0.000126202925696568 0.000133630461385951 0.000160629268057053 0.000173067983816634 0.000161511279009506 0.000138008458782779 0.000126608434041264 0.000129807302994647 0.000136760373344601 0.00011978041354697 0.000122862026233213 0.00013680978987808 0.000146589831413514 0.000156357992862008 0.00015016775493587 0.000149800209892513 0.000143617646972387 0.000139372712963609 0.000129437356830628 0.000161361497053031 0.000169387504883985 0.000149710211054997 0.000122438170217375 0.000125519338805542 0.000130396677355143 0.0103623974010679 0.000130447305507834 0.000124600808094817 0.000132352495702979 0.000156685761678662 0.000132264280930651 0.000126041013433782 0.00013075495201525 6.00204098389506e-07 -4.66199545059506e-06 4.94855378425428e-06 1.86814742781673e-06
"Immunitysecbnew_001-061" 0.000236989550800832 0.00048234350127172 0.000345164467302279 0.000286719766910144 5.99308165874394e-05 6.63768279203135e-05 8.65323793894379e-05 0.000167669825504764 0.000225515257613619 0.000358858241013748 0.000431069709377313 0.000299251694344258 0.00028466410108081 6.20208065182774e-05 6.66901524714304e-05 6.7140797643365e-05 7.04660991298305e-05 9.15011380409235e-05 0.000137495256639203 0.000201950881367921 0.000266090296491568 0.000365532034621761 0.000114346319181038 0.000117706053165409 0.000177039863935475 0.000217076256949545 0.000269435315608091 0.000382993579501797 0.000368676792941993 0.00029550392806546 0.000283792089367636 7.63835064211237e-05 7.27468013445117e-05 9.04819238877151e-05 0.000127498286477781 0.000186799562270597 0.000264242706627182 0.000300856473855163 0.000303073405619896 0.000352680486036306 8.79367585181716e-05 0.000139650920889109 0.000217913381791005 0.000235157124278849 0.000155487488425237 0.00012543805595427 0.000106233560903244 0.000130447305507834 0.00511460063940262 0.000349772855535076 0.000288146143467478 0.000288861500436596 0.000436151271828312 0.000352909217996924 0.000292953665326224 -1.08785391035314e-05 -2.49478676343316e-05 -1.49643281724017e-05 -3.41264866223051e-06
"Immunitysecbnew_062-122" 0.000322766924165922 0.000362953606867518 0.000709820891506115 0.000684858252784123 5.9686092954742e-05 6.5809653921113e-05 8.33688182071261e-05 0.000140048383912779 0.000170059271530168 0.0002357560586088 0.000577723361965053 0.000713772848702921 0.000654392424014656 6.15267751168824e-05 6.60461727775254e-05 6.57210718026695e-05 6.75349575779041e-05 8.20143063246814e-05 0.000115093845537936 0.000188456279000614 0.000223485240086685 0.000308111129915477 9.85604555279334e-05 0.00012208228031349 0.00022015000719432 0.000205286186536595 0.000203414486755748 0.000352405596989808 0.000646422508946222 0.000706829551319551 0.000653433114270783 7.28764914282567e-05 7.13413371051432e-05 9.02507382114688e-05 0.000112534914605222 0.000145553098891135 0.000223563456946276 0.000346823404239699 0.00043835750294302 0.000441295933388883 8.46163274597117e-05 0.000140135152005059 0.000183302907638543 0.000178113705403464 0.000154779479358626 0.000162642100179697 0.000155326412284799 0.000124600808094817 0.000349772855535076 0.0055634874553825 0.000686469065242104 0.000200556135006816 0.000379730355981826 0.000680204318356467 0.000700623131799136 -1.09626387551847e-05 -2.43091472182444e-05 -1.43539653540934e-05 -3.2869435057819e-06
"Immunitysecbnew_123-183" 0.000348741040945514 0.000301458578315895 0.000700358232082341 0.00101174118487411 5.93134465552076e-05 6.55000630716077e-05 8.28967057208574e-05 0.0001355201114317 0.000160152836830077 0.000208159793420769 0.000493258384471744 0.000901639591030809 0.00111077206862223 6.1155246612289e-05 6.55863806901035e-05 6.52208896421496e-05 6.67147839898755e-05 8.01234473996872e-05 0.000108521434282328 0.00017885148458963 0.00022388246834969 0.000274134621404756 9.45934836744281e-05 0.000116430004656344 0.000236223437556808 0.000214838394437778 0.000188713570374485 0.000324356950405153 0.000676239345433205 0.000927166968826266 0.00111007081943197 7.21366696879911e-05 7.0228337697081e-05 8.99950967404603e-05 0.00011109303237326 0.000136331759371495 0.000205342928332905 0.000343139470053501 0.000488742699057983 0.00047512576343229 8.24220343256226e-05 0.000140039077515699 0.000181116808754392 0.00016291145683186 0.000145863119844415 0.000171232027372269 0.000172779767655471 0.000132352495702979 0.000288146143467478 0.000686469065242104 0.00679203608460373 0.000183258337545331 0.000319186094004179 0.000724533190879015 0.000966455537998091 -1.13363883231353e-05 -2.49930224215337e-05 -1.53961166045369e-05 -3.58952374133242e-06
"Immunitysecboost_001-061" 0.000190953501563363 0.000284300056201741 0.000198674602296739 0.000181992694064705 6.14339843241991e-05 6.82438819613414e-05 9.37394231568774e-05 0.000217226166229038 0.000296724495844541 0.000321807569884744 0.000230982103143521 0.000185935041664649 0.00018399101901608 6.35356460465076e-05 6.91099004692806e-05 7.11777597211887e-05 7.6616185938039e-05 0.000101525317018859 0.000140480361838498 0.000234667002438348 0.00029455110158645 0.000289883675677657 0.000113964155874624 0.000105839684348181 0.000175734056910365 0.000258072717535346 0.000302934044727409 0.000289005360264172 0.000208245070910967 0.000184445551332565 0.00018318793056676 7.90721027449589e-05 7.35212626628487e-05 9.77803329281294e-05 0.000151231120276561 0.00021387568203209 0.000250378368968143 0.000245040288551974 0.00024989695534971 0.000252387264686649 8.73543732353109e-05 0.000155988882082926 0.000263712505516676 0.000243599391548141 0.000135570623002859 9.69198355065174e-05 9.64025859789327e-05 0.000156685761678662 0.000288861500436596 0.000200556135006816 0.000183258337545331 0.00166868123396962 0.000284636027232048 0.000202706639436173 0.000185103976506831 -9.37559620939754e-06 -2.26643384724254e-05 -1.41527714562337e-05 -3.96030557082924e-06
"Immunitysecboost_062-122" 0.000241831743265448 0.000435358202883775 0.000375636486038956 0.000317528130289762 5.92705312014808e-05 6.63214825340787e-05 8.72703405271793e-05 0.000168941370120987 0.000228823941146001 0.000340956836295633 0.000424703528818487 0.000333922856830651 0.000312396886631984 6.16048565889198e-05 6.63778714546972e-05 6.66431761195802e-05 7.00058297652963e-05 9.15149315734445e-05 0.000134883817960182 0.000204032620614113 0.000266434545903719 0.00034757088682013 0.000112030398602806 0.000116649702947874 0.000181596248592988 0.000220516140819173 0.00026718031617424 0.000367738955721266 0.000382780573192753 0.000329238744150417 0.00031142478458708 7.57382344645433e-05 7.20337074882374e-05 9.0558340481661e-05 0.000128053106260337 0.000184818859682106 0.000258969888962928 0.000298777226312222 0.000313042621914473 0.000349352043615198 8.68800408782553e-05 0.000140817423726904 0.000219848918722328 0.000228792999322949 0.00015322338788117 0.000125598341237898 0.000110546150996603 0.000132264280930651 0.000436151271828312 0.000379730355981826 0.000319186094004179 0.000284636027232048 0.00241734425525834 0.000375534763490143 0.000326046285524371 -1.1528623876062e-05 -2.64607570760087e-05 -1.90004208890055e-05 -4.47448525060234e-06
"Immunitysecboost_123-183" 0.000322474426947203 0.000365024147588406 0.000682871376029842 0.000723084872798661 5.87279074516358e-05 6.5583756978378e-05 8.3857151333492e-05 0.000140229464029153 0.000171018453980433 0.000239009688875355 0.000555902728091939 0.000722549615491249 0.000719393026701799 6.09168243420849e-05 6.54473421703422e-05 6.48524760203785e-05 6.66921604277937e-05 8.17915432421897e-05 0.000115753887402217 0.000186988301167401 0.000225576425807533 0.000307747236199363 9.84309962781497e-05 0.000120724235472302 0.000220551887165058 0.000207060806809223 0.000204384847343966 0.000350607716824754 0.000635443701857853 0.000722218610909817 0.000718114810426101 7.22593104902925e-05 7.05674892117733e-05 8.95294814107373e-05 0.000112330369454552 0.000145816194577297 0.000222516663740081 0.000344342077581687 0.000438779076010234 0.000443475205166876 8.38752612130886e-05 0.000139630121366479 0.000184117509859643 0.000178539084230941 0.000152750522934394 0.000162091964326935 0.000155115738101893 0.000126041013433782 0.000352909217996924 0.000680204318356467 0.000724533190879015 0.000202706639436173 0.000375534763490143 0.00312589320501674 0.000725604258218448 -1.18653815412184e-05 -2.65658899068336e-05 -1.93185041069328e-05 -4.11076892398221e-06
"Immunitysecboost_184-244" 0.000346594726389719 0.000306157409900783 0.000712528345065579 0.000965819520395042 5.83738648322087e-05 6.53542379719495e-05 8.34598735484243e-05 0.000135383880203967 0.000160869295769688 0.00021071214956987 0.000506192522560375 0.000883971075662734 0.00103940903601667 6.05674572128e-05 6.50623090503675e-05 6.43415533237752e-05 6.58411403726722e-05 7.986385411214e-05 0.000109372942106481 0.000179962457758991 0.000223056037553151 0.000277625200745568 9.44049630654832e-05 0.000117142769809789 0.00023480273378577 0.000213227795007877 0.000189642578137964 0.000327738333394243 0.000676869102916367 0.000903158309510572 0.00103868714864291 7.14447104948977e-05 6.96003060171054e-05 8.93237687666972e-05 0.000110435161622141 0.000136542526674857 0.000207036451117264 0.000343419045323072 0.000484965811894413 0.000470757079143448 8.19276846740521e-05 0.000139659126771456 0.000180740767534113 0.000163527780665037 0.000146516434942801 0.000169970415067217 0.000171290481993189 0.00013075495201525 0.000292953665326224 0.000700623131799136 0.000966455537998091 0.000185103976506831 0.000326046285524371 0.000725604258218448 0.00537957330902506 -1.2393846582071e-05 -2.7421428038909e-05 -2.07031017519681e-05 -5.16299249992592e-06
"AgeGr70-74" -3.4981292649073e-06 -1.09329083555448e-05 -1.09369090482989e-05 -1.00908500167354e-05 3.69814175018238e-06 -4.06102666791783e-06 -8.92060985371621e-06 -1.34909338944434e-06 -5.30684138183746e-06 -1.07040580145067e-05 -8.8135614358291e-06 -1.02966981666415e-05 -1.91135584726184e-05 3.51852901374517e-06 2.91557255631499e-06 5.94899701447644e-06 5.30924368675104e-06 -2.66866695302236e-06 -4.7841929076362e-06 2.77631710255065e-07 -3.22164699660441e-06 -8.52337814841523e-06 5.48893338236446e-07 -2.67820225287317e-06 -4.94175572143623e-06 -1.49213433149535e-06 -3.38727567201621e-06 -7.33871125025885e-06 -5.19581026193798e-06 -7.62858463755478e-06 -1.7912457670712e-05 5.08856187233735e-06 3.22793293593214e-06 2.72762218040809e-06 5.00794108229645e-06 1.12293098004784e-06 -1.57458475581333e-06 -3.62462947650382e-08 -1.43915391074333e-06 -5.14673273768498e-06 3.94795090822108e-06 2.21246767439549e-06 2.09504077379166e-06 2.25344375827031e-06 2.11373997545542e-06 1.71312075543158e-06 1.36163619240652e-06 6.00204098389506e-07 -1.08785391035314e-05 -1.09626387551847e-05 -1.13363883231353e-05 -9.37559620939754e-06 -1.1528623876062e-05 -1.18653815412184e-05 -1.2393846582071e-05 0.000132197758345118 7.1409948178303e-05 7.15922443166626e-05 1.73319530229751e-06
"AgeGr75-79" -1.21641233875813e-05 -2.08579470581396e-05 -2.05358481742847e-05 -1.83786025808049e-05 3.52912511953714e-06 -1.15801754226966e-05 -2.28159529479004e-05 -6.17167497860295e-06 -1.40046499528741e-05 -2.48232595361769e-05 -2.02177122521495e-05 -2.15932680392112e-05 -4.01008485528847e-05 2.16441113641772e-07 -1.55053822365406e-06 3.89671251076086e-06 3.78490611170595e-06 -8.79701461669846e-06 -1.43331042211861e-05 -5.48855756813509e-06 -1.09072846879299e-05 -2.00624760025075e-05 -4.79160896668788e-06 -9.7107579602966e-06 -1.44716575073834e-05 -8.34057014251816e-06 -1.11386841845756e-05 -1.8005363680154e-05 -1.45035219832444e-05 -1.73314586896494e-05 -3.53363521325664e-05 1.81709339068595e-06 1.64624700788677e-07 -6.97626707659029e-07 1.57247739317554e-06 -4.18227017022967e-06 -8.37690005930315e-06 -6.25284537077534e-06 -8.67210677368942e-06 -1.36328792005006e-05 1.5497081595507e-06 -1.77135353068643e-06 -2.78241466716437e-06 -1.69931172250584e-06 -9.55293707363845e-07 -3.21750195975173e-06 -4.2286038886255e-06 -4.66199545059506e-06 -2.49478676343316e-05 -2.43091472182444e-05 -2.49930224215337e-05 -2.26643384724254e-05 -2.64607570760087e-05 -2.65658899068336e-05 -2.7421428038909e-05 7.1409948178303e-05 0.000148794165495202 7.3233079191739e-05 4.28453576826641e-06
"AgeGr80+" -5.53980664817988e-06 -1.2192075196842e-05 -1.1201923183871e-05 -1.01749693921491e-05 2.36508069438098e-05 3.81991847785342e-06 -1.31130536794911e-05 9.42500929097013e-06 -1.24426815916889e-06 -1.54941084729244e-05 -9.69157168374156e-06 -1.10896198999867e-05 -3.63341815557037e-05 1.53463429470149e-05 1.48237127397437e-05 2.3046526181379e-05 2.24286805502086e-05 7.3908164610565e-06 -1.04067650197612e-05 4.50707989489628e-06 1.67763703566913e-06 -1.29284905585788e-05 1.16782271492317e-05 3.63853734235674e-06 -3.47524629670326e-06 5.92476767418636e-06 1.34799085335126e-06 -7.93646830773969e-06 -2.79836938818899e-06 -6.86591620052615e-06 -3.15658553468766e-05 1.83107487308887e-05 1.80292898092372e-05 1.7358296035515e-05 1.74620591906988e-05 1.02234643346761e-05 2.88242530420568e-06 5.01694976051353e-06 3.15848564231909e-06 -5.23926842675166e-06 1.61583375322384e-05 1.05977835273579e-05 9.09687649329473e-06 1.08252744811738e-05 1.28076002228492e-05 8.79092166887994e-06 5.50755214378496e-06 4.94855378425428e-06 -1.49643281724017e-05 -1.43539653540934e-05 -1.53961166045369e-05 -1.41527714562337e-05 -1.90004208890055e-05 -1.93185041069328e-05 -2.07031017519681e-05 7.15922443166626e-05 7.3233079191739e-05 0.000143288478949237 8.97933701032781e-06
"SexM" 3.51013968992886e-06 -1.0261829131269e-06 -5.70655018371784e-07 -1.20404383351125e-06 2.92633790664975e-07 -8.53523199895812e-07 -1.64831491881102e-06 3.41704742405077e-07 -4.46341505918251e-08 -2.43928607203862e-07 7.23408267383664e-07 6.10014892429711e-07 -6.47912131938122e-07 1.22638430166664e-06 -5.48920398600675e-07 8.20105770310864e-07 2.75479369564262e-06 4.06849857253014e-06 4.41916018950795e-06 3.58044638492881e-06 4.39756653645011e-06 5.28518154489022e-06 -2.32115029965779e-06 -1.98566455044794e-06 -1.70501673913263e-06 -1.62535731363938e-06 -1.46219596508054e-06 -1.22666413995731e-06 -1.15623599513513e-06 -1.56056587915854e-06 -1.17829355367684e-06 1.23497654834738e-06 3.17494168338273e-07 9.23710093396282e-07 1.91246100280917e-06 1.79206616408695e-06 1.92418088939804e-06 1.89346008784623e-06 1.76276374552763e-06 2.44095163248152e-06 2.08979696581414e-06 2.61934569867645e-06 2.53261488199463e-06 1.99775210357458e-06 2.01148543024277e-06 2.00160015830018e-06 2.00777995848488e-06 1.86814742781673e-06 -3.41264866223051e-06 -3.2869435057819e-06 -3.58952374133242e-06 -3.96030557082924e-06 -4.47448525060234e-06 -4.11076892398221e-06 -5.16299249992592e-06 1.73319530229751e-06 4.28453576826641e-06 8.97933701032781e-06 7.04958697556159e-05
